over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:39:27Z,1,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:39:52Z,2,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,MissedLegSide,0,Pull,Null,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,74,False,False,True,False,False,False,0,0,1,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:40:45Z,2,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,90,48,Wicketkeeper,1,1,1,0,LengthBall,Null,NotOut,MissedLegSide,0,Scoop,Null,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,74,False,False,True,False,False,False,0,0,1,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:41:07Z,2,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,270,40,Bowler,0,0,0,0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:41:34Z,3,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,336,185,Deep Mid Wicket,4,0,4,4,FullToss,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,4,0,0,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:42:10Z,4,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,177,81,Point,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:42:34Z,5,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,57,80,Short Fine Leg,0,0,0,0,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479421,3,5.33,6.0,0.0,2.0,16.0,0.0,6.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:43:09Z,6,False,1028,Tahlia McGrath,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,335,97,Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,74,False,False,True,False,False,False,0,0,0,0,0,False,False
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:44:24Z,1,False,661,Megan Schutt,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,180,74,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:44:52Z,2,False,661,Megan Schutt,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,37,141,Fine Leg,3,0,3,3,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,3,0,0,0,0,False,False
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:45:42Z,3,False,661,Megan Schutt,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,203,87,Cover,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,1,0,0,0,0,False,False
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:46:07Z,4,False,661,Megan Schutt,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Slog,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:46:31Z,5,False,661,Megan Schutt,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,153,163,Third Man,4,0,4,4,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,4,0,0,0,0,False,True
479422,4,6.0,8.0,0.0,0.0,24.0,0.0,8.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:47:07Z,6,False,661,Megan Schutt,432,Danielle Wyatt-Hodge,433,Tammy Beaumont,181,72,Point,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,ForwardDefensive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,226,False,False,True,False,False,False,0,0,0,0,0,False,False
479423,5,6.1,0.0,0.0,1.0,25.0,0.0,1.0,13929,,11080,CommBank Women's Ashes - T20Is,1,71,England Women,68,Australia Women,2022-01-22T14:48:24Z,1,False,941,Alana King,433,Tammy Beaumont,432,Danielle Wyatt-Hodge,204,53,Short Extra Cover,0,1,1,0,LengthBall,Null,NotOut,HitPad,0,Drive,Null,Over,LegSpin,Left,Null,NotReferred,Null,False,False,False,True,False,False,74,False,False,False,False,False,False,0,0,0,1,0,False,False
