over_id,over_overNumber,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
48788,26,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,79.0,4.0,2019-03-22T13:21:50Z,2.0,False,,,,737.0,James Pattinson,288.0,Travis Head,2460.0,Brad Davis,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48788,26,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,79.0,4.0,2019-03-22T13:22:32Z,3.0,False,,,,737.0,James Pattinson,288.0,Travis Head,2460.0,Brad Davis,202.0,115.0,Right,Mid Wicket,2.0,0.0,2.0,2.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
48788,26,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,79.0,4.0,2019-03-22T13:23:14Z,4.0,False,,,,737.0,James Pattinson,288.0,Travis Head,2460.0,Brad Davis,359.0,83.0,Right,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48788,26,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,79.0,4.0,2019-03-22T13:23:54Z,5.0,False,,,,737.0,James Pattinson,288.0,Travis Head,2460.0,Brad Davis,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48788,26,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,79.0,4.0,2019-03-22T13:24:36Z,6.0,False,,,,737.0,James Pattinson,288.0,Travis Head,2460.0,Brad Davis,242.0,98.0,Right,Mid On,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:25:32Z,1.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,270.0,40.0,Left,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:26:03Z,2.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:26:41Z,3.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:27:15Z,4.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:27:52Z,5.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,358.0,101.0,Left,Square Leg,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48792,27,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,1.0,0.0,0.0,1.0,80.0,4.0,2019-03-22T13:28:35Z,6.0,False,,,,20.0,Peter Siddle,288.0,Travis Head,2460.0,Brad Davis,90.0,48.0,Right,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:29:27Z,1.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,166.0,56.0,Left,Gully,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:30:05Z,2.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:30:47Z,3.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,333.0,90.0,Left,Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:31:24Z,4.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,324.0,68.0,Left,Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:32:05Z,5.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48795,28,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,0.0,0.0,,80.0,4.0,2019-03-22T13:32:46Z,6.0,False,,,,737.0,James Pattinson,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,BackOfALength,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:33:39Z,1.0,False,,,,20.0,Peter Siddle,288.0,Travis Head,2460.0,Brad Davis,334.0,100.0,Right,Extra Cover,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:34:20Z,2.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:34:58Z,3.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,202.0,88.0,Left,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:35:34Z,4.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,326.0,81.0,Left,Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:36:07Z,5.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48797,29,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,82.0,4.0,2019-03-22T13:36:45Z,6.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,52.0,123.0,Left,Fine Leg,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:38:36Z,1.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:38:51Z,2.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,179.0,87.0,Left,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:39:11Z,3.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,339.0,156.0,Left,Deep Mid Wicket,2.0,0.0,2.0,2.0,,BackOfALength,Null,Played,0,Pull,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:39:37Z,4.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,203.0,23.0,Left,Silly Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:39:54Z,5.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,201.0,120.0,Left,Deep Cover,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48801,30,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,85.0,4.0,2019-03-22T13:40:28Z,6.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,182.0,65.0,Right,Square Leg,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Worked,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:41:21Z,1.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,289.0,92.0,Left,Mid On,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:42:01Z,2.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,166.0,168.0,Left,Deep Backward Point,4.0,0.0,4.0,4.0,,BackOfALength,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:42:40Z,3.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:43:12Z,4.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,270.0,40.0,Left,Bowler,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:43:47Z,5.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48804,31,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,91.0,4.0,2019-03-22T13:44:21Z,6.0,False,,,,20.0,Peter Siddle,2460.0,Brad Davis,288.0,Travis Head,200.0,147.0,Left,Deep Cover,2.0,0.0,2.0,2.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:45:29Z,1.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,253.0,111.0,Right,Mid On,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:45:49Z,2.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,177.0,84.0,Left,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:46:05Z,3.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,201.0,76.0,Left,Cover,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:46:29Z,4.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,218.0,67.0,Right,Short Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:46:43Z,5.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,207.0,31.0,Right,Short Leg,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48807,32,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,3.0,0.0,0.0,3.0,94.0,4.0,2019-03-22T13:46:59Z,6.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,165.0,132.0,Right,Deep Backward Square Leg,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Sweep,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:48:06Z,1.0,False,,,,351.0,Chris Tremain,288.0,Travis Head,2460.0,Brad Davis,44.0,71.0,Right,Short Third Man,1.0,0.0,1.0,1.0,,LengthBall,Null,FalseShot,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:48:55Z,2.0,False,,,,351.0,Chris Tremain,2460.0,Brad Davis,288.0,Travis Head,187.0,175.0,Left,Deep Point,4.0,0.0,4.0,4.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:49:37Z,3.0,False,,,,351.0,Chris Tremain,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:50:12Z,4.0,False,,,,351.0,Chris Tremain,2460.0,Brad Davis,288.0,Travis Head,328.0,73.0,Left,Mid Wicket,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:50:46Z,5.0,False,,,,351.0,Chris Tremain,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48809,33,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,6.0,0.0,0.0,6.0,100.0,4.0,2019-03-22T13:51:23Z,6.0,False,,,,351.0,Chris Tremain,2460.0,Brad Davis,288.0,Travis Head,185.0,93.0,Left,Point,1.0,0.0,1.0,1.0,,BackOfALength,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:52:19Z,1.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,178.0,78.0,Left,Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:52:44Z,2.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,202.0,113.0,Left,Cover,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:53:04Z,3.0,False,,,,725.0,Jon Holland,288.0,Travis Head,2460.0,Brad Davis,15.0,125.0,Right,Deep Backward Point,1.0,0.0,1.0,1.0,,LengthBall,Null,Played,0,Cut,Null,Over,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:53:27Z,4.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,166.0,76.0,Left,Backward Point,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:53:41Z,5.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,90.0,48.0,Left,Wicketkeeper,0.0,0.0,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48812,34,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,2.0,0.0,0.0,2.0,102.0,4.0,2019-03-22T13:53:58Z,6.0,False,,,,725.0,Jon Holland,2460.0,Brad Davis,288.0,Travis Head,202.0,74.0,Left,Cover,0.0,0.0,0.0,0.0,,LengthBall,Null,Played,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,142.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
48815,35,1082,,538,Sheffield Shield 2018-19,3,345,,82,Victoria Men,0.0,1.0,0.0,,102.0,5.0,2019-03-22T13:54:52Z,1.0,True,CaughtAndBowled,288.0,Travis Head,351.0,Chris Tremain,288.0,Travis Head,2460.0,Brad Davis,270.0,40.0,Right,Bowler,0.0,0.0,0.0,0.0,Caught and bowled,BackOfALength,Null,FalseShot,0,Worked,Null,Round,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,99.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
