over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
174611,17,2.67,1.0,0.0,1.0,1.0,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:42:20Z,4,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,339,55,Right,Short Extra Cover,0,0,0,0,HalfVolley,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174611,17,2.67,1.0,0.0,1.0,1.0,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:42:55Z,5,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,33,35,Right,Third Slip,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174611,17,2.67,1.0,0.0,1.0,1.0,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:43:30Z,6,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:44:15Z,1,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:44:50Z,2,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:45:30Z,3,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:46:13Z,4,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:46:56Z,5,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174614,18,2.51,0.0,0.0,0.0,,44.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:47:33Z,6,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:48:22Z,1,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:48:59Z,2,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,357,21,Right,Silly Point,0,0,0,0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:49:32Z,3,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,338,57,Right,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:50:08Z,4,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,334,38,Right,Short Extra Cover,0,0,0,0,HalfVolley,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:50:42Z,5,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,22,171,Right,Deep Backward Point,4,0,4,4,BackOfALength,Null,Played,0,Cut,Null,Round,Fast,Left,Null,Null,False,False,False,False,True,False,97,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
174617,19,2.59,4.0,0.0,0.0,4.0,48.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:51:21Z,6,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:52:05Z,1,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,Missed,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:52:42Z,2,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,100,161,Right,Fine Leg,0,4,4,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,True,False,False,False,150,False,False,False,False,False,False,0,4,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:53:28Z,3,False,351,Chris Tremain,721,Shaun Marsh,844,Jake Carder,142,70,Right,Short Fine Leg,1,0,1,1,BackOfALength,Null,Played,0,Fended,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:54:08Z,4,False,351,Chris Tremain,844,Jake Carder,721,Shaun Marsh,321,72,Right,Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:54:44Z,5,False,351,Chris Tremain,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,ShouldersArms,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174619,20,2.72,1.0,0.0,4.0,5.0,53.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:55:19Z,6,False,351,Chris Tremain,844,Jake Carder,721,Shaun Marsh,353,78,Right,Point,0,0,0,0,BackOfALength,Null,Played,0,Pushed,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:56:11Z,1,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:56:59Z,2,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,203,38,Right,Short Mid Wicket,0,0,0,0,HalfVolley,Null,Played,0,Worked,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:57:35Z,3,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:58:10Z,4,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,223,50,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:58:49Z,5,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,222,150,Right,Mid On,3,0,3,3,HalfVolley,Null,Played,0,Flick,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,
174622,21,2.73,3.0,0.0,0.0,3.0,56.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T11:59:36Z,6,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:01:01Z,1,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,14,108,Right,Backward Point,1,0,1,1,BackOfALength,Null,Played,0,Cut,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:01:23Z,2,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,95,124,Right,Fine Leg,0,2,2,0,LengthBall,Null,Missed,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,True,False,False,False,150,False,False,False,False,False,False,0,2,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:02:10Z,3,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,229,44,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:02:32Z,4,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,345,75,Right,Cover,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:02:51Z,5,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,330,53,Right,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174626,22,2.74,4.0,0.0,2.0,6.0,62.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:03:14Z,6,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,329,155,Right,Deep Extra Cover,3,0,3,3,LengthBall,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:04:12Z,1,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,351,57,Right,Point,0,0,0,0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:04:43Z,2,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,309,63,Right,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:05:15Z,3,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,262,133,Right,Long On,3,0,3,3,LengthBall,Null,Played,0,Pushed,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,3,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:06:01Z,4,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,239,52,Right,Silly Mid On,0,0,0,0,HalfVolley,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:06:36Z,5,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,345,37,Right,Point,0,0,0,0,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174629,23,2.89,3.0,0.0,0.0,3.0,65.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:07:13Z,6,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:08:03Z,1,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,342,56,Right,Point,0,0,0,0,HalfVolley,Null,Played,0,Pushed,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:08:24Z,2,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,335,100,Right,Cover,1,0,1,1,Yorker,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:08:52Z,3,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,256,37,Right,Silly Mid On,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:09:05Z,4,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,109,82,Right,Short Fine Leg,2,0,2,2,LengthBall,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:09:36Z,5,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,222,56,Right,Short Mid Wicket,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174631,24,2.94,5.0,0.0,0.0,5.0,70.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:10:00Z,6,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,138,66,Right,Short Fine Leg,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:10:47Z,1,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:11:21Z,2,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:11:55Z,3,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,167,34,Right,Leg Gully,0,0,0,0,HalfVolley,Null,Edged,0,Flick,Null,Round,Fast,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,Lbw
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:12:36Z,4,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,270,40,Right,Bowler,0,0,0,0,LengthBall,Null,Played,0,BackwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:13:08Z,5,False,1193,Will Sutherland,844,Jake Carder,721,Shaun Marsh,149,64,Right,Leg Gully,0,1,1,0,LengthBall,Null,HitPad,0,Flick,Null,Round,Fast,Left,Null,Null,False,False,False,True,False,False,97,False,False,False,False,False,False,0,0,0,1,0,False,False,,,,,
174633,25,2.9,0.0,0.0,1.0,1.0,71.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:13:50Z,6,False,1193,Will Sutherland,721,Shaun Marsh,844,Jake Carder,63,45,Right,Second Slip,0,0,0,0,LengthBall,Null,Edged,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,97,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:14:48Z,1,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,342,47,Right,Point,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:15:04Z,2,False,1080,Matt Short,844,Jake Carder,721,Shaun Marsh,353,89,Right,Point,1,0,1,1,LengthBall,Null,Played,0,Cut,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:15:31Z,3,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:15:46Z,4,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,BackOfALength,Null,NoShot,0,Leave,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:16:07Z,5,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,270,40,Right,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
174637,26,2.82,1.0,0.0,0.0,1.0,72.0,1.0,3841,,6094,Marsh Sheffield Shield 2019-20,1,83,Western Australia Men,82,Victoria Men,2019-12-07T12:16:22Z,6,False,1080,Matt Short,721,Shaun Marsh,844,Jake Carder,90,48,Right,Wicketkeeper,0,0,0,0,LengthBall,Null,NoShot,0,Leave,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,150,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
