over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
46414,8,4.0,0.0,0.0,47.0,0.0,4.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:04:07Z,3,False,87.0,Tim Murtagh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46414,8,4.0,0.0,0.0,47.0,0.0,4.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:04:52Z,4,False,87.0,Tim Murtagh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,195.0,65.0,Left,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46414,8,4.0,0.0,0.0,47.0,0.0,4.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:05:24Z,5,False,87.0,Tim Murtagh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,238.0,82.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46414,8,4.0,0.0,0.0,47.0,0.0,4.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:06:08Z,6,False,87.0,Tim Murtagh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,295.0,93.0,Left,Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:07:20Z,1,False,274.0,Boyd Rankin,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,177.0,134.0,Right,Deep Square Leg,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:07:52Z,2,False,274.0,Boyd Rankin,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,187.0,88.0,Left,Point,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:08:29Z,3,False,274.0,Boyd Rankin,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,332.0,22.0,Right,Silly Point,0.0,0,0,0.0,BackOfALength,LegStump,HitPad,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:09:00Z,4,False,274.0,Boyd Rankin,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,128.0,130.0,Right,Fine Leg,2.0,0,2,2.0,LengthBall,LegStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,,5,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:09:59Z,6,False,274.0,Boyd Rankin,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,BackOfALength,DownLeg,Left,Ducked,NoShot,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
46417,9,5.0,0.0,1.0,51.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:10:32Z,6,False,274.0,Boyd Rankin,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,134.0,75.0,Right,Short Fine Leg,0.0,0,0,0.0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:12:36Z,1,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,291.0,162.0,Left,Long On,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:13:44Z,2,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,184.0,140.0,Right,Deep Square Leg,1.0,0,1,1.0,LengthBall,OffStump,None,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,258.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:14:28Z,3,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,208.0,55.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:14:48Z,4,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:15:10Z,5,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46419,10,2.0,0.0,0.0,56.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:15:30Z,6,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,171.0,80.0,Left,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Steer,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,,1,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:18:10Z,2,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,199.0,122.0,Left,Deep Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:18:41Z,3,False,2383.0,James Cameron-Dow,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,234.0,193.0,Right,Long On,6.0,0,6,6.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,StockBall,Over,Orthodox,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:19:37Z,4,False,2383.0,James Cameron-Dow,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,230.0,211.0,Right,Long On,6.0,0,6,6.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Slog,StockBall,Over,Orthodox,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:20:21Z,5,False,2383.0,James Cameron-Dow,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,295.0,207.0,Right,Long Off,4.0,0,4,4.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,StockBall,Over,Orthodox,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
46420,11,18.0,0.0,0.0,58.0,0.0,18.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:20:59Z,6,False,2383.0,James Cameron-Dow,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,MiddleStump,Missed,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:22:05Z,1,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,303.0,72.0,Left,Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:22:24Z,2,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,290.0,129.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:22:57Z,3,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,Missed,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:23:33Z,4,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,270.0,40.0,Right,Bowler,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:23:53Z,5,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,OffStump,HitPad,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46423,12,5.0,0.0,0.0,76.0,0.0,5.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:24:24Z,6,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,352.0,195.0,Right,Deep Point,4.0,0,4,4.0,BackOfALength,OutsideOff,None,BackFoot,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:25:21Z,1,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,215.0,66.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:25:38Z,2,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,244.0,70.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:25:58Z,3,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,208.0,130.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:26:47Z,4,False,2383.0,James Cameron-Dow,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,141.0,144.0,Right,Fine Leg,1.0,0,1,1.0,LengthBall,DownLeg,None,FrontFoot,Sweep,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:27:15Z,5,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,220.0,59.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,MiddleStump,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46424,13,3.0,0.0,0.0,81.0,0.0,3.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:27:35Z,6,False,2383.0,James Cameron-Dow,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,183.0,130.0,Left,Deep Point,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:28:24Z,1,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,247.0,195.0,Left,Long Off,4.0,0,4,4.0,LengthBall,OffStump,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,258.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:29:10Z,2,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,BackwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:29:27Z,3,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,3.0,135.0,Left,Deep Square Leg,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:30:23Z,4,False,255.0,Simi Singh,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,293.0,136.0,Right,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:30:58Z,5,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,192.0,73.0,Left,Cover,0.0,0,0,0.0,LengthBall,MiddleStump,None,BacksAway,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46426,14,6.0,0.0,0.0,84.0,0.0,6.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:31:20Z,6,False,255.0,Simi Singh,648.0,Javed Ahmadi,265.0,Hazratullah Zazai,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:32:47Z,1,False,363.0,Andy McBrine,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,189.0,69.0,Right,Square Leg,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:33:04Z,2,True,363.0,Andy McBrine,265.0,Hazratullah Zazai,648.0,Javed Ahmadi,40.0,36.0,Right,Third Slip,0.0,0,0,0.0,LengthBall,OffStump,TopEdge,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,265.0,Hazratullah Zazai,Caught
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:35:22Z,3,False,363.0,Andy McBrine,365.0,Rahmat Shah,648.0,Javed Ahmadi,357.0,133.0,Left,Deep Square Leg,1.0,0,1,1.0,HalfVolley,OffStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:36:16Z,4,False,363.0,Andy McBrine,648.0,Javed Ahmadi,365.0,Rahmat Shah,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:36:31Z,5,False,363.0,Andy McBrine,648.0,Javed Ahmadi,365.0,Rahmat Shah,238.0,148.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
46428,15,2.0,1.0,0.0,90.0,0.0,2.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:36:58Z,6,False,363.0,Andy McBrine,365.0,Rahmat Shah,648.0,Javed Ahmadi,322.0,72.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,None,DownTheTrack,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46429,16,1.0,1.0,0.0,92.0,1.0,1.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:38:38Z,1,False,258.0,George Dockrell,648.0,Javed Ahmadi,365.0,Rahmat Shah,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
46429,16,1.0,1.0,0.0,92.0,1.0,1.0,1024,,4730,Afghanistan v Ireland ODI - Men's,1,6,Afghanistan Men,5,Ireland Men,2019-03-02T08:38:54Z,2,True,258.0,George Dockrell,648.0,Javed Ahmadi,365.0,Rahmat Shah,299.0,94.0,Left,Mid On,0.0,0,0,0.0,HalfVolley,OutsideOff,None,DownTheTrack,Drive,StockBall,Round,Orthodox,Right,Out1stUmpire,Null,False,False,False,False,False,False,258.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,648.0,Javed Ahmadi,Caught
