over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,appealDismissalTypeId
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Backward Square Leg,0,1,False,False,2019-03-13T12:25:18Z,,,,674.0,Andile Phehlukwayo,558.0,Kusal Mendis,556.0,Dhananjaya de Silva,24.0,124.0,Left,1.0,1.0,,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Third Man,0,1,False,False,2019-03-13T12:25:55Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,558.0,Kusal Mendis,128.0,132.0,Left,1.0,1.0,,LengthBall,OutsideOff,BottomEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,True,Fine Leg,0,0,False,False,2019-03-13T12:26:52Z,Caught,558.0,Kusal Mendis,674.0,Andile Phehlukwayo,558.0,Kusal Mendis,556.0,Dhananjaya de Silva,38.0,126.0,Left,0.0,0.0,Caught,Short,OutsideOff,TopEdge,BackFoot,Pull,NoMovement,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Third Man,0,1,False,False,2019-03-13T12:29:09Z,,,,674.0,Andile Phehlukwayo,560.0,,556.0,Dhananjaya de Silva,31.0,130.0,Right,1.0,1.0,,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48041,18,3.0,1.0,0.0,3.0,72.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Mid On,0,0,False,False,2019-03-13T12:29:42Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,274.0,102.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Deep Cover,0,2,False,False,2019-03-13T12:30:46Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,339.0,127.0,Right,2.0,2.0,,LengthBall,MiddleStump,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Wicketkeeper,0,0,False,False,2019-03-13T12:31:33Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,90.0,48.0,Right,0.0,0.0,,BackOfALength,OffStump,Missed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Mid On,0,2,False,False,2019-03-13T12:32:10Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,221.0,138.0,Right,2.0,2.0,,BackOfALength,DownLeg,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Silly Mid On,0,0,False,False,2019-03-13T12:32:48Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,241.0,37.0,Right,0.0,0.0,,BackOfALength,DownLeg,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Short Extra Cover,0,0,False,False,2019-03-13T12:33:24Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,339.0,55.0,Right,0.0,0.0,,BackOfALength,MiddleStump,None,BackFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48045,19,4.0,0.0,0.0,4.0,76.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Short Extra Cover,0,0,False,False,2019-03-13T12:34:00Z,,,,2385.0,Anrich Nortje,560.0,,556.0,Dhananjaya de Silva,337.0,53.0,Right,0.0,0.0,,BackOfALength,DownLeg,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Silly Point,0,0,False,False,2019-03-13T12:34:57Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,176.0,29.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Silly Point,0,0,False,False,2019-03-13T12:35:24Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,180.0,15.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Wicketkeeper,1,1,False,False,2019-03-13T12:35:59Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,90.0,48.0,Left,1.0,0.0,,LengthBall,OffStump,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Wicketkeeper,0,0,False,False,2019-03-13T12:36:31Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,90.0,48.0,Left,0.0,0.0,,LengthBall,OutsideOff,Left,FrontFoot,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Wicketkeeper,1,1,False,False,2019-03-13T12:37:03Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,90.0,48.0,Left,1.0,0.0,,LengthBall,MiddleStump,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Mid On,0,0,False,False,2019-03-13T12:37:35Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,282.0,97.0,Left,0.0,0.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Wicketkeeper,0,0,False,False,2019-03-13T12:38:06Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,90.0,48.0,Left,0.0,0.0,,Short,OutsideOff,Left,SwayedAway,NoShot,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48047,20,3.0,0.0,2.0,3.0,79.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Backward Square Leg,0,1,False,False,2019-03-13T12:38:30Z,,,,674.0,Andile Phehlukwayo,556.0,Dhananjaya de Silva,560.0,,23.0,122.0,Left,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Short Fine Leg,1,1,False,False,2019-03-13T12:40:30Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,70.0,80.0,Left,1.0,0.0,,LengthBall,DownLeg,Left,BackFoot,NoShot,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,True,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Long On,0,1,False,False,2019-03-13T12:40:58Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,290.0,137.0,Left,1.0,1.0,,LengthBall,OffStump,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Wicketkeeper,0,0,False,False,2019-03-13T12:41:28Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,90.0,48.0,Right,0.0,0.0,,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Deep Cover,0,1,False,False,2019-03-13T12:41:53Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,342.0,126.0,Right,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Bowler,0,0,False,False,2019-03-13T12:42:16Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,270.0,40.0,Left,0.0,0.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Short Leg,0,0,False,False,2019-03-13T12:42:39Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,355.0,13.0,Left,0.0,0.0,,LengthBall,OffStump,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48050,21,4.0,0.0,1.0,4.0,83.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Long On,0,1,False,False,2019-03-13T12:43:02Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,299.0,143.0,Left,1.0,1.0,,LengthBall,OffStump,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Short Extra Cover,0,0,False,False,2019-03-13T12:44:14Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,214.0,42.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Short Extra Cover,0,0,False,False,2019-03-13T12:44:43Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,202.0,55.0,Left,0.0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Deep Mid Wicket,0,4,False,True,2019-03-13T12:45:10Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,347.0,195.0,Left,4.0,4.0,,LengthBall,OffStump,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Short Extra Cover,0,0,False,False,2019-03-13T12:45:57Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,214.0,46.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Mid Off,0,0,False,False,2019-03-13T12:46:24Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,248.0,94.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48052,22,4.0,0.0,0.0,4.0,87.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Silly Point,0,0,False,False,2019-03-13T12:46:55Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,182.0,29.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Short Extra Cover,0,0,False,False,2019-03-13T12:47:53Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,319.0,59.0,Right,0.0,0.0,,LengthBall,OffStump,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Deep Extra Cover,0,1,False,False,2019-03-13T12:48:04Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,307.0,142.0,Right,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Bowler,0,0,False,False,2019-03-13T12:48:34Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,270.0,40.0,Left,0.0,0.0,,LengthBall,OffStump,None,DownTheTrack,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Short Extra Cover,0,1,False,False,2019-03-13T12:48:55Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,191.0,49.0,Left,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Dropped,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Deep Backward Point,0,3,False,False,2019-03-13T12:49:27Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,23.0,149.0,Right,3.0,3.0,,BackOfALength,OutsideOff,None,BackFoot,Cut,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,3.0,0.0,0.0,0.0,0.0,
48054,23,5.0,0.0,0.0,5.0,92.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Bowler,0,0,False,False,2019-03-13T12:50:02Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,270.0,40.0,Left,0.0,0.0,,HalfVolley,OffStump,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Deep Point,0,1,False,False,2019-03-13T12:50:54Z,,,,143.0,Dale Steyn,560.0,,556.0,Dhananjaya de Silva,350.0,146.0,Right,1.0,1.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Short Extra Cover,0,0,False,False,2019-03-13T12:51:29Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,210.0,55.0,Left,0.0,0.0,,BackOfALength,OutsideOff,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Mid Off,0,0,False,False,2019-03-13T12:52:14Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,229.0,95.0,Left,0.0,0.0,,HalfVolley,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Short Mid Wicket,0,0,False,False,2019-03-13T12:52:45Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,343.0,60.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,5,False,Silly Point,0,0,False,False,2019-03-13T12:53:18Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,180.0,17.0,Left,0.0,0.0,,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48056,24,2.0,0.0,0.0,2.0,94.0,6.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,6,False,Deep Square Leg,0,1,False,False,2019-03-13T12:53:54Z,,,,143.0,Dale Steyn,556.0,Dhananjaya de Silva,560.0,,353.0,152.0,Left,1.0,1.0,,BackOfALength,OutsideOff,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48058,25,3.0,1.0,0.0,3.0,97.0,7.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,1,False,Long On,0,1,False,False,2019-03-13T12:55:08Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,303.0,136.0,Left,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48058,25,3.0,1.0,0.0,3.0,97.0,7.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,2,False,Bowler,0,0,False,False,2019-03-13T12:55:26Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,270.0,40.0,Right,0.0,0.0,,HalfVolley,OffStump,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
48058,25,3.0,1.0,0.0,3.0,97.0,7.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,3,False,Deep Cover,0,1,False,False,2019-03-13T12:55:45Z,,,,318.0,Tabraiz Shamsi,560.0,,556.0,Dhananjaya de Silva,347.0,136.0,Right,1.0,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
48058,25,3.0,1.0,0.0,3.0,97.0,7.0,1067,,123,South Africa v Sri Lanka ODI - Men's,1,9,Sri Lanka Men,21,South Africa Men,4,False,Deep Square Leg,0,1,False,False,2019-03-13T12:56:20Z,,,,318.0,Tabraiz Shamsi,556.0,Dhananjaya de Silva,560.0,,359.0,128.0,Left,1.0,1.0,,BackOfALength,MiddleStump,None,BackFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,28.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
