over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:16:33Z,3,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,90,48,Wicketkeeper,0,0,0,0,BackOfALength,OutsideOff,NotOut,HitPad,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:17:09Z,4,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,136,44,Third Slip,1,0,1,1,LengthBall,OutsideOff,RunOut,None,FrontFoot,Dropped,NoMovement,Over,Fast,Left,NotOut3rdUmpire,NotReferred,Null,False,False,False,False,False,True,281,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:19:33Z,5,False,10440,Graham Hume,681,Craig Ervine,8201,Innocent Kaia,294,86,Mid Off,0,0,0,0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714781,8,1.0,0.0,0.0,1.0,4.25,34.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:20:06Z,6,False,10440,Graham Hume,681,Craig Ervine,8201,Innocent Kaia,248,81,Mid On,0,0,0,0,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:21:15Z,1,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,131,149,Third Man,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:21:49Z,2,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,301,94,Mid Off,1,0,1,1,LengthBall,MiddleStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:22:24Z,3,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,125,141,Third Man,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:22:53Z,4,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,251,79,Mid On,0,0,0,0,LengthBall,MiddleStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:23:29Z,5,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,43,144,Third Man,1,0,1,1,LengthBall,MiddleStump,NotOut,None,BackFoot,LateCut,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714782,9,5.0,0.0,0.0,5.0,4.44,40.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:24:10Z,6,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,56,144,Fine Leg,1,0,1,1,LengthBall,MiddleStump,NotOut,None,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:25:11Z,1,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,90,48,Wicketkeeper,1,1,1,0,BackOfALength,OutsideOff,NotOut,Left,DownTheTrack,Leave,NoMovement,Over,Fast,Left,Null,NotReferred,Null,True,False,False,False,False,False,32,False,False,True,False,False,False,0,0,1,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:25:45Z,1,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,228,14,Silly Point,0,0,0,0,BackOfALength,OutsideOff,NotOut,MisTimed,DownTheTrack,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:26:20Z,2,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,113,151,Third Man,3,0,3,3,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,3,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:28:49Z,3,False,10440,Graham Hume,681,Craig Ervine,8201,Innocent Kaia,51,128,Third Man,1,0,1,1,LengthBall,MiddleStump,NotOut,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:29:27Z,4,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:30:05Z,5,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,218,52,Short Extra Cover,0,0,0,0,BackOfALength,OutsideOff,NotOut,MisTimed,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714783,10,5.0,0.0,1.0,5.0,4.4,44.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:30:42Z,6,False,10440,Graham Hume,8201,Innocent Kaia,681,Craig Ervine,270,40,Bowler,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:31:56Z,1,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,359,93,Point,0,0,0,0,BackOfALength,LegStump,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:32:28Z,2,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,14,52,Gully,0,0,0,0,LengthBall,MiddleStump,NotOut,None,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:33:04Z,3,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,293,45,Silly Mid Off,0,0,0,0,LengthBall,MiddleStump,NotOut,LeadingEdge,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:33:35Z,4,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,355,144,Deep Point,1,0,1,1,BackOfALength,MiddleStump,NotOut,None,BackFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:34:11Z,5,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,243,45,Silly Mid Off,0,0,0,0,LengthBall,OutsideOff,Lbw,HitPad,BackFoot,Worked,SeamIn,Over,Fast,Left,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714784,11,1.0,0.0,0.0,1.0,4.09,45.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:35:05Z,6,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,165,49,Gully,0,0,0,0,BackOfALength,OutsideOff,NotOut,HitPad,BackFoot,Worked,SeamIn,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:36:06Z,1,False,1978,Curtis Campher,681,Craig Ervine,8201,Innocent Kaia,359,87,Point,1,0,1,1,BackOfALength,LegStump,NotOut,MisTimed,BackFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:36:53Z,2,False,1978,Curtis Campher,8201,Innocent Kaia,681,Craig Ervine,343,83,Mid Wicket,0,0,0,0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:37:22Z,3,False,1978,Curtis Campher,8201,Innocent Kaia,681,Craig Ervine,39,141,Fine Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:37:51Z,4,False,1978,Curtis Campher,681,Craig Ervine,8201,Innocent Kaia,90,48,Wicketkeeper,0,0,0,0,LengthBall,OffStump,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:38:23Z,5,False,1978,Curtis Campher,681,Craig Ervine,8201,Innocent Kaia,196,138,Deep Mid Wicket,1,0,1,1,LengthBall,MiddleStump,NotOut,None,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714785,12,4.0,0.0,0.0,4.0,4.08,49.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:38:54Z,6,False,1978,Curtis Campher,8201,Innocent Kaia,681,Craig Ervine,35,136,Fine Leg,1,0,1,1,BackOfALength,MiddleStump,NotOut,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,False,32,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:39:51Z,1,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,12,95,Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,InsideEdge,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:40:26Z,2,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:41:14Z,3,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,171,144,Deep Backward Square Leg,1,0,1,1,LengthBall,MiddleStump,NotOut,MisTimed,DownTheTrack,Flick,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:41:49Z,4,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,16,152,Deep Backward Square Leg,2,0,2,2,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Worked,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:42:33Z,5,False,2714,Mark Adair,8201,Innocent Kaia,681,Craig Ervine,16,137,Deep Backward Square Leg,1,0,1,1,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,215,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
714786,13,5.0,0.0,0.0,5.0,4.23,55.0,1.0,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:43:21Z,6,False,2714,Mark Adair,681,Craig Ervine,8201,Innocent Kaia,325,54,Short Extra Cover,0,0,0,0,LengthBall,OffStump,Lbw,InsideEdge,FrontFoot,Flick,NoMovement,Round,Fast,Left,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,215,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
714787,14,1.0,0.0,1.0,1.0,,,,28455,,16149,Zimbabwe v Ireland ODIs - Men,1,22,Zimbabwe Men,5,Ireland Men,2023-01-23T13:44:16Z,1,False,1978,Curtis Campher,8201,Innocent Kaia,681,Craig Ervine,90,48,Wicketkeeper,1,1,1,0,BackOfALength,OutsideOff,NotOut,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,True,False,False,False,False,False,32,False,False,False,False,False,False,0,0,1,0,0,False,False,,,,
