over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:21:49Z,1,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,333.0,159.0,Left,Deep Mid Wicket,2.0,0,2,2.0,,BackOfALength,LegStump,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:22:20Z,2,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,132.0,69.0,Left,Short Third Man,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:22:42Z,3,False,,,,613.0,,160.0,Kane Williamson,331.0,Tom Latham,297.0,156.0,Left,Long On,1.0,0,1,1.0,,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:23:25Z,4,False,,,,613.0,,331.0,Tom Latham,160.0,Kane Williamson,229.0,191.0,Right,Long On,4.0,0,4,4.0,,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Flick,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,True,145.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:23:58Z,5,True,CaughtAndBowled,331.0,Tom Latham,613.0,,331.0,Tom Latham,160.0,Kane Williamson,270.0,40.0,Right,Bowler,0.0,0,0,0.0,Caught and bowled,HalfVolley,LegStump,NotOut,LeadingEdge,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Out3rdUmpire,Null,False,False,False,False,False,True,80.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41182,18,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:27:11Z,6,False,,,,613.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,244.0,145.0,Right,Long On,1.0,0,1,1.0,,BackOfALength,LegStump,NotOut,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:28:15Z,1,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,225.0,113.0,Right,Mid On,1.0,0,1,1.0,,HalfVolley,LegStump,NotOut,None,FrontFoot,Flick,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:28:50Z,2,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,243.0,143.0,Left,Long Off,1.0,0,1,1.0,,FullToss,OffStump,NotOut,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:29:36Z,3,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,326.0,12.0,Right,Silly Point,0.0,0,0,0.0,,LengthBall,MiddleStump,Lbw,HitPad,FrontFoot,ForwardDefensive,Googly,Over,Unorthodox,Right,NotOut2ndUmpire,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:29:59Z,4,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,347.0,146.0,Right,Deep Cover,1.0,0,1,1.0,,BackOfALength,OffStump,NotOut,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:30:24Z,5,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Missed,BackFoot,LateCut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41183,19,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:30:47Z,6,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,298.0,147.0,Left,Long On,1.0,0,1,1.0,,BackOfALength,MiddleStump,NotOut,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:31:49Z,1,False,,,,613.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,298.0,155.0,Left,Long On,1.0,0,1,1.0,,HalfVolley,OffStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:32:43Z,2,False,,,,613.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,215.0,57.0,Right,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:33:01Z,3,False,,,,613.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,204.0,147.0,Right,Deep Mid Wicket,1.0,0,1,1.0,,HalfVolley,DownLeg,NotOut,None,DownTheTrack,Flick,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:33:35Z,4,False,,,,613.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,323.0,73.0,Left,Mid Wicket,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:33:49Z,5,False,,,,613.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,329.0,196.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,HalfVolley,DownLeg,NotOut,WellTimed,FrontFoot,Flick,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41184,20,,,,10.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:34:32Z,6,False,,,,613.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,334.0,191.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Pull,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,True,145.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:36:14Z,1,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,329.0,197.0,Right,Deep Extra Cover,4.0,0,4,4.0,,BackOfALength,OutsideOff,NotOut,WellTimed,BackFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:36:40Z,2,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,22.0,73.0,Right,Backward Point,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,NoMovement,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:36:56Z,3,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,329.0,83.0,Right,Extra Cover,0.0,0,0,0.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:37:12Z,4,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,346.0,148.0,Right,Deep Cover,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:37:45Z,5,False,,,,319.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,162.0,48.0,Left,Gully,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41185,21,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:38:10Z,6,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,Yorker,OutsideOff,NotOut,Left,NoMovement,NoShot,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:39:27Z,1,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,0.0,75.0,Left,Square Leg,1.0,0,1,1.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:39:49Z,2,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,214.0,55.0,Right,Short Mid Wicket,0.0,0,0,0.0,,HalfVolley,DownLeg,NotOut,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:40:09Z,3,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,139.0,123.0,Right,Fine Leg,1.0,0,1,1.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Sweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:40:38Z,4,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,327.0,76.0,Left,Mid Wicket,0.0,0,0,0.0,,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Worked,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:41:01Z,5,False,,,,615.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,40.0,132.0,Left,Fine Leg,1.0,0,1,1.0,,HalfVolley,DownLeg,NotOut,None,FrontFoot,Sweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41186,22,,,,4.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:41:41Z,6,False,,,,615.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,340.0,147.0,Right,Deep Cover,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Drive,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:42:31Z,1,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,251.0,145.0,Right,Long On,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:43:04Z,2,False,,,,319.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,211.0,87.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:43:24Z,3,False,,,,319.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,48.0,186.0,Left,Fine Leg,4.0,0,4,4.0,,LengthBall,LegStump,NotOut,TopEdge,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:44:00Z,4,False,,,,319.0,,160.0,Kane Williamson,1060.0,Henry Nicholls,291.0,147.0,Left,Long On,1.0,0,1,1.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:44:20Z,5,False,,,,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41187,23,,,,6.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:44:37Z,6,True,Caught,1060.0,Henry Nicholls,319.0,,1060.0,Henry Nicholls,160.0,Kane Williamson,215.0,72.0,Right,Mid Wicket,0.0,0,0,0.0,Caught,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Flick,OffBreak,Round,OffSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:46:54Z,1,False,,,,615.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,244.0,155.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:47:46Z,2,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,331.0,52.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:48:02Z,3,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,270.0,40.0,Right,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,ForwardDefensive,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:48:19Z,4,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,293.0,151.0,Right,Long Off,1.0,0,1,1.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:48:52Z,5,False,,,,615.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,181.0,72.0,Left,Point,0.0,0,0,0.0,,LengthBall,MiddleStump,NotOut,None,FrontFoot,ForwardDefensive,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41188,24,,,,2.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:49:10Z,6,False,,,,615.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:50:09Z,1,False,,,,319.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,329.0,83.0,Right,Extra Cover,0.0,0,0,0.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:50:23Z,2,False,,,,319.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,356.0,84.0,Right,Point,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,NoMovement,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:50:53Z,3,False,,,,319.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,207.0,81.0,Left,Extra Cover,1.0,0,1,1.0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:51:19Z,4,False,,,,319.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,239.0,139.0,Right,Long On,1.0,0,1,1.0,,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:51:48Z,5,False,,,,319.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,239.0,150.0,Left,Long Off,2.0,0,2,2.0,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False
41189,25,,,,5.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:52:30Z,6,False,,,,319.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,183.0,83.0,Left,Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,True,88.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:53:35Z,1,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,248.0,201.0,Right,Long On,6.0,0,6,6.0,,HalfVolley,LegStump,NotOut,WellTimed,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,True,145.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:54:10Z,2,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,352.0,130.0,Right,Deep Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Pushed,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:54:38Z,3,False,,,,615.0,,160.0,Kane Williamson,1027.0,Mitchell Santner,248.0,139.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Pushed,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:55:04Z,4,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,324.0,72.0,Right,Extra Cover,0.0,0,0,0.0,,HalfVolley,DownLeg,NotOut,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:55:22Z,5,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,NotOut,Left,FrontFoot,NoShot,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
41190,26,,,,8.0,857,,93,New Zealand v India ODIs - Men's,1,25,New Zealand Men,3,India Men,2019-01-23T03:55:41Z,6,False,,,,615.0,,1027.0,Mitchell Santner,160.0,Kane Williamson,318.0,42.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OffStump,NotOut,None,FrontFoot,ForwardDefensive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,True,145.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False
