over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
679990,5,9.4,9.0,0.0,0.0,47.0,1.0,9.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,6,False,Deep Mid Wicket,0,1,False,False,2022-10-05T14:04:46Z,852.0,Adam Zampa,6951.0,Kyle Mayers,3453.0,Brandon King,196.0,139.0,1.0,1.0,FullToss,DownLeg,NotOut,None,FrontFoot,Flick,LegSpinner,Over,LegSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,1,False,Deep Mid Wicket,0,1,False,False,2022-10-05T14:05:41Z,1185.0,Josh Hazlewood,6951.0,Kyle Mayers,3453.0,Brandon King,202.0,150.0,1.0,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,98.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,2,True,,0,0,False,False,2022-10-05T14:06:16Z,1185.0,Josh Hazlewood,3453.0,Brandon King,6951.0,Kyle Mayers,0.0,0.0,0.0,0.0,LengthBall,OutsideOff,NotOut,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,98.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,Lbw,3453.0,Brandon King,LBW
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,3,False,Fine Leg,0,1,False,False,2022-10-05T14:08:18Z,1185.0,Josh Hazlewood,2715.0,Raymon Reifer,6951.0,Kyle Mayers,136.0,117.0,1.0,1.0,LengthBall,MiddleStump,NotOut,InsideEdge,NoMovement,Steer,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,98.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,4,False,Deep Backward Point,0,4,False,True,2022-10-05T14:09:01Z,1185.0,Josh Hazlewood,6951.0,Kyle Mayers,2715.0,Raymon Reifer,7.0,195.0,4.0,4.0,FullToss,OffStump,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,98.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,5,False,Short Fine Leg,0,0,False,False,2022-10-05T14:09:37Z,1185.0,Josh Hazlewood,6951.0,Kyle Mayers,2715.0,Raymon Reifer,127.0,85.0,0.0,0.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,98.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
679992,6,8.83,6.0,1.0,0.0,53.0,2.0,6.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,6,False,Wicketkeeper,0,0,False,False,2022-10-05T14:10:06Z,1185.0,Josh Hazlewood,6951.0,Kyle Mayers,2715.0,Raymon Reifer,90.0,48.0,0.0,0.0,BackOfALength,DownLeg,NotOut,Missed,BacksAway,Cut,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,98.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,1,False,Long On,0,1,False,False,2022-10-05T14:11:31Z,591.0,Glenn Maxwell,2715.0,Raymon Reifer,6951.0,Kyle Mayers,255.0,143.0,1.0,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,2,False,Wicketkeeper,0,0,False,False,2022-10-05T14:11:55Z,591.0,Glenn Maxwell,6951.0,Kyle Mayers,2715.0,Raymon Reifer,90.0,48.0,0.0,0.0,LengthBall,OutsideOff,NotOut,Left,FrontFoot,Leave,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,3,False,Short Third Man,0,1,False,False,2022-10-05T14:12:11Z,591.0,Glenn Maxwell,6951.0,Kyle Mayers,2715.0,Raymon Reifer,56.0,74.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,4,False,Short Leg,0,1,False,False,2022-10-05T14:12:35Z,591.0,Glenn Maxwell,2715.0,Raymon Reifer,6951.0,Kyle Mayers,205.0,33.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,5,False,Point,0,0,False,False,2022-10-05T14:13:35Z,591.0,Glenn Maxwell,6951.0,Kyle Mayers,2715.0,Raymon Reifer,9.0,80.0,0.0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
679995,7,8.0,3.0,0.0,0.0,56.0,2.0,3.0,27717,,13885,Australia v West Indies T20Is - Men,1,24,West Indies Men,23,Australia Men,6,False,Short Leg,0,0,False,False,2022-10-05T14:13:55Z,591.0,Glenn Maxwell,6951.0,Kyle Mayers,2715.0,Raymon Reifer,180.0,23.0,0.0,0.0,LengthBall,OffStump,NotOut,None,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,220.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
