over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,runsConceded,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,catchDifficulty
1061370,19,4.68,9.0,0.0,0.0,89.0,4.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Short Extra Cover,0,0,False,False,2025-05-11T16:14:37Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,220.0,47.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061370,19,4.68,9.0,0.0,0.0,89.0,4.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Long Off,0,4,False,True,2025-05-11T16:14:54Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,248.0,220.0,4.0,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,272.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0
1061370,19,4.68,9.0,0.0,0.0,89.0,4.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Backward Square Leg,0,1,False,False,2025-05-11T16:15:29Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,15.0,103.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0
1061370,19,4.68,9.0,0.0,0.0,89.0,4.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Short Extra Cover,0,0,False,False,2025-05-11T16:15:49Z,,,,7858.0,Katherine Fraser,7044.0,Bethan Ellis,1884.0,Katie George,218.0,46.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Deep Point,0,1,False,False,2025-05-11T16:16:49Z,,,,428.0,Katie Levick,1884.0,Katie George,7044.0,Bethan Ellis,185.0,148.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Deep Backward Square Leg,0,1,False,False,2025-05-11T16:17:11Z,,,,428.0,Katie Levick,7044.0,Bethan Ellis,1884.0,Katie George,10.0,132.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Sweep,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Short Fine Leg,0,0,False,False,2025-05-11T16:17:43Z,,,,428.0,Katie Levick,1884.0,Katie George,7044.0,Bethan Ellis,37.0,68.0,0.0,0.0,,LengthBall,Null,NotOut,HitPad,0,Sweep,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Silly Mid Off,0,0,False,False,2025-05-11T16:18:08Z,,,,428.0,Katie Levick,1884.0,Katie George,7044.0,Bethan Ellis,243.0,53.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Square Leg,0,0,False,False,2025-05-11T16:18:28Z,,,,428.0,Katie Levick,1884.0,Katie George,7044.0,Bethan Ellis,357.0,94.0,0.0,0.0,,HalfVolley,Null,NotOut,Played,0,Worked,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061379,20,4.55,2.0,0.0,0.0,91.0,4.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Bowler,0,0,False,False,2025-05-11T16:18:43Z,,,,428.0,Katie Levick,1884.0,Katie George,7044.0,Bethan Ellis,270.0,40.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Fourth Slip,0,1,False,False,2025-05-11T16:19:44Z,,,,7858.0,Katherine Fraser,7044.0,Bethan Ellis,1884.0,Katie George,153.0,67.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Deep Point,0,1,False,False,2025-05-11T16:20:21Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,183.0,135.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Short Extra Cover,0,0,False,False,2025-05-11T16:20:44Z,,,,7858.0,Katherine Fraser,7044.0,Bethan Ellis,1884.0,Katie George,221.0,61.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Backward Point,0,1,False,False,2025-05-11T16:20:57Z,,,,7858.0,Katherine Fraser,7044.0,Bethan Ellis,1884.0,Katie George,159.0,70.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Deep Backward Point,0,2,False,False,2025-05-11T16:21:16Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,163.0,138.0,2.0,2.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,0.0
1061387,21,4.57,5.0,0.0,0.0,96.0,4.0,5.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Short Mid Wicket,0,0,False,False,2025-05-11T16:21:42Z,,,,7858.0,Katherine Fraser,1884.0,Katie George,7044.0,Bethan Ellis,322.0,58.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,True,Bowler,0,0,False,False,2025-05-11T16:22:39Z,CaughtAndBowled,7044.0,Bethan Ellis,428.0,Katie Levick,7044.0,Bethan Ellis,1884.0,Katie George,270.0,40.0,0.0,0.0,Caught and bowled,LengthBall,Null,NotOut,MisTimed,0,Drive,Null,Round,LegSpin,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Cover,0,0,False,False,2025-05-11T16:24:53Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,200.0,74.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Mid Off,0,0,False,False,2025-05-11T16:25:10Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,254.0,74.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Point,0,0,False,False,2025-05-11T16:25:30Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,180.0,67.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Long Off,0,1,False,False,2025-05-11T16:25:45Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,249.0,150.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0
1061397,22,4.41,1.0,1.0,0.0,97.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Backward Point,0,0,False,False,2025-05-11T16:26:11Z,,,,428.0,Katie Levick,1884.0,Katie George,7052.0,Emily Arlott,155.0,83.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Mid Off,0,0,False,False,2025-05-11T16:27:15Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,251.0,80.0,0.0,0.0,,FullToss,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Silly Point,0,0,False,False,2025-05-11T16:27:46Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,231.0,10.0,0.0,0.0,,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Backward Point,0,0,False,False,2025-05-11T16:28:19Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,159.0,71.0,0.0,0.0,,BackOfALength,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Mid On,0,1,False,False,2025-05-11T16:28:49Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,297.0,105.0,1.0,1.0,,FullToss,Null,NotOut,Played,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Wicketkeeper,1,1,False,False,2025-05-11T16:29:18Z,,,,10315.0,Phoebe Turner,1884.0,Katie George,7052.0,Emily Arlott,90.0,48.0,1.0,0.0,,LengthBall,Null,NotOut,MissedLegSide,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Backward Square Leg,0,1,False,False,2025-05-11T16:29:47Z,,,,10315.0,Phoebe Turner,1884.0,Katie George,7052.0,Emily Arlott,15.0,102.0,1.0,1.0,,BackOfALength,Null,NotOut,Edged,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061410,23,4.52,7.0,0.0,1.0,104.0,5.0,7.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Deep Backward Square Leg,0,4,False,False,2025-05-11T16:30:22Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,22.0,190.0,4.0,4.0,,BackOfALength,Null,NotOut,HitHard,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,272.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Mid Wicket,0,1,False,False,2025-05-11T16:31:25Z,,,,428.0,Katie Levick,1884.0,Katie George,7052.0,Emily Arlott,344.0,100.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Long Off,0,1,False,False,2025-05-11T16:31:48Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,252.0,156.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Deep Point,0,1,False,False,2025-05-11T16:32:12Z,,,,428.0,Katie Levick,1884.0,Katie George,7052.0,Emily Arlott,186.0,131.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Fine Leg,2,2,False,False,2025-05-11T16:32:34Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,54.0,149.0,0.0,0.0,,LengthBall,Null,NotOut,HitPad,0,Worked,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,True,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,2.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Point,0,1,False,False,2025-05-11T16:33:09Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,179.0,83.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061417,24,4.58,4.0,0.0,2.0,110.0,5.0,6.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Bowler,0,0,False,False,2025-05-11T16:33:31Z,,,,428.0,Katie Levick,1884.0,Katie George,7052.0,Emily Arlott,270.0,40.0,0.0,0.0,,HalfVolley,Null,NotOut,Played,0,ForwardDefensive,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Silly Mid On,0,0,False,False,2025-05-11T16:34:36Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,294.0,52.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Cover,0,0,False,False,2025-05-11T16:35:01Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,200.0,76.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Wicketkeeper,0,0,False,False,2025-05-11T16:35:25Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,90.0,48.0,0.0,0.0,,LengthBall,Null,NotOut,Missed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Deep Point,0,1,False,False,2025-05-11T16:35:56Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,185.0,145.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Backward Point,0,1,False,False,2025-05-11T16:36:25Z,,,,10315.0,Phoebe Turner,1884.0,Katie George,7052.0,Emily Arlott,163.0,111.0,1.0,1.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061429,25,4.48,2.0,0.0,0.0,112.0,5.0,2.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Point,0,0,False,False,2025-05-11T16:36:57Z,,,,10315.0,Phoebe Turner,7052.0,Emily Arlott,1884.0,Katie George,183.0,71.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Short Mid Wicket,0,0,False,False,2025-05-11T16:42:11Z,,,,394.0,Mady Villiers,1884.0,Katie George,7052.0,Emily Arlott,326.0,58.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Backward Square Leg,0,1,False,False,2025-05-11T16:42:30Z,,,,394.0,Mady Villiers,1884.0,Katie George,7052.0,Emily Arlott,15.0,102.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,3,False,Wicketkeeper,0,0,False,False,2025-05-11T16:43:05Z,,,,394.0,Mady Villiers,7052.0,Emily Arlott,1884.0,Katie George,90.0,48.0,0.0,0.0,,LengthBall,Null,NotOut,Missed,0,BackwardDefensive,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,4,False,Short Leg,0,0,False,False,2025-05-11T16:43:26Z,,,,394.0,Mady Villiers,7052.0,Emily Arlott,1884.0,Katie George,316.0,17.0,0.0,0.0,,HalfVolley,Null,NotOut,Edged,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,5,False,Bowler,0,0,False,False,2025-05-11T16:43:57Z,,,,394.0,Mady Villiers,7052.0,Emily Arlott,1884.0,Katie George,270.0,40.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061446,26,4.35,1.0,0.0,0.0,113.0,5.0,1.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,6,False,Short Mid Wicket,0,0,False,False,2025-05-11T16:44:15Z,,,,394.0,Mady Villiers,7052.0,Emily Arlott,1884.0,Katie George,324.0,63.0,0.0,0.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,
1061460,27,4.52,9.0,0.0,0.0,122.0,5.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,1,False,Deep Point,0,1,False,False,2025-05-11T16:45:42Z,,,,428.0,Katie Levick,1884.0,Katie George,7052.0,Emily Arlott,184.0,141.0,1.0,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,272.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,
1061460,27,4.52,9.0,0.0,0.0,122.0,5.0,9.0,38661,,22603,England Women's One-Day Cup 2025,1,1373,Warwickshire Women,1376,Durham Women,2,False,Deep Mid Wicket,0,4,False,True,2025-05-11T16:46:07Z,,,,428.0,Katie Levick,7052.0,Emily Arlott,1884.0,Katie George,326.0,209.0,4.0,4.0,,FullToss,Null,NotOut,HitHard,0,Slog,Null,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,272.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,
