over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,over_runrate,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T11:59:16Z,1,False,,,,2682.0,Nathan Sowter,338.0,Laurie Evans,337.0,Luke Wright,198.0,138.0,Left,Deep Cover,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T11:59:39Z,2,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,338.0,Laurie Evans,201.0,136.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:00:02Z,3,True,Caught,338.0,Laurie Evans,2682.0,Nathan Sowter,338.0,Laurie Evans,337.0,Luke Wright,175.0,79.0,Left,Point,0.0,0,0,0.0,Caught,BackOfALength,Null,Played,0,LateCut,Null,Over,LegSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:02:46Z,4,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,291.0,74.0,Left,Mid On,0.0,0,0,0.0,,Yorker,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:03:05Z,5,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,317.0,55.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64280,19,2.0,1.0,0.0,79.0,4.0,2.0,4.27,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:03:19Z,6,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:04:39Z,1,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,315.0,56.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:04:53Z,2,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,292.0,127.0,Left,Mid On,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:05:32Z,3,False,,,,251.0,Paul Stirling,51.0,David Wiese,337.0,Luke Wright,202.0,89.0,Left,Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:05:54Z,4,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,204.0,124.0,Left,Deep Cover,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:06:14Z,5,False,,,,251.0,Paul Stirling,51.0,David Wiese,337.0,Luke Wright,284.0,123.0,Left,Mid On,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64283,20,5.0,0.0,0.0,84.0,4.0,5.0,4.26,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:06:38Z,6,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,301.0,126.0,Left,Mid On,1.0,0,1,1.0,,Short,Null,HitHard,0,Flick,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:07:36Z,1,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,218.0,41.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:07:54Z,2,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,Null,Missed,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:08:17Z,3,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,343.0,148.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:08:52Z,4,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,200.0,67.0,Left,Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:09:12Z,5,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,327.0,127.0,Left,Mid Wicket,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64284,21,4.0,0.0,0.0,88.0,4.0,4.0,4.24,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:09:41Z,6,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,341.0,154.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:10:26Z,1,False,,,,251.0,Paul Stirling,51.0,David Wiese,337.0,Luke Wright,212.0,186.0,Left,Deep Extra Cover,4.0,0,4,4.0,,LengthBall,Null,HitHard,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:10:57Z,2,False,,,,251.0,Paul Stirling,51.0,David Wiese,337.0,Luke Wright,247.0,92.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:11:15Z,3,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,173.0,88.0,Left,Point,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:11:33Z,4,False,,,,251.0,Paul Stirling,51.0,David Wiese,337.0,Luke Wright,337.0,87.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:11:53Z,5,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,329.0,74.0,Left,Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,MisTimed,0,Flick,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64286,22,7.0,0.0,0.0,96.0,4.0,7.0,4.42,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:12:10Z,6,False,,,,251.0,Paul Stirling,337.0,Luke Wright,51.0,David Wiese,290.0,65.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,Drive,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:13:13Z,1,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,171.0,168.0,Left,Deep Backward Point,4.0,0,4,4.0,,LengthBall,Null,HitHard,0,LateCut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:13:53Z,2,False,,,,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,37.0,134.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:16:00Z,3,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,207.0,75.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T12:16:23Z,4,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,51.0,David Wiese,211.0,60.0,Left,Short Extra Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:20:16Z,5,True,Caught,51.0,David Wiese,2682.0,Nathan Sowter,51.0,David Wiese,337.0,Luke Wright,214.0,89.0,Left,Extra Cover,0.0,0,0,0.0,Caught,LengthBall,Null,MisTimed,0,Drive,Null,Over,LegSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:21:30Z,6,False,,,,2682.0,Nathan Sowter,50.0,Ben Brown,337.0,Luke Wright,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,MissedLegSide,0,Worked,Null,Over,LegSpin,Left,Null,Null,True,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,
64287,23,8.0,1.0,1.0,104.0,5.0,8.0,4.58,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:21:54Z,6,False,,,,2682.0,Nathan Sowter,50.0,Ben Brown,337.0,Luke Wright,168.0,119.0,Left,Deep Backward Point,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:22:35Z,1,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,207.0,84.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:22:46Z,2,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,174.0,142.0,Left,Deep Point,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:23:05Z,3,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,MisTimed,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:23:17Z,4,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,281.0,140.0,Left,Long On,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:23:54Z,5,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,212.0,96.0,Left,Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64291,24,3.0,0.0,0.0,107.0,5.0,3.0,4.51,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:24:20Z,6,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,282.0,129.0,Left,Long On,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:28:32Z,1,False,,,,2682.0,Nathan Sowter,50.0,Ben Brown,337.0,Luke Wright,230.0,114.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:29:00Z,2,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,200.0,146.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:29:18Z,3,False,,,,2682.0,Nathan Sowter,50.0,Ben Brown,337.0,Luke Wright,201.0,141.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:29:41Z,4,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,325.0,28.0,Left,Short Leg,0.0,0,0,0.0,,LengthBall,Null,HitPad,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:29:53Z,5,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,304.0,62.0,Left,Short Mid Wicket,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64294,25,4.0,0.0,0.0,110.0,5.0,4.0,4.45,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:06Z,6,False,,,,2682.0,Nathan Sowter,337.0,Luke Wright,50.0,Ben Brown,187.0,80.0,Left,Point,1.0,0,1,1.0,,LengthBall,Null,Played,0,Steer,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:32Z,1,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:47Z,2,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:30:52Z,3,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:31:05Z,4,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,286.0,145.0,Left,Long On,1.0,0,1,1.0,,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:31:17Z,5,False,,,,81.0,Dawid Malan,50.0,Ben Brown,337.0,Luke Wright,358.0,124.0,Left,Square Leg,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64296,26,3.0,0.0,0.0,113.0,5.0,3.0,4.39,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:31:31Z,6,False,,,,81.0,Dawid Malan,337.0,Luke Wright,50.0,Ben Brown,335.0,86.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64297,27,2.0,0.0,0.0,115.0,5.0,2.0,4.34,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:32:12Z,1,False,,,,1739.0,Toby Roland-Jones,337.0,Luke Wright,50.0,Ben Brown,233.0,38.0,Left,Silly Mid Off,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
64297,27,2.0,0.0,0.0,115.0,5.0,2.0,4.34,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:32:22Z,2,False,,,,1739.0,Toby Roland-Jones,337.0,Luke Wright,50.0,Ben Brown,338.0,98.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64297,27,2.0,0.0,0.0,115.0,5.0,2.0,4.34,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:32:35Z,3,False,,,,1739.0,Toby Roland-Jones,50.0,Ben Brown,337.0,Luke Wright,148.0,94.0,Left,Backward Point,1.0,0,1,1.0,,LengthBall,Null,Edged,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
64297,27,2.0,0.0,0.0,115.0,5.0,2.0,4.34,1421,,4395,England One-Day Cup 2019,1,35,Sussex,38,Middlesex,2019-04-27T13:33:08Z,4,False,,,,1739.0,Toby Roland-Jones,337.0,Luke Wright,50.0,Ben Brown,276.0,53.0,Left,Silly Mid On,0.0,0,0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,25.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
