over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:35:45Z,1,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,192,144,Right,Deep Mid Wicket,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:36:04Z,2,False,453,Jack Leaning,2671,Scott Steel,101,Alex Lees,347,75,Left,Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:36:20Z,3,False,453,Jack Leaning,2671,Scott Steel,101,Alex Lees,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,Missed,0,Drive,Null,Over,OffSpin,Left,NotOut2ndUmpire,Null,False,False,False,False,False,True,2,False,False,True,False,False,False,0,0,0,0,0,False,False,Stumped,,,,
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:36:48Z,4,False,453,Jack Leaning,2671,Scott Steel,101,Alex Lees,349,68,Left,Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:37:04Z,5,False,453,Jack Leaning,2671,Scott Steel,101,Alex Lees,342,118,Left,Mid Wicket,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
67461,10,6.53,2.0,0.0,0.0,2.0,62.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:37:25Z,6,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,270,40,Right,Bowler,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:38:20Z,1,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,252,44,Left,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:38:49Z,2,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,333,124,Left,Mid Wicket,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:39:23Z,3,False,165,Tim Bresnan,101,Alex Lees,2671,Scott Steel,179,132,Right,Deep Square Leg,1,0,1,1,Short,Null,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:39:58Z,4,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,294,93,Left,Mid On,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:40:27Z,5,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,270,40,Left,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67465,11,6.1,6.0,0.0,0.0,6.0,68.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:41:01Z,6,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,13,181,Left,Deep Backward Square Leg,4,0,4,4,Short,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,2,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:41:51Z,1,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,235,220,Right,Long On,6,0,6,6,LengthBall,Null,HitHard,0,SlogSweep,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,7,False,False,False,False,False,False,6,0,0,0,0,False,True,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:42:29Z,2,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,242,128,Right,Mid On,1,0,1,1,BackOfALength,Null,Played,0,Pushed,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:42:54Z,3,False,453,Jack Leaning,2671,Scott Steel,101,Alex Lees,191,153,Left,Deep Cover,1,0,1,1,BackOfALength,Null,Played,0,Cut,Null,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:43:15Z,4,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,4,76,Right,Point,0,0,0,0,BackOfALength,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:43:30Z,5,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,354,72,Right,Point,0,0,0,0,LengthBall,Null,Played,0,Drive,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67469,12,6.61,8.0,0.0,0.0,8.0,76.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:43:50Z,6,False,453,Jack Leaning,101,Alex Lees,2671,Scott Steel,217,62,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:44:45Z,1,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,219,49,Left,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:45:12Z,2,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,90,48,Left,Wicketkeeper,1,1,1,0,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,2,False,False,False,False,False,False,0,0,1,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:45:41Z,2,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,203,133,Left,Deep Cover,2,0,2,2,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:46:13Z,3,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,225,57,Left,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:46:44Z,4,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,216,46,Left,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:47:15Z,5,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,285,102,Left,Mid On,0,0,0,0,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67472,13,6.32,4.0,0.0,1.0,4.0,80.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:47:50Z,6,False,165,Tim Bresnan,2671,Scott Steel,101,Alex Lees,353,137,Left,Deep Square Leg,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:49:04Z,1,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,90,48,Left,Wicketkeeper,0,0,0,0,LengthBall,Null,Missed,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:49:37Z,2,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,221,53,Left,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:50:06Z,3,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,234,47,Left,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:50:37Z,4,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,230,79,Left,Mid Off,1,0,1,1,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:51:11Z,5,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,26,124,Right,Third Man,1,0,1,1,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67476,14,6.07,3.0,0.0,0.0,3.0,83.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:51:42Z,6,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,193,136,Left,Deep Cover,1,0,1,1,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:53:22Z,1,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,216,4,Left,Silly Point,0,0,0,0,Yorker,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:53:49Z,2,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,281,103,Left,Mid On,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:54:34Z,3,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,207,50,Right,Short Mid Wicket,0,0,0,0,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:54:54Z,4,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,341,124,Right,Deep Cover,1,0,1,1,BackOfALength,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:55:20Z,5,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,205,59,Left,Short Extra Cover,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67480,15,5.86,3.0,0.0,0.0,3.0,86.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:55:46Z,6,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,194,123,Left,Deep Cover,1,0,1,1,BackOfALength,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:56:45Z,1,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,358,130,Left,Deep Square Leg,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:57:17Z,2,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,313,203,Right,Deep Extra Cover,4,0,4,4,LengthBall,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:58:00Z,3,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,347,24,Right,Silly Point,0,0,0,0,LengthBall,Null,HitPad,0,Worked,Null,Over,Fast,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,7,False,False,False,False,False,False,0,0,0,0,0,False,False,Lbw,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:58:36Z,4,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,186,133,Right,Deep Square Leg,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:59:10Z,5,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,336,192,Left,Deep Mid Wicket,4,0,4,4,Short,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
67484,16,6.19,10.0,0.0,0.0,10.0,96.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T11:59:47Z,6,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,273,74,Left,Silly Mid On,0,0,0,0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:00:55Z,1,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,179,80,Right,Square Leg,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:01:21Z,2,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,250,34,Left,Silly Mid Off,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:01:42Z,3,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,90,48,Left,Wicketkeeper,1,1,1,0,LengthBall,Null,MissedLegSide,0,Worked,Null,Over,LegSpin,Left,Null,Null,True,False,False,False,False,False,2,False,False,False,False,False,False,0,0,1,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:02:02Z,3,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,190,123,Left,Deep Point,1,0,1,1,BackOfALength,Null,Played,0,Cut,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:02:33Z,4,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,160,97,Right,Backward Square Leg,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:02:55Z,5,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,236,91,Left,Mid Off,0,0,0,0,HalfVolley,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67488,17,6.06,4.0,0.0,1.0,4.0,100.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:03:17Z,6,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,180,28,Left,Silly Point,0,0,0,0,LengthBall,Null,Edged,0,BackwardDefensive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:04:18Z,1,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,156,133,Right,Deep Backward Square Leg,1,0,1,1,BackOfALength,Null,Played,0,Worked,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:04:52Z,2,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,252,220,Left,Long Off,4,0,4,4,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,7,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:05:28Z,3,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,270,40,Left,Bowler,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:06:00Z,4,False,505,Mathew Pillans,2671,Scott Steel,101,Alex Lees,178,132,Left,Deep Point,1,0,1,1,BackOfALength,Null,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:06:33Z,5,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,322,19,Right,Silly Point,0,0,0,0,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
67491,18,6.06,7.0,0.0,0.0,7.0,107.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:07:05Z,6,False,505,Mathew Pillans,101,Alex Lees,2671,Scott Steel,46,100,Right,Short Third Man,1,0,1,1,LengthBall,Null,Played,0,Steer,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,7,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67495,19,5.95,3.0,0.0,0.0,3.0,110.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:08:01Z,1,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,187,129,Right,Deep Square Leg,1,0,1,1,LengthBall,Null,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67495,19,5.95,3.0,0.0,0.0,3.0,110.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:08:34Z,2,False,170,Josh Poysden,2671,Scott Steel,101,Alex Lees,244,100,Left,Mid Off,1,0,1,1,HalfVolley,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
67495,19,5.95,3.0,0.0,0.0,3.0,110.0,1.0,1514,,4427,England One-Day Cup 2019,1,40,Durham,45,Yorkshire,2019-05-06T12:09:02Z,3,False,170,Josh Poysden,101,Alex Lees,2671,Scott Steel,336,160,Right,Deep Cover,1,0,1,1,HalfVolley,Null,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,2,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
