over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:13:45Z,1,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,300.0,80.0,Left,Mid On,0.0,0,0,0.0,,LengthBall,Null,HitHard,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:14:18Z,2,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,218.0,81.0,Left,Extra Cover,1.0,0,1,1.0,,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:15:21Z,3,False,,,,226.0,Rikki Clarke,34.0,Chris Dent,37.0,Gareth Roderick,327.0,47.0,Right,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:15:53Z,4,False,,,,226.0,Rikki Clarke,34.0,Chris Dent,37.0,Gareth Roderick,8.0,60.0,Right,Gully,0.0,0,0,0.0,,BackOfALength,Null,Played,0,Steer,Null,Round,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:16:30Z,5,False,,,,226.0,Rikki Clarke,34.0,Chris Dent,37.0,Gareth Roderick,177.0,140.0,Right,Deep Square Leg,1.0,0,1,1.0,,LengthBall,Null,HitHard,0,Pull,Null,Round,Fast,Left,Null,Null,False,False,False,False,True,False,22.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60591,4,3.0,0.0,0.0,3.0,10.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:17:14Z,6,False,,,,226.0,Rikki Clarke,37.0,Gareth Roderick,34.0,Chris Dent,41.0,55.0,Left,Leg Gully,1.0,0,1,1.0,,LengthBall,Null,Edged,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,22.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60596,5,2.0,0.0,0.0,2.0,12.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:18:09Z,1,False,,,,228.0,Morne Morkel,37.0,Gareth Roderick,34.0,Chris Dent,229.0,89.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60596,5,2.0,0.0,0.0,2.0,12.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:18:45Z,2,False,,,,228.0,Morne Morkel,34.0,Chris Dent,37.0,Gareth Roderick,305.0,81.0,Right,Mid Off,1.0,0,1,1.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,
60596,5,2.0,0.0,0.0,2.0,12.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:19:37Z,3,False,,,,228.0,Morne Morkel,37.0,Gareth Roderick,34.0,Chris Dent,168.0,69.0,Left,Backward Point,0.0,0,0,0.0,,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
60596,5,2.0,0.0,0.0,2.0,12.0,1.0,1324,,4359,England One-Day Cup 2019,1,34,Gloucestershire,48,Surrey,2019-04-17T11:20:10Z,4,False,,,,228.0,Morne Morkel,37.0,Gareth Roderick,34.0,Chris Dent,225.0,41.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,
