over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
63269,9,4.35,1.0,1.0,0.0,1.0,37.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:34:58Z,6,False,188.0,,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:35:57Z,1,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,229.0,58.0,Left,Short Extra Cover,0.0,0,0,0.0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:36:27Z,2,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,348.0,121.0,Left,Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:37:09Z,3,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,307.0,53.0,Right,Silly Mid Off,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:37:39Z,4,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,BackwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:38:10Z,5,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,249.0,70.0,Right,Silly Mid On,0.0,0,0,0.0,HalfVolley,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63273,10,4.0,1.0,0.0,0.0,1.0,38.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:38:43Z,6,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,319.0,53.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:39:42Z,1,False,188.0,,783.0,Cameron Bancroft,101.0,Alex Lees,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:40:13Z,2,False,188.0,,783.0,Cameron Bancroft,101.0,Alex Lees,7.0,141.0,Left,Deep Square Leg,2.0,0,2,2.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:40:52Z,3,False,188.0,,783.0,Cameron Bancroft,101.0,Alex Lees,269.0,185.0,Left,Long Off,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:41:25Z,4,False,188.0,,783.0,Cameron Bancroft,101.0,Alex Lees,344.0,142.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:42:00Z,5,False,188.0,,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NoShot,0,ShouldersArms,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:42:30Z,6,False,188.0,,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,Short,Null,NoShot,0,Leave,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
63276,11,4.38,9.0,0.0,1.0,9.0,47.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:43:00Z,6,False,188.0,,101.0,Alex Lees,783.0,Cameron Bancroft,45.0,129.0,Right,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:43:55Z,1,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,249.0,73.0,Right,Mid On,0.0,0,0,0.0,HalfVolley,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:44:25Z,2,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,Cut,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:44:57Z,3,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,29.0,120.0,Right,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:45:33Z,4,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,275.0,154.0,Left,Long On,2.0,0,2,2.0,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:46:05Z,5,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,347.0,90.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63280,12,4.43,4.0,0.0,0.0,4.0,51.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:46:37Z,6,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:47:43Z,1,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,131.0,131.0,Left,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:48:25Z,2,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,356.0,88.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:48:53Z,3,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,Missed,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:49:23Z,4,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,343.0,144.0,Right,Deep Cover,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:49:57Z,5,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63284,13,4.24,2.0,0.0,0.0,2.0,53.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:50:26Z,6,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,195.0,67.0,Left,Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:51:06Z,1,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,356.0,42.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:51:38Z,2,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,207.0,67.0,Right,Mid Wicket,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:52:16Z,3,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,353.0,144.0,Left,Deep Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:52:48Z,4,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,183.0,124.0,Right,Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:53:27Z,5,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,151.0,115.0,Left,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63287,14,4.22,5.0,0.0,0.0,5.0,58.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:53:59Z,6,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,344.0,137.0,Right,Deep Cover,1.0,0,1,1.0,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:54:43Z,1,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,224.0,196.0,Right,Long On,4.0,0,4,4.0,HalfVolley,Null,HitHard,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,True,False,48.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:55:26Z,2,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,209.0,121.0,Right,Mid Wicket,2.0,0,2,2.0,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:56:30Z,4,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,227.0,88.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:57:03Z,5,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,67.0,131.0,Right,Third Man,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63291,15,4.62,9.0,0.0,0.0,9.0,67.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:57:34Z,6,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,209.0,61.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:58:22Z,1,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,346.0,57.0,Right,Point,0.0,0,0,0.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:58:53Z,2,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,180.0,121.0,Right,Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T11:59:34Z,3,False,186.0,Wayne Parnell,783.0,Cameron Bancroft,101.0,Alex Lees,185.0,115.0,Left,Point,1.0,0,1,1.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:00:07Z,4,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,211.0,63.0,Right,Short Mid Wicket,0.0,0,0,0.0,HalfVolley,Null,Played,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:00:41Z,5,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,315.0,46.0,Right,Short Extra Cover,0.0,0,0,0.0,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63295,16,4.45,3.0,0.0,0.0,3.0,70.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:01:16Z,6,False,186.0,Wayne Parnell,101.0,Alex Lees,783.0,Cameron Bancroft,313.0,89.0,Right,Mid Off,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:01:58Z,1,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,256.0,38.0,Right,Silly Mid On,0.0,0,0,0.0,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,,2,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:02:58Z,3,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,213.0,36.0,Right,Short Mid Wicket,0.0,1,1,0.0,LengthBall,Null,HitPad,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:03:33Z,4,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,292.0,74.0,Left,Mid On,1.0,0,1,1.0,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:04:10Z,5,False,184.0,Ed Barnard,101.0,Alex Lees,783.0,Cameron Bancroft,31.0,79.0,Right,Backward Point,1.0,0,1,1.0,LengthBall,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63299,17,4.42,2.0,0.0,1.0,3.0,73.0,2.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:04:40Z,6,False,184.0,Ed Barnard,783.0,Cameron Bancroft,101.0,Alex Lees,262.0,74.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,48.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
63303,18,4.46,5.0,1.0,0.0,5.0,78.0,3.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:06:01Z,1,False,172.0,Daryl Mitchell,101.0,Alex Lees,783.0,Cameron Bancroft,163.0,124.0,Right,Backward Square Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Round,Medium,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63303,18,4.46,5.0,1.0,0.0,5.0,78.0,3.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:06:34Z,2,False,172.0,Daryl Mitchell,783.0,Cameron Bancroft,101.0,Alex Lees,56.0,129.0,Left,Fine Leg,1.0,0,1,1.0,HalfVolley,Null,Played,0,Sweep,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63303,18,4.46,5.0,1.0,0.0,5.0,78.0,3.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
63303,18,4.46,5.0,1.0,0.0,5.0,78.0,3.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:07:23Z,4,False,172.0,Daryl Mitchell,783.0,Cameron Bancroft,101.0,Alex Lees,293.0,147.0,Left,Long On,1.0,0,1,1.0,LengthBall,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
63303,18,4.46,5.0,1.0,0.0,5.0,78.0,3.0,1392,,4385,England One-Day Cup 2019,1,40,Durham,46,Worcestershire,2019-04-24T12:07:43Z,5,False,172.0,Daryl Mitchell,101.0,Alex Lees,783.0,Cameron Bancroft,139.0,105.0,Right,Short Fine Leg,1.0,0,1,1.0,LengthBall,Null,Played,0,Worked,Null,Round,Medium,Left,Null,Null,False,False,False,False,False,False,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
