over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,fieldingPosition
1630981,16,6.31,8,0,0,101,4,8,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710842,2026-08-22T01:46:40Z,5,100,False,,,,2916,Adi Ashok,17219,Jerrssis Wadia,21962,Lachie Bangs,Left,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,203.0,145.0,Deep Square Leg
1630981,16,6.31,8,0,0,101,4,8,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710844,2026-08-22T01:47:10Z,6,101,False,,,,2916,Adi Ashok,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,0,0,0,0,,LengthBall,OffStump,,Missed,FrontFoot,Drive,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710847,2026-08-22T01:48:21Z,1,102,False,,,,11542,Muhammad Abbas,17219,Jerrssis Wadia,21962,Lachie Bangs,Left,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,287.0,137.0,Long Off
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710849,2026-08-22T01:48:52Z,2,103,False,,,,11542,Muhammad Abbas,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,0,0,0,0,,Yorker,OutsideOff,,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710852,2026-08-22T01:49:27Z,3,104,False,,,,11542,Muhammad Abbas,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,0,0,0,0,,Yorker,OutsideOff,,Missed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710853,2026-08-22T01:50:00Z,4,105,False,,,,11542,Muhammad Abbas,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,4,0,4,4,,Short,OutsideOff,,WellTimed,FrontFoot,Pull,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,154.0,166.0,
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710857,2026-08-22T01:50:41Z,5,106,False,,,,11542,Muhammad Abbas,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,2,1,2,1,,FullToss,OutsideOff,,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,2,False,True,False,False,False,True,False,False,False,False,False,False,2,0,0,0,1,False,True,14.0,69.0,Backward Point
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710859,2026-08-22T01:51:32Z,5,107,False,,,,11542,Muhammad Abbas,17219,Jerrssis Wadia,21962,Lachie Bangs,Left,4,0,4,4,,FullToss,DownLeg,,WellTimed,MovesInfront,Scoop,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,104.0,160.0,
1630984,17,6.59,11,0,0,112,4,11,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710861,2026-08-22T01:52:20Z,6,108,False,,,,11542,Muhammad Abbas,17219,Jerrssis Wadia,21962,Lachie Bangs,Left,0,0,0,0,,LengthBall,OutsideOff,,Missed,BackFoot,Cut,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710867,2026-08-22T01:53:22Z,1,109,True,Caught,21962.0,Lachie Bangs,2916,Adi Ashok,21962,Lachie Bangs,17219,Jerrssis Wadia,Left,0,0,0,0,Caught,LengthBall,DownLeg,Caught,MisTimed,FrontFoot,ReverseSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,20.0,61.0,Backward Point
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710871,2026-08-22T01:55:07Z,2,110,False,,,,2916,Adi Ashok,1039,Harry Nielsen,17219,Jerrssis Wadia,Left,0,0,0,0,,LengthBall,DownLeg,,HitPad,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,6.0,36.0,Point
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710874,2026-08-22T01:55:36Z,3,111,False,,,,2916,Adi Ashok,1039,Harry Nielsen,17219,Jerrssis Wadia,Left,1,0,1,1,,Yorker,OutsideOff,,None,DownTheTrack,Flick,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,234.0,146.0,Deep Mid Wicket
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710877,2026-08-22T01:56:05Z,4,112,False,,,,2916,Adi Ashok,17219,Jerrssis Wadia,1039,Harry Nielsen,Left,1,0,1,1,,BackOfALength,DownLeg,,None,BackFoot,Drive,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,279.0,151.0,Long Off
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710879,2026-08-22T01:56:30Z,5,113,True,Caught,1039.0,Harry Nielsen,2916,Adi Ashok,1039,Harry Nielsen,17219,Jerrssis Wadia,Left,0,0,0,0,Caught,LengthBall,DownLeg,Caught,MisTimed,FrontFoot,SwitchHit,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,335.0,152.0,Deep Cover
1630987,18,6.39,3,2,0,115,6,3,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710886,2026-08-22T01:58:33Z,6,114,False,,,,2916,Adi Ashok,21961,Waheguru Dhillon,17219,Jerrssis Wadia,Right,0,1,1,0,,BackOfALength,OffStump,,HitPad,BackFoot,Glance,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,78.0,68.0,Short Fine Leg
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710889,2026-08-22T01:59:49Z,1,115,False,,,,3788,Jayden Lennox,21961,Waheguru Dhillon,17219,Jerrssis Wadia,Right,1,0,1,1,,BackOfALength,OffStump,,None,BackFoot,Pull,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,30.0,126.0,Fine Leg
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710892,2026-08-22T02:00:26Z,2,116,True,Caught,17219.0,Jerrssis Wadia,3788,Jayden Lennox,17219,Jerrssis Wadia,21961,Waheguru Dhillon,Left,0,0,0,0,Caught,LengthBall,LegStump,Caught,MisTimed,FrontFoot,Scoop,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,112.0,30.0,Short Fine Leg
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710895,2026-08-22T02:01:54Z,3,117,False,,,,3788,Jayden Lennox,887,Henry Thornton,21961,Waheguru Dhillon,Right,0,0,0,0,,BackOfALength,OutsideOff,,HitPad,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710896,2026-08-22T02:02:13Z,4,118,False,,,,3788,Jayden Lennox,887,Henry Thornton,21961,Waheguru Dhillon,Right,0,0,0,0,,LengthBall,OutsideOff,,HitPad,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,183.0,19.0,Silly Point
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710898,2026-08-22T02:02:34Z,5,119,False,,,,3788,Jayden Lennox,887,Henry Thornton,21961,Waheguru Dhillon,Right,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,187.0,74.0,Cover
1630991,19,6.11,1,2,0,116,8,1,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710899,2026-08-22T02:02:50Z,6,120,True,Caught,887.0,Henry Thornton,3788,Jayden Lennox,887,Henry Thornton,21961,Waheguru Dhillon,Right,0,0,0,0,Caught,BackOfALength,LegStump,Caught,MisTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,329.0,146.0,Deep Mid Wicket
1630992,20,5.9,2,2,0,118,10,2,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710901,2026-08-22T02:04:19Z,1,121,False,,,,2916,Adi Ashok,21961,Waheguru Dhillon,3777,Tim Oakley,,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,280.0,137.0,Long Off
1630992,20,5.9,2,2,0,118,10,2,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710902,2026-08-22T02:05:00Z,2,122,False,,,,2916,Adi Ashok,3777,Tim Oakley,21961,Waheguru Dhillon,Left,1,0,1,1,,HalfVolley,DownLeg,,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,243.0,135.0,Long On
1630992,20,5.9,2,2,0,118,10,2,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710905,2026-08-22T02:05:38Z,3,123,True,Caught,3777.0,Tim Oakley,2916,Adi Ashok,3777,Tim Oakley,21961,Waheguru Dhillon,Left,0,0,0,0,Caught,LengthBall,LegStump,Caught,ThickEdge,FrontFoot,Slog,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,64.0,34.0,Short Third Man
1630992,20,5.9,2,2,0,118,10,2,76107,,40909,Study NT Top End T20 Series,1,1489,Adelaide Strikers Academy,113,New Zealand A Men,8710907,2026-08-22T02:06:52Z,4,124,True,Bowled,10043.0,Jordan Buckingham,2916,Adi Ashok,10043,Jordan Buckingham,21961,Waheguru Dhillon,Right,0,0,0,0,Bowled,LengthBall,OffStump,Bowled,Missed,FrontFoot,Slog,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710939,2026-08-22T02:29:31Z,1,7,False,,,,887,Henry Thornton,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,234.0,85.0,Extra Cover
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710941,2026-08-22T02:30:14Z,2,8,False,,,,887,Henry Thornton,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,LengthBall,MiddleStump,,None,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,350.0,143.0,Deep Cover
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710942,2026-08-22T02:30:55Z,3,9,False,,,,887,Henry Thornton,8421,Tim Robinson,10034,Matt Boyle,Right,0,4,4,0,,LengthBall,MiddleStump,,HitBody,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,4,0,0,4,0,False,False,78.0,152.0,Fine Leg
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710944,2026-08-22T02:31:40Z,4,10,False,,,,887,Henry Thornton,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,HalfVolley,LegStump,,MisTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,11.0,56.0,Backward Square Leg
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710945,2026-08-22T02:32:24Z,5,11,False,,,,887,Henry Thornton,10034,Matt Boyle,8421,Tim Robinson,Left,4,0,4,4,,FullToss,MiddleStump,,WellTimed,BacksAway,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,33.0,165.0,Backward Point
1630999,2,9.0,11,0,0,18,1,11,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710946,2026-08-22T02:33:15Z,6,12,False,,,,887,Henry Thornton,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,,,,,0,,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710947,2026-08-22T02:34:04Z,1,13,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,4,0,4,4,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,213.0,175.0,
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710948,2026-08-22T02:34:42Z,2,14,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,4,0,4,4,,LengthBall,OffStump,,WellTimed,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,33.0,165.0,
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710949,2026-08-22T02:35:24Z,3,15,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,0,0,0,0,,LengthBall,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Bowler
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710950,2026-08-22T02:35:59Z,4,16,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,1,1,1,0,,BackOfALength,OffStump,,PlayAndMissLegSide,BackFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710951,2026-08-22T02:36:35Z,4,17,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,178.0,142.0,Deep Backward Point
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710952,2026-08-22T02:37:13Z,5,18,False,,,,10043,Jordan Buckingham,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,LengthBall,MiddleStump,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,300.0,83.0,Mid Off
1631000,3,10.0,12,0,0,30,1,12,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710953,2026-08-22T02:37:50Z,6,19,False,,,,10043,Jordan Buckingham,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710954,2026-08-22T02:39:20Z,1,20,False,,,,21962,Lachie Bangs,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,HalfVolley,DownLeg,,BatPad,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,160.0,39.0,Backward Point
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710955,2026-08-22T02:40:02Z,2,21,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,0,1,1,0,,BackOfALength,OutsideOff,,HitBody,BackFoot,Worked,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,345.0,42.0,Cover
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710956,2026-08-22T02:40:37Z,3,22,False,,,,21962,Lachie Bangs,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,Yorker,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,184.0,58.0,Cover
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710957,2026-08-22T02:41:08Z,4,23,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,1,1,1,0,,BackOfALength,Wide,,Missed,BackFoot,Cut,SeamAway,Over,Medium,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710959,2026-08-22T02:41:34Z,4,24,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,Short,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,215.0,60.0,Mid Wicket
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710961,2026-08-22T02:42:08Z,5,25,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Cut,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,0.0,0.0,Wicketkeeper
1631001,4,8.75,5,0,0,35,1,5,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710963,2026-08-22T02:42:36Z,6,26,False,,,,21962,Lachie Bangs,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,Yorker,OutsideOff,,MisTimed,FrontFoot,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,241.0,77.0,Mid On
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710966,2026-08-22T02:43:52Z,1,27,False,,,,3777,Tim Oakley,10034,Matt Boyle,8421,Tim Robinson,Left,0,0,0,0,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,313.0,48.0,Extra Cover
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710968,2026-08-22T02:44:27Z,2,28,False,,,,3777,Tim Oakley,10034,Matt Boyle,8421,Tim Robinson,Left,4,0,4,4,,HalfVolley,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,314.0,177.0,
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710970,2026-08-22T02:45:11Z,3,29,False,,,,3777,Tim Oakley,10034,Matt Boyle,8421,Tim Robinson,Left,1,1,1,0,,HalfVolley,Wide,,Left,FrontFoot,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710971,2026-08-22T02:45:49Z,3,30,False,,,,3777,Tim Oakley,10034,Matt Boyle,8421,Tim Robinson,Left,1,0,1,1,,LengthBall,LegStump,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,333.0,103.0,Deep Cover
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710974,2026-08-22T02:46:36Z,4,31,False,,,,3777,Tim Oakley,8421,Tim Robinson,10034,Matt Boyle,Right,1,1,1,0,,LengthBall,DownLeg,,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,0.0,0.0,Wicketkeeper
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710976,2026-08-22T02:47:12Z,4,32,False,,,,3777,Tim Oakley,8421,Tim Robinson,10034,Matt Boyle,Right,2,0,2,2,,LengthBall,OutsideOff,,ThickEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,124.0,119.0,Third Man
1631003,5,9.0,10,0,0,45,1,10,76109,,40909,Study NT Top End T20 Series,2,113,New Zealand A Men,1489,Adelaide Strikers Academy,8710977,2026-08-22T02:47:56Z,5,33,False,,,,3777,Tim Oakley,8421,Tim Robinson,10034,Matt Boyle,Right,1,0,1,1,,Short,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,25.0,156.0,Deep Backward Square Leg
