over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ball_id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,fieldingPosition,decisionOfficialId
1632265,17,7.53,6,0,0,128,6,6,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718469,2026-08-23T08:49:54Z,6,103,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,219.0,171.0,Right,2,0,2,2,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Extra Cover,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718474,2026-08-23T08:51:24Z,1,104,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,0.0,0.0,Right,1,1,1,0,HalfVolley,DownLeg,PlayAndMissLegSide,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,,Wicketkeeper,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718475,2026-08-23T08:51:57Z,1,105,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,300.0,158.0,Right,2,0,2,2,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Deep Mid Wicket,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718478,2026-08-23T08:52:51Z,2,106,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,338.0,140.0,Right,1,0,1,1,HalfVolley,OffStump,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Square Leg,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718481,2026-08-23T08:53:29Z,3,107,False,8640,Ripon Mondol,11043,Raf MacMillan,8520,Teague Wyllie,283.0,144.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BacksAway,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long On,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718483,2026-08-23T08:54:08Z,4,108,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,0.0,0.0,Right,0,0,0,0,HalfVolley,DownLeg,HitPad,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718484,2026-08-23T08:54:46Z,5,109,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,,,Right,2,0,2,2,Short,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,,
1632267,18,7.61,9,0,0,137,6,9,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718487,2026-08-23T08:55:32Z,6,110,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,265.0,146.0,Right,2,0,2,2,HalfVolley,LegStump,None,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,,Long Off,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718490,2026-08-23T08:56:50Z,1,111,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,251.0,145.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long Off,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718493,2026-08-23T08:57:23Z,2,112,False,21124,Abdul Gaffar,8520,Teague Wyllie,11043,Raf MacMillan,126.0,162.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,ReverseScoop,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718494,2026-08-23T08:58:24Z,3,113,False,21124,Abdul Gaffar,8520,Teague Wyllie,11043,Raf MacMillan,0.0,0.0,Right,1,1,1,0,BackOfALength,OutsideOff,Left,BackFoot,Leave,NoMovement,Round,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,,Wicketkeeper,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718496,2026-08-23T08:58:56Z,3,114,False,21124,Abdul Gaffar,8520,Teague Wyllie,11043,Raf MacMillan,178.0,20.0,Right,1,0,1,1,LengthBall,OutsideOff,InsideEdge,DeepInCrease,Slog,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Point,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718499,2026-08-23T08:59:32Z,4,115,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,BacksAway,Slog,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718500,2026-08-23T09:00:06Z,5,116,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,0.0,0.0,Right,0,0,0,0,HalfVolley,OutsideOff,Missed,FrontFoot,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632269,19,7.63,8,0,0,145,6,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718502,2026-08-23T09:00:37Z,6,117,False,21124,Abdul Gaffar,11043,Raf MacMillan,8520,Teague Wyllie,327.0,136.0,Right,1,0,1,1,FullToss,OffStump,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Mid Wicket,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718505,2026-08-23T09:01:44Z,1,118,False,8640,Ripon Mondol,11043,Raf MacMillan,8520,Teague Wyllie,204.0,21.0,Right,1,0,1,1,HalfVolley,LegStump,BatPad,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Cover,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718506,2026-08-23T09:02:33Z,2,119,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,346.0,149.0,Right,1,0,1,1,LengthBall,OffStump,None,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Square Leg,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718507,2026-08-23T09:03:15Z,3,120,False,8640,Ripon Mondol,11043,Raf MacMillan,8520,Teague Wyllie,229.0,67.0,Right,1,0,1,1,HalfVolley,OutsideOff,None,BacksAway,Cut,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Extra Cover,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718509,2026-08-23T09:04:02Z,4,121,False,8640,Ripon Mondol,8520,Teague Wyllie,11043,Raf MacMillan,51.0,121.0,Right,1,0,1,1,HalfVolley,DownLeg,MisTimed,BackFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Fine Leg,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718511,2026-08-23T09:04:45Z,5,122,True,8640,Ripon Mondol,11043,Raf MacMillan,8520,Teague Wyllie,,,Right,0,0,0,0,Yorker,LegStump,Missed,BacksAway,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowled,11043.0,Raf MacMillan,Bowled,Bowled,,
1632271,20,7.65,8,1,0,153,7,8,76133,,40914,Study NT Top End T20 Series,1,1485,Hobart Hurricanes Academy,1383,Bangladesh HP,8718514,2026-08-23T09:06:04Z,6,123,False,8640,Ripon Mondol,1804,Caelan Maladay,8520,Teague Wyllie,124.0,162.0,Right,4,0,4,4,HalfVolley,OutsideOff,WellTimed,FrontFoot,SwitchHit,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,True,,,,,,,
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718524,2026-08-23T09:28:09Z,1,8,False,16998,Kasey Barton,3021,Ariful Islam,14737,Jishan Alam,331.0,146.0,Right,1,0,1,1,HalfVolley,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Square Leg,
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718525,2026-08-23T09:28:47Z,2,9,False,16998,Kasey Barton,14737,Jishan Alam,3021,Ariful Islam,157.0,158.0,Right,3,0,3,3,LengthBall,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,3,0,0,0,0,False,False,,,,,,Deep Backward Point,
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718526,2026-08-23T09:29:29Z,3,10,False,16998,Kasey Barton,3021,Ariful Islam,14737,Jishan Alam,262.0,158.0,Right,2,0,2,2,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,True,,,,,,Long Off,
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718527,2026-08-23T09:30:09Z,4,11,True,16998,Kasey Barton,3021,Ariful Islam,14737,Jishan Alam,254.0,76.0,Right,0,0,0,0,HalfVolley,OutsideOff,MisTimed,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Caught,3021.0,Ariful Islam,Caught,Caught,Mid Off,2013.0
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718530,2026-08-23T09:31:44Z,5,12,False,16998,Kasey Barton,693,Sabbir Rahman,14737,Jishan Alam,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,Spliced,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Bowler,
1632274,2,8.0,10,1,0,16,2,10,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718532,2026-08-23T09:32:23Z,6,13,False,16998,Kasey Barton,693,Sabbir Rahman,14737,Jishan Alam,140.0,164.0,Right,4,0,4,4,HalfVolley,OutsideOff,ThickEdge,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,First Slip,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718536,2026-08-23T09:33:49Z,1,14,False,1804,Caelan Maladay,14737,Jishan Alam,693,Sabbir Rahman,175.0,54.0,Right,0,0,0,0,LengthBall,OutsideOff,HitPad,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Backward Point,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718538,2026-08-23T09:34:19Z,2,15,False,1804,Caelan Maladay,14737,Jishan Alam,693,Sabbir Rahman,141.0,164.0,Right,4,0,4,4,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718539,2026-08-23T09:34:55Z,3,16,False,1804,Caelan Maladay,14737,Jishan Alam,693,Sabbir Rahman,,,Right,1,0,1,1,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718541,2026-08-23T09:35:39Z,4,17,False,1804,Caelan Maladay,693,Sabbir Rahman,14737,Jishan Alam,254.0,180.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718543,2026-08-23T09:36:12Z,5,18,False,1804,Caelan Maladay,693,Sabbir Rahman,14737,Jishan Alam,127.0,162.0,Right,4,0,4,4,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1632276,3,10.0,14,0,0,30,2,14,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718544,2026-08-23T09:36:58Z,6,19,False,1804,Caelan Maladay,693,Sabbir Rahman,14737,Jishan Alam,223.0,78.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,,Extra Cover,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718546,2026-08-23T09:37:59Z,1,20,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,122.0,162.0,Right,4,0,4,4,BackOfALength,OutsideOff,ThickEdge,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718548,2026-08-23T09:38:47Z,2,21,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Wicketkeeper,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718549,2026-08-23T09:39:18Z,3,22,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,322.0,72.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Mid Wicket,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718552,2026-08-23T09:39:47Z,4,23,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,166.0,64.0,Right,0,0,0,0,LengthBall,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Backward Point,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718553,2026-08-23T09:40:18Z,5,24,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,234.0,61.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Extra Cover,
1632278,4,8.5,4,0,0,34,2,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718554,2026-08-23T09:40:48Z,6,25,False,763,Gabe Bell,693,Sabbir Rahman,14737,Jishan Alam,249.0,82.0,Right,0,0,0,0,LengthBall,OutsideOff,None,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,,Mid Off,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718558,2026-08-23T09:41:53Z,1,26,False,7898,Nivethan Radhakrishnan,14737,Jishan Alam,693,Sabbir Rahman,221.0,143.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Extra Cover,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718560,2026-08-23T09:42:15Z,2,27,False,7898,Nivethan Radhakrishnan,693,Sabbir Rahman,14737,Jishan Alam,246.0,79.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Mid Off,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718563,2026-08-23T09:43:06Z,3,28,True,7898,Nivethan Radhakrishnan,14737,Jishan Alam,693,Sabbir Rahman,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,TopEdge,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Caught,14737.0,Jishan Alam,Caught,Caught,Wicketkeeper,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718565,2026-08-23T09:44:54Z,4,29,False,7898,Nivethan Radhakrishnan,3969,Irfan Sukkur,693,Sabbir Rahman,19.0,55.0,Left,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Steer,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Backward Point,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718566,2026-08-23T09:45:19Z,5,30,False,7898,Nivethan Radhakrishnan,693,Sabbir Rahman,3969,Irfan Sukkur,228.0,70.0,Right,1,0,1,1,LengthBall,OutsideOff,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Extra Cover,
1632280,5,7.6,4,1,0,38,3,4,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718568,2026-08-23T09:45:46Z,6,31,False,7898,Nivethan Radhakrishnan,3969,Irfan Sukkur,693,Sabbir Rahman,347.0,18.0,Left,0,0,0,0,BackOfALength,OutsideOff,MisTimed,BackFoot,Steer,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Cover,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718570,2026-08-23T09:46:54Z,1,32,False,16998,Kasey Barton,693,Sabbir Rahman,3969,Irfan Sukkur,292.0,140.0,Right,1,0,1,1,FullToss,OffStump,None,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long On,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718572,2026-08-23T09:47:30Z,2,33,False,16998,Kasey Barton,3969,Irfan Sukkur,693,Sabbir Rahman,229.0,67.0,Left,2,1,2,1,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,1,False,True,False,False,False,True,False,False,False,False,False,False,2,0,0,0,1,False,False,,,,,,Mid Wicket,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718574,2026-08-23T09:48:28Z,2,34,False,16998,Kasey Barton,693,Sabbir Rahman,3969,Irfan Sukkur,245.0,140.0,Right,1,0,1,1,Yorker,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,True,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Long Off,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718576,2026-08-23T09:49:08Z,3,35,False,16998,Kasey Barton,3969,Irfan Sukkur,693,Sabbir Rahman,13.0,141.0,Left,1,0,1,1,BackOfALength,MiddleStump,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,Deep Backward Point,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718577,2026-08-23T09:49:54Z,4,36,False,16998,Kasey Barton,693,Sabbir Rahman,3969,Irfan Sukkur,233.0,71.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,Extra Cover,
1632282,6,8.83,15,0,0,53,3,15,76134,,40914,Study NT Top End T20 Series,2,1383,Bangladesh HP,1485,Hobart Hurricanes Academy,8718579,2026-08-23T09:50:31Z,5,37,False,16998,Kasey Barton,693,Sabbir Rahman,3969,Irfan Sukkur,317.0,41.0,Right,0,1,1,0,LengthBall,LegStump,HitPad,FrontFoot,Flick,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,,,,,,Mid Wicket,
