over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Fine Leg,0,4,False,True,2019-03-05T20:41:10Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,90.0,165.0,Right,4.0,4.0,Short,DownLeg,Gloved,BackFoot,Fended,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Wicketkeeper,1,1,False,False,2019-03-05T20:41:48Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,90.0,48.0,Right,1.0,0.0,BackOfALength,DownLeg,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Bowler,0,0,False,False,2019-03-05T20:42:28Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,270.0,40.0,Right,0.0,0.0,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Long On,0,6,False,False,2019-03-05T20:43:00Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,240.0,208.0,Right,6.0,6.0,HalfVolley,OffStump,Middled,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Backward Point,0,0,False,False,2019-03-05T20:43:38Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,17.0,74.0,Right,0.0,0.0,LengthBall,LegStump,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Fine Leg,0,1,False,False,2019-03-05T20:44:12Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,139.0,108.0,Right,1.0,1.0,BackOfALength,DownLeg,None,BackFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47084,10,14.0,0.0,1.0,67.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Deep Mid Wicket,0,2,False,False,2019-03-05T20:44:47Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,622.0,,191.0,161.0,Right,2.0,2.0,Short,DownLeg,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Cover,0,0,False,False,2019-03-05T20:46:07Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,336.0,71.0,Right,0.0,0.0,LengthBall,OffStump,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Mid Wicket,0,1,False,False,2019-03-05T20:46:21Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,217.0,120.0,Right,1.0,1.0,HalfVolley,OffStump,None,FrontFoot,Flick,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Long Off,0,6,False,True,2019-03-05T20:46:42Z,111.0,Joe Denly,1846.0,Nicholas Pooran,622.0,,295.0,226.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,93.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Fine Leg,0,1,False,False,2019-03-05T20:47:24Z,111.0,Joe Denly,1846.0,Nicholas Pooran,622.0,,151.0,145.0,Right,1.0,1.0,LengthBall,DownLeg,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Mid Wicket,0,1,False,False,2019-03-05T20:47:47Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,203.0,103.0,Right,1.0,1.0,LengthBall,DownLeg,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47085,11,9.0,0.0,0.0,76.0,3.0,9.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Silly Mid On,0,0,False,False,2019-03-05T20:48:14Z,111.0,Joe Denly,1846.0,Nicholas Pooran,622.0,,248.0,37.0,Right,0.0,0.0,LengthBall,LegStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Fine Leg,0,1,False,False,2019-03-05T20:49:10Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,134.0,134.0,Right,1.0,1.0,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Long On,0,6,False,True,2019-03-05T20:49:46Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,622.0,,233.0,209.0,Right,6.0,6.0,BackOfALength,DownLeg,WellTimed,DownTheTrack,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Short Extra Cover,0,0,False,False,2019-03-05T20:50:22Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,622.0,,326.0,54.0,Right,0.0,0.0,LengthBall,LegStump,None,FrontFoot,Pushed,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Square Leg,0,1,False,False,2019-03-05T20:51:08Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,622.0,,188.0,120.0,Right,1.0,1.0,Short,DownLeg,BottomEdge,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Silly Point,0,0,False,False,2019-03-05T20:51:42Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,287.0,21.0,Right,0.0,0.0,Short,DownLeg,Spliced,BackFoot,Fended,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47086,12,14.0,0.0,0.0,90.0,3.0,14.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Deep Square Leg,0,6,False,True,2019-03-05T20:52:25Z,1453.0,Liam Plunkett,622.0,,1846.0,Nicholas Pooran,172.0,187.0,Right,6.0,6.0,Short,DownLeg,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Short Fine Leg,0,1,False,False,2019-03-05T20:53:34Z,111.0,Joe Denly,1846.0,Nicholas Pooran,622.0,,113.0,83.0,Right,1.0,1.0,BackOfALength,DownLeg,None,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Wicketkeeper,1,1,False,False,2019-03-05T20:53:57Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,90.0,48.0,Right,1.0,0.0,HalfVolley,DownLeg,PlayAndMissLegSide,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,True,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Backward Point,0,0,False,False,2019-03-05T20:54:18Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,28.0,85.0,Right,0.0,0.0,LengthBall,OutsideOff,None,BackFoot,LateCut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Short Leg,0,0,False,False,2019-03-05T20:54:38Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,163.0,29.0,Right,0.0,0.0,LengthBall,DownLeg,HitPad,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Silly Point,0,0,False,False,2019-03-05T20:55:02Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,317.0,18.0,Right,0.0,0.0,LengthBall,MiddleStump,HitPad,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,Lbw
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Square Leg,0,1,False,False,2019-03-05T20:55:32Z,111.0,Joe Denly,622.0,,1846.0,Nicholas Pooran,194.0,111.0,Right,1.0,1.0,LengthBall,LegStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47087,13,4.0,0.0,1.0,94.0,3.0,4.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Point,0,1,False,False,2019-03-05T20:55:58Z,111.0,Joe Denly,1846.0,Nicholas Pooran,622.0,,353.0,72.0,Right,1.0,1.0,LengthBall,MiddleStump,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Long Off,0,4,False,True,2019-03-05T20:57:24Z,52.0,Chris Jordan,1846.0,Nicholas Pooran,622.0,,294.0,219.0,Right,4.0,4.0,HalfVolley,OffStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Wicketkeeper,1,1,False,False,2019-03-05T20:58:04Z,52.0,Chris Jordan,1846.0,Nicholas Pooran,622.0,,90.0,48.0,Right,1.0,0.0,Short,DownLeg,Left,SwayedAway,NoShot,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Mid Off,0,1,False,False,2019-03-05T20:58:49Z,52.0,Chris Jordan,1846.0,Nicholas Pooran,622.0,,313.0,96.0,Right,1.0,1.0,LengthBall,LegStump,None,FrontFoot,Pushed,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Wicketkeeper,1,1,False,False,2019-03-05T20:59:30Z,52.0,Chris Jordan,622.0,,1846.0,Nicholas Pooran,90.0,48.0,Right,1.0,0.0,HalfVolley,DownLeg,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,True,Silly Mid Off,0,0,False,False,2019-03-05T20:59:56Z,52.0,Chris Jordan,622.0,,1846.0,Nicholas Pooran,289.0,35.0,Right,0.0,0.0,Short,DownLeg,LeadingEdge,FrontFoot,Worked,OffCutter,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,CaughtAndBowled,622.0,,Caught and bowled,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Wicketkeeper,0,0,False,False,2019-03-05T21:01:46Z,52.0,Chris Jordan,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,90.0,48.0,Left,0.0,0.0,Short,OutsideOff,Missed,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Wicketkeeper,0,0,False,False,2019-03-05T21:02:26Z,52.0,Chris Jordan,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,90.0,48.0,Left,0.0,0.0,HalfVolley,OutsideOff,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47088,14,7.0,1.0,2.0,101.0,4.0,7.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Cover,0,0,False,False,2019-03-05T21:03:01Z,52.0,Chris Jordan,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,205.0,76.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Third Man,0,1,False,False,2019-03-05T21:04:01Z,200.0,Adil Rashid,1846.0,Nicholas Pooran,627.0,Carlos Brathwaite,27.0,139.0,Right,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,ReverseSweep,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Cover,0,0,False,False,2019-03-05T21:04:26Z,200.0,Adil Rashid,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,203.0,68.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Wicketkeeper,0,0,False,False,2019-03-05T21:04:42Z,200.0,Adil Rashid,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,90.0,48.0,Left,0.0,0.0,LengthBall,OffStump,Missed,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,True,Wicketkeeper,0,0,False,False,2019-03-05T21:05:05Z,200.0,Adil Rashid,627.0,Carlos Brathwaite,1846.0,Nicholas Pooran,90.0,48.0,Left,0.0,0.0,LengthBall,OutsideOff,TopEdge,BackFoot,Cut,Slider,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,Caught,627.0,Carlos Brathwaite,Caught,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Point,0,0,False,False,2019-03-05T21:06:40Z,200.0,Adil Rashid,1828.0,Fabian Allen,1846.0,Nicholas Pooran,180.0,70.0,Left,0.0,0.0,LengthBall,OutsideOff,None,BackFoot,Pushed,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47089,15,1.0,1.0,0.0,102.0,5.0,1.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Point,0,0,False,False,2019-03-05T21:06:57Z,200.0,Adil Rashid,1828.0,Fabian Allen,1846.0,Nicholas Pooran,172.0,69.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Deep Extra Cover,0,4,False,True,2019-03-05T21:07:59Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,309.0,200.0,Right,4.0,4.0,LengthBall,LegStump,WellTimed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,84.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Wicketkeeper,0,0,False,False,2019-03-05T21:08:38Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,90.0,48.0,Right,0.0,0.0,Short,DownLeg,Missed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Mid On,0,2,False,False,2019-03-05T21:09:14Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,227.0,106.0,Right,2.0,2.0,LengthBall,LegStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Wicketkeeper,1,1,False,False,2019-03-05T21:09:40Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,90.0,48.0,Right,1.0,0.0,Short,DownLeg,PlayAndMissLegSide,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,True,False,False,False,False,False,84.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Short Third Man,0,1,False,False,2019-03-05T21:10:25Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,35.0,72.0,Right,1.0,1.0,BackOfALength,DownLeg,Gloved,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,5,False,Fine Leg,0,1,False,False,2019-03-05T21:11:03Z,1453.0,Liam Plunkett,1828.0,Fabian Allen,1846.0,Nicholas Pooran,31.0,111.0,Left,1.0,1.0,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47090,16,11.0,0.0,1.0,113.0,5.0,11.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,6,False,Deep Point,0,2,False,False,2019-03-05T21:11:36Z,1453.0,Liam Plunkett,1846.0,Nicholas Pooran,1828.0,Fabian Allen,4.0,121.0,Right,2.0,2.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,84.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,,
47091,17,15.0,1.0,0.0,128.0,6.0,15.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,1,False,Deep Cover,0,1,False,False,2019-03-05T21:12:57Z,111.0,Joe Denly,1828.0,Fabian Allen,1846.0,Nicholas Pooran,199.0,148.0,Left,1.0,1.0,BackOfALength,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47091,17,15.0,1.0,0.0,128.0,6.0,15.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,2,False,Deep Backward Point,0,6,False,True,2019-03-05T21:13:28Z,111.0,Joe Denly,1846.0,Nicholas Pooran,1828.0,Fabian Allen,16.0,186.0,Right,6.0,6.0,LengthBall,LegStump,WellTimed,FrontFoot,SwitchHit,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,93.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
47091,17,15.0,1.0,0.0,128.0,6.0,15.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,3,False,Mid On,0,1,False,False,2019-03-05T21:14:00Z,111.0,Joe Denly,1846.0,Nicholas Pooran,1828.0,Fabian Allen,232.0,122.0,Right,1.0,1.0,LengthBall,LegStump,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
47091,17,15.0,1.0,0.0,128.0,6.0,15.0,1041,,597,Windies v England T20 - Men's,1,24,West Indies Men,1,England Men,4,False,Deep Mid Wicket,0,6,False,True,2019-03-05T21:14:20Z,111.0,Joe Denly,1828.0,Fabian Allen,1846.0,Nicholas Pooran,330.0,199.0,Left,6.0,6.0,LengthBall,MiddleStump,MisTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,93.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
