over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
43511,9,3.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Extra Cover,0,0,False,False,2019-02-03T13:09:34Z,572.0,Shadab Khan,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,217.0,75.0,Left,0.0,0.0,HalfVolley,LegStump,NotOut,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Extra Cover,0,0,False,False,2019-02-03T13:11:12Z,566.0,Fakhar Zaman,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,213.0,85.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Deep Extra Cover,0,4,False,True,2019-02-03T13:11:26Z,566.0,Fakhar Zaman,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,213.0,158.0,Left,4.0,4.0,FullToss,OutsideOff,NotOut,Middled,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Deep Mid Wicket,0,6,False,True,2019-02-03T13:12:16Z,566.0,Fakhar Zaman,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,345.0,187.0,Left,6.0,6.0,BackOfALength,OutsideOff,NotOut,Middled,MovesInfront,Slog,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,True,103.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Long Off,0,1,False,False,2019-02-03T13:12:51Z,566.0,Fakhar Zaman,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,251.0,148.0,Left,1.0,1.0,LengthBall,OutsideOff,NotOut,None,MovesInfront,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43513,10,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Extra Cover,0,0,False,False,2019-02-03T13:13:15Z,566.0,Fakhar Zaman,669.0,Reeza Hendricks,730.0,Rassie van der Dussen,217.0,78.0,Left,0.0,0.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Long On,0,6,False,True,2019-02-03T13:14:20Z,572.0,Shadab Khan,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,313.0,187.0,Left,6.0,6.0,LengthBall,LegStump,NotOut,WellTimed,DownTheTrack,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,True,104.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Point,0,1,False,False,2019-02-03T13:14:59Z,572.0,Shadab Khan,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,188.0,80.0,Left,1.0,1.0,LengthBall,OffStump,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Deep Extra Cover,0,1,False,False,2019-02-03T13:15:26Z,572.0,Shadab Khan,669.0,Reeza Hendricks,730.0,Rassie van der Dussen,228.0,158.0,Left,1.0,1.0,FullToss,OutsideOff,NotOut,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Wicketkeeper,0,0,False,False,2019-02-03T13:16:18Z,572.0,Shadab Khan,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,90.0,48.0,Left,0.0,0.0,LengthBall,OffStump,NotOut,Missed,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43515,11,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Mid Wicket,0,1,False,False,2019-02-03T13:16:50Z,572.0,Shadab Khan,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,341.0,100.0,Left,1.0,1.0,BackOfALength,LegStump,NotOut,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Deep Square Leg,0,6,False,True,2019-02-03T13:18:08Z,576.0,Usman Shinwari,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,6.0,171.0,Left,6.0,6.0,BackOfALength,OutsideOff,NotOut,Middled,DownTheTrack,Pull,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,True,True,103.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,True,Gully,0,0,False,False,2019-02-03T13:19:27Z,576.0,Usman Shinwari,730.0,Rassie van der Dussen,669.0,Reeza Hendricks,174.0,61.0,Left,0.0,0.0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Pushed,SlowerBall,Round,Fast,Right,Out3rdUmpire,Null,False,False,False,False,False,True,102.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,RunOut,669.0,Reeza Hendricks,Run out
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Third Man,0,1,False,False,2019-02-03T13:21:56Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,38.0,129.0,Right,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Square Leg,0,1,False,False,2019-02-03T13:22:59Z,576.0,Usman Shinwari,730.0,Rassie van der Dussen,731.0,David Miller,358.0,96.0,Left,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Worked,SlowerBall,Round,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Mid Off,0,0,False,False,2019-02-03T13:23:48Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,300.0,82.0,Right,0.0,0.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43517,12,9.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Mid On,0,1,False,False,2019-02-03T13:24:22Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,250.0,121.0,Right,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Mid Wicket,0,1,False,False,2019-02-03T13:25:45Z,575.0,Hasan Ali,731.0,David Miller,730.0,Rassie van der Dussen,222.0,79.0,Right,1.0,1.0,BackOfALength,OutsideOff,NotOut,None,DownTheTrack,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Deep Square Leg,0,2,False,False,2019-02-03T13:26:43Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,359.0,146.0,Left,2.0,2.0,Short,OutsideOff,NotOut,MisTimed,DownTheTrack,Pull,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Long On,0,2,False,False,2019-02-03T13:27:36Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,300.0,144.0,Left,2.0,2.0,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Square Leg,0,1,False,False,2019-02-03T13:28:14Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,1.0,85.0,Left,1.0,1.0,HalfVolley,OffStump,NotOut,MisTimed,DownTheTrack,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Mid On,0,1,False,False,2019-02-03T13:29:01Z,575.0,Hasan Ali,731.0,David Miller,730.0,Rassie van der Dussen,239.0,126.0,Right,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,SlowerBall,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Wicketkeeper,1,1,False,False,2019-02-03T13:29:39Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,90.0,48.0,Left,1.0,0.0,Short,OutsideOff,NotOut,Left,DownTheTrack,NoShot,SlowerBall,Over,Fast,Left,Null,Null,True,False,False,False,False,True,104.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,
43518,13,10.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Third Man,2,2,False,False,2019-02-03T13:30:25Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,115.0,141.0,Left,0.0,0.0,LengthBall,OutsideOff,NotOut,HitPad,DownTheTrack,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,True,104.0,False,False,False,False,False,False,0.0,0.0,0.0,2.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Point,0,0,False,False,2019-02-03T13:31:56Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,2.0,78.0,Right,0.0,0.0,Short,OutsideOff,NotOut,None,BackFoot,Cut,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Long Off,0,4,False,True,2019-02-03T13:32:37Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,306.0,181.0,Right,4.0,4.0,LengthBall,OffStump,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,True,103.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Third Man,0,4,False,True,2019-02-03T13:33:41Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,88.0,164.0,Right,4.0,4.0,Short,OutsideOff,NotOut,None,BackFoot,Steer,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,True,True,103.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Long On,0,2,False,False,2019-02-03T13:34:50Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,267.0,150.0,Right,2.0,2.0,HalfVolley,OffStump,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Mid Wicket,0,1,False,False,2019-02-03T13:35:36Z,576.0,Usman Shinwari,731.0,David Miller,730.0,Rassie van der Dussen,216.0,111.0,Right,1.0,1.0,LengthBall,MiddleStump,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43521,14,12.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Silly Point,0,1,False,False,2019-02-03T13:36:42Z,576.0,Usman Shinwari,730.0,Rassie van der Dussen,731.0,David Miller,170.0,6.0,Left,1.0,1.0,HalfVolley,OutsideOff,NotOut,InsideEdge,MovesInfront,Drive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Deep Square Leg,0,2,False,False,2019-02-03T13:38:26Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,1.0,144.0,Left,2.0,2.0,HalfVolley,OutsideOff,NotOut,None,DownTheTrack,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Deep Mid Wicket,0,6,False,True,2019-02-03T13:39:01Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,333.0,204.0,Left,6.0,6.0,FullToss,OutsideOff,NotOut,Middled,DownTheTrack,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,True,104.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Deep Mid Wicket,0,1,False,False,2019-02-03T13:39:42Z,575.0,Hasan Ali,730.0,Rassie van der Dussen,731.0,David Miller,348.0,145.0,Left,1.0,1.0,Short,OutsideOff,NotOut,None,DownTheTrack,Pull,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Wicketkeeper,0,0,False,False,2019-02-03T13:40:24Z,575.0,Hasan Ali,731.0,David Miller,730.0,Rassie van der Dussen,90.0,48.0,Right,0.0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Slog,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Deep Point,0,1,False,False,2019-02-03T13:41:03Z,575.0,Hasan Ali,731.0,David Miller,730.0,Rassie van der Dussen,353.0,141.0,Right,1.0,1.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43523,15,11.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,True,Extra Cover,0,0,False,False,2019-02-03T13:43:31Z,637.0,Shaheen Afridi,730.0,Rassie van der Dussen,731.0,David Miller,219.0,74.0,Left,0.0,0.0,FullToss,OutsideOff,NotOut,MisTimed,MovesInfront,Slog,NoMovement,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,Caught,730.0,Rassie van der Dussen,Caught
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Leg Slip,2,2,False,False,2019-02-03T13:45:50Z,637.0,Shaheen Afridi,731.0,David Miller,671.0,Heinrich Klaasen,110.0,49.0,Right,2.0,0.0,FullToss,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,True,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,2.0,0.0,0.0,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Point,0,1,False,False,2019-02-03T13:46:51Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,188.0,82.0,Left,1.0,1.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Leg Gully,1,1,False,False,2019-02-03T13:47:32Z,637.0,Shaheen Afridi,731.0,David Miller,671.0,Heinrich Klaasen,133.0,58.0,Right,0.0,0.0,LengthBall,MiddleStump,NotOut,HitPad,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,Null,False,False,False,True,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Gully,0,1,False,False,2019-02-03T13:48:20Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,169.0,47.0,Left,1.0,1.0,BackOfALength,DownLeg,NotOut,None,BackFoot,Dropped,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Third Man,0,2,False,False,2019-02-03T13:48:59Z,637.0,Shaheen Afridi,731.0,David Miller,671.0,Heinrich Klaasen,25.0,132.0,Right,2.0,2.0,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43524,16,8.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Long On,0,1,False,False,2019-02-03T13:49:45Z,637.0,Shaheen Afridi,731.0,David Miller,671.0,Heinrich Klaasen,248.0,140.0,Right,1.0,1.0,BackOfALength,OffStump,NotOut,MisTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Deep Mid Wicket,0,6,False,True,2019-02-03T13:51:24Z,575.0,Hasan Ali,731.0,David Miller,671.0,Heinrich Klaasen,214.0,195.0,Right,6.0,6.0,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Pull,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,True,True,104.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Deep Point,0,2,False,False,2019-02-03T14:24:42Z,575.0,Hasan Ali,731.0,David Miller,671.0,Heinrich Klaasen,2.0,146.0,Right,2.0,2.0,FullToss,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Extra Cover,0,2,False,False,2019-02-03T14:25:23Z,575.0,Hasan Ali,731.0,David Miller,671.0,Heinrich Klaasen,329.0,125.0,Right,2.0,2.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Deep Mid Wicket,0,1,False,False,2019-02-03T14:26:08Z,575.0,Hasan Ali,731.0,David Miller,671.0,Heinrich Klaasen,206.0,145.0,Right,1.0,1.0,FullToss,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Mid Off,0,1,False,False,2019-02-03T14:26:51Z,575.0,Hasan Ali,671.0,Heinrich Klaasen,731.0,David Miller,243.0,95.0,Left,1.0,1.0,FullToss,MiddleStump,NotOut,None,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,True,104.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43525,17,18.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,6,False,Long Off,0,6,False,True,2019-02-03T14:27:34Z,575.0,Hasan Ali,731.0,David Miller,671.0,Heinrich Klaasen,279.0,209.0,Right,6.0,6.0,FullToss,OutsideOff,NotOut,Middled,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,True,104.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,First Slip,1,1,False,False,2019-02-03T14:29:03Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,98.0,48.0,Left,1.0,0.0,FullToss,Wide,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,True,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,1,False,Wicketkeeper,0,0,False,False,2019-02-03T14:29:34Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,90.0,48.0,Left,0.0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,2,False,Wicketkeeper,0,0,False,False,2019-02-03T14:30:07Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,96.0,48.0,Left,0.0,0.0,FullToss,Wide,NotOut,Missed,MovesInfront,Scoop,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Wicketkeeper,1,1,False,False,2019-02-03T14:30:39Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,90.0,48.0,Left,1.0,0.0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,True,False,False,False,False,True,103.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,3,False,Point,0,1,False,False,2019-02-03T14:31:15Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,179.0,81.0,Left,1.0,1.0,FullToss,MiddleStump,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,4,False,Wicketkeeper,1,1,False,False,2019-02-03T14:32:19Z,637.0,Shaheen Afridi,731.0,David Miller,671.0,Heinrich Klaasen,100.0,48.0,Right,0.0,0.0,LengthBall,DownLeg,Caught,HitPad,FrontFoot,Flick,NoMovement,Over,Fast,Right,NotOut1stUmpire,Null,False,False,False,True,False,True,102.0,False,False,False,False,False,True,0.0,0.0,0.0,1.0,0.0,,,,
43526,18,7.0,935,,104,South Africa v Pakistan T20 - Men's,1,0,,0,,5,False,Deep Point,0,1,False,False,2019-02-03T14:34:35Z,637.0,Shaheen Afridi,671.0,Heinrich Klaasen,731.0,David Miller,191.0,145.0,Left,1.0,1.0,FullToss,Wide,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,True,103.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,
