over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,catchDifficulty
1112350,19,5.58,5.0,1.0,1.0,106.0,5.0,5.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:11:22Z,6,95,False,2887,Lauren Bell,411,Georgia Elwiss,1884,Katie George,197,36,Point,1,0,1,1,LengthBall,MiddleStump,NotOut,InsideEdge,DownTheTrack,Slog,LegCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:12:36Z,1,95,False,1029,Chloe Tryon,1884,Katie George,411,Georgia Elwiss,82,139,Fine Leg,3,3,3,0,HalfVolley,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,False,1157,False,False,False,False,True,False,3,0,3,0,0,False,False,,,,,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:13:10Z,1,96,True,1029,Chloe Tryon,1884,Katie George,411,Georgia Elwiss,90,48,Wicketkeeper,0,0,0,0,HalfVolley,DownLeg,NotOut,Missed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,True,False,0,0,0,0,0,False,False,Stumped,1884.0,Katie George,Stumped,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:14:16Z,2,97,False,1029,Chloe Tryon,3421,Georgia Davis,411,Georgia Elwiss,133,79,Short Third Man,0,1,1,0,LengthBall,OutsideOff,Lbw,HitPad,DownTheTrack,Worked,StockBall,Round,Orthodox,Left,NotOut1stUmpire,NotReferred,Null,False,False,False,True,False,True,1157,False,False,False,False,True,False,1,0,0,1,0,False,False,,,,,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:14:50Z,3,98,False,1029,Chloe Tryon,411,Georgia Elwiss,3421,Georgia Davis,56,93,Short Fine Leg,1,0,1,1,LengthBall,MiddleStump,NotOut,None,MovesInfront,Sweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,True,False,1,0,0,0,0,False,False,,,,,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:15:13Z,4,99,False,1029,Chloe Tryon,3421,Georgia Davis,411,Georgia Elwiss,270,8,Short Leg,0,1,1,0,LengthBall,LegStump,NotOut,HitPad,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,True,False,False,1157,False,False,False,False,True,False,1,0,0,1,0,False,False,,,,,
1112356,20,5.55,6.0,1.0,5.0,111.0,6.0,8.0,40159,,22872,The Hundred 2025 - Women,1,902,Welsh Fire Women,899,Southern Brave Women,2025-08-20T17:15:35Z,5,100,False,1029,Chloe Tryon,411,Georgia Elwiss,3421,Georgia Davis,291,156,Long On,2,0,2,2,HalfVolley,OutsideOff,RunOut,None,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,1157,False,False,False,False,True,False,2,0,0,0,0,False,False,,,,,
1112374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:30:20Z,1,1,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,180,81,Point,0,0,0,0,FullToss,OffStump,NotOut,None,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:31:07Z,2,2,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,165,81,Backward Point,0,0,0,0,LengthBall,Wide,NotOut,None,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:31:38Z,3,3,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,186,51,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:32:06Z,4,4,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Drive,OffCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112374,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:32:38Z,5,5,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,342,81,Mid Wicket,0,0,0,0,LengthBall,OffStump,NotOut,None,BackFoot,Worked,OffCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112379,2,7.0,14.0,0.0,0.0,14.0,0.0,14.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:33:45Z,1,6,False,384,Freya Davies,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,254,187,Long Off,4,0,4,4,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,0.0
1112379,2,7.0,14.0,0.0,0.0,14.0,0.0,14.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:34:25Z,2,7,False,384,Freya Davies,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,213,49,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112379,2,7.0,14.0,0.0,0.0,14.0,0.0,14.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:34:53Z,3,8,False,384,Freya Davies,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,264,207,Long Off,6,0,6,6,LengthBall,OutsideOff,NotOut,Middled,DownTheTrack,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,,0.0
1112379,2,7.0,14.0,0.0,0.0,14.0,0.0,14.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:35:34Z,4,9,False,384,Freya Davies,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,207,188,Deep Extra Cover,4,0,4,4,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,0.0
1112379,2,7.0,14.0,0.0,0.0,14.0,0.0,14.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:36:18Z,5,10,False,384,Freya Davies,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,214,47,Short Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112383,3,7.33,8.0,0.0,0.0,22.0,0.0,8.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:37:38Z,1,11,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,168,200,Deep Backward Point,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1112383,3,7.33,8.0,0.0,0.0,22.0,0.0,8.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:38:13Z,2,12,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1112383,3,7.33,8.0,0.0,0.0,22.0,0.0,8.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:38:35Z,3,13,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,90,48,Wicketkeeper,0,0,0,0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Drive,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1112383,3,7.33,8.0,0.0,0.0,22.0,0.0,8.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:39:14Z,4,14,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,72,184,Fine Leg,4,0,4,4,BackOfALength,Wide,NotOut,BottomEdge,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1112383,3,7.33,8.0,0.0,0.0,22.0,0.0,8.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:39:55Z,5,15,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,181,85,Point,0,0,0,0,BackOfALength,Wide,NotOut,MisTimed,BackFoot,Pushed,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1112385,4,6.5,4.0,0.0,0.0,26.0,0.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:41:15Z,1,16,False,1146,Hayley Matthews,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,17,88,Backward Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112385,4,6.5,4.0,0.0,0.0,26.0,0.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:41:48Z,2,17,False,1146,Hayley Matthews,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,347,142,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112385,4,6.5,4.0,0.0,0.0,26.0,0.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:42:12Z,3,18,False,1146,Hayley Matthews,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,255,36,Silly Mid Off,0,0,0,0,LengthBall,DownLeg,NotOut,None,DownTheTrack,ForwardDefensive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112385,4,6.5,4.0,0.0,0.0,26.0,0.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:42:32Z,4,19,False,1146,Hayley Matthews,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,343,153,Deep Mid Wicket,1,0,1,1,HalfVolley,LegStump,NotOut,None,FrontFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112385,4,6.5,4.0,0.0,0.0,26.0,0.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:43:07Z,5,20,False,1146,Hayley Matthews,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,294,161,Long On,1,0,1,1,LengthBall,Wide,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112389,5,6.4,6.0,0.0,0.0,32.0,0.0,6.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:44:09Z,1,21,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,236,87,Mid Off,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112389,5,6.4,6.0,0.0,0.0,32.0,0.0,6.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:44:45Z,2,22,False,760,Shabnim Ismail,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,161,136,Deep Backward Point,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffCutter,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112389,5,6.4,6.0,0.0,0.0,32.0,0.0,6.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:45:16Z,3,23,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,82,51,Wicketkeeper,0,0,0,0,Short,OutsideOff,NotOut,Missed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112389,5,6.4,6.0,0.0,0.0,32.0,0.0,6.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:45:52Z,4,24,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,165,75,Backward Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Pushed,AwaySwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112389,5,6.4,6.0,0.0,0.0,32.0,0.0,6.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:46:30Z,5,25,False,760,Shabnim Ismail,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,349,185,Deep Mid Wicket,4,0,4,4,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Flick,InSwinger,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,0.0
1112392,6,7.17,11.0,0.0,0.0,43.0,0.0,11.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:47:45Z,1,26,False,428,Katie Levick,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,296,83,Mid On,1,0,1,1,FullToss,OutsideOff,NotOut,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112392,6,7.17,11.0,0.0,0.0,43.0,0.0,11.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:48:18Z,2,27,False,428,Katie Levick,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,171,187,Deep Backward Point,4,0,4,4,LengthBall,Wide,NotOut,WellTimed,DownTheTrack,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,0.0
1112392,6,7.17,11.0,0.0,0.0,43.0,0.0,11.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:49:07Z,3,28,False,428,Katie Levick,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,345,147,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,MovesInfront,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112392,6,7.17,11.0,0.0,0.0,43.0,0.0,11.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:49:42Z,4,29,False,428,Katie Levick,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,11,205,Deep Backward Square Leg,4,0,4,4,HalfVolley,LegStump,NotOut,WellTimed,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,0.0
1112392,6,7.17,11.0,0.0,0.0,43.0,0.0,11.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:50:21Z,5,30,False,428,Katie Levick,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,290,137,Long On,1,0,1,1,HalfVolley,MiddleStump,NotOut,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112397,7,6.57,3.0,0.0,0.0,46.0,0.0,3.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:51:32Z,1,31,False,588,Jessica Jonassen,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,212,84,Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112397,7,6.57,3.0,0.0,0.0,46.0,0.0,3.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:51:48Z,2,32,False,588,Jessica Jonassen,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,299,141,Long On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112397,7,6.57,3.0,0.0,0.0,46.0,0.0,3.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:52:09Z,3,33,False,588,Jessica Jonassen,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,291,163,Long On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112397,7,6.57,3.0,0.0,0.0,46.0,0.0,3.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:52:37Z,4,34,False,588,Jessica Jonassen,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,189,52,Point,0,0,0,0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,0.0
1112397,7,6.57,3.0,0.0,0.0,46.0,0.0,3.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:52:57Z,5,35,False,588,Jessica Jonassen,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,310,155,Long On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112399,8,6.25,4.0,1.0,0.0,50.0,1.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:53:54Z,1,36,False,3421,Georgia Davis,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,16,151,Deep Backward Square Leg,1,0,1,1,LengthBall,OffStump,NotOut,None,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112399,8,6.25,4.0,1.0,0.0,50.0,1.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:54:17Z,2,37,False,3421,Georgia Davis,2888,Maia Bouchier,432,Danielle Wyatt-Hodge,356,148,Deep Square Leg,1,0,1,1,LengthBall,OffStump,NotOut,MisTimed,BackFoot,Slog,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112399,8,6.25,4.0,1.0,0.0,50.0,1.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:54:39Z,3,38,True,3421,Georgia Davis,432,Danielle Wyatt-Hodge,2888,Maia Bouchier,214,90,Extra Cover,0,0,0,0,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Drive,OffBreak,Over,OffSpin,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,True,False,45,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,432.0,Danielle Wyatt-Hodge,Caught,3.0
1112399,8,6.25,4.0,1.0,0.0,50.0,1.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:56:12Z,4,39,False,3421,Georgia Davis,1731,Laura Wolvaardt,2888,Maia Bouchier,8,148,Deep Square Leg,1,0,1,1,LengthBall,DownLeg,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112399,8,6.25,4.0,1.0,0.0,50.0,1.0,4.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:56:34Z,5,40,False,3421,Georgia Davis,2888,Maia Bouchier,1731,Laura Wolvaardt,346,153,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Slog,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,45,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,0.0
1112403,9,6.11,5.0,0.0,0.0,55.0,1.0,5.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:57:40Z,1,41,False,1146,Hayley Matthews,2888,Maia Bouchier,1731,Laura Wolvaardt,322,169,Deep Mid Wicket,2,0,2,2,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1112403,9,6.11,5.0,0.0,0.0,55.0,1.0,5.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:58:14Z,2,42,False,1146,Hayley Matthews,2888,Maia Bouchier,1731,Laura Wolvaardt,347,157,Deep Mid Wicket,1,0,1,1,LengthBall,OutsideOff,NotOut,None,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,1157,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1112403,9,6.11,5.0,0.0,0.0,55.0,1.0,5.0,40161,,22872,The Hundred 2025 - Women,2,899,Southern Brave Women,902,Welsh Fire Women,2025-08-20T17:58:40Z,3,43,False,1146,Hayley Matthews,1731,Laura Wolvaardt,2888,Maia Bouchier,290,154,Long On,1,0,1,1,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,1157,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
