over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
56966,8,6.0,0.0,0.0,37.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:08:22Z,6,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,2123.0,,172.0,145.0,Right,Deep Square Leg,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:09:45Z,1,False,211.0,,1189.0,David Warner,2123.0,,333.0,87.0,Right,Extra Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BacksAway,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:10:05Z,2,False,211.0,,1189.0,David Warner,2123.0,,217.0,105.0,Right,Mid Wicket,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:10:30Z,3,False,211.0,,2123.0,,1189.0,David Warner,336.0,158.0,Left,Deep Mid Wicket,2.0,0,2,2.0,LengthBall,OffStump,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:10:57Z,4,False,211.0,,2123.0,,1189.0,David Warner,350.0,148.0,Left,Deep Mid Wicket,2.0,0,2,2.0,BackOfALength,OffStump,None,FrontFoot,Worked,CarromBall,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:11:37Z,5,False,211.0,,2123.0,,1189.0,David Warner,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,BackFoot,Steer,CarromBall,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56972,9,6.0,0.0,0.0,43.0,1.0,6.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:12:01Z,6,False,211.0,,2123.0,,1189.0,David Warner,242.0,160.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:15:59Z,1,False,223.0,Sam Curran,2123.0,,1189.0,David Warner,333.0,156.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,LegStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:16:42Z,2,False,223.0,Sam Curran,1189.0,David Warner,2123.0,,335.0,91.0,Right,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:17:18Z,3,False,223.0,Sam Curran,1189.0,David Warner,2123.0,,354.0,156.0,Right,Deep Point,2.0,0,2,2.0,Yorker,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:18:06Z,4,False,223.0,Sam Curran,1189.0,David Warner,2123.0,,194.0,149.0,Right,Deep Mid Wicket,1.0,0,1,1.0,Short,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:18:44Z,5,False,223.0,Sam Curran,2123.0,,1189.0,David Warner,312.0,150.0,Left,Long On,2.0,0,2,2.0,BackOfALength,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56977,10,7.0,0.0,0.0,50.0,1.0,7.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:19:18Z,6,False,223.0,Sam Curran,2123.0,,1189.0,David Warner,46.0,151.0,Left,Fine Leg,1.0,0,1,1.0,HalfVolley,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:20:42Z,1,False,211.0,,2123.0,,1189.0,David Warner,273.0,194.0,Left,Long On,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,26.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:21:12Z,2,False,211.0,,2123.0,,1189.0,David Warner,261.0,159.0,Left,Long Off,1.0,0,1,1.0,LengthBall,MiddleStump,None,BackFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:21:42Z,3,False,211.0,,1189.0,David Warner,2123.0,,211.0,136.0,Right,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BacksAway,Pull,QuickerBall,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:22:05Z,4,True,211.0,,2123.0,,1189.0,David Warner,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,TopEdge,BackFoot,Cut,CarromBall,Over,OffSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,2123.0,,Caught,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:23:47Z,5,False,211.0,,267.0,Mohammad Nabi,1189.0,David Warner,166.0,132.0,Left,Deep Backward Point,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56983,11,11.0,1.0,0.0,61.0,2.0,11.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:23:59Z,6,False,211.0,,1189.0,David Warner,267.0,Mohammad Nabi,7.0,182.0,Right,Deep Backward Point,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:25:53Z,1,False,223.0,Sam Curran,267.0,Mohammad Nabi,1189.0,David Warner,9.0,127.0,Left,Backward Square Leg,2.0,0,2,2.0,LengthBall,LegStump,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:26:31Z,2,False,223.0,Sam Curran,267.0,Mohammad Nabi,1189.0,David Warner,334.0,160.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:27:12Z,3,False,223.0,Sam Curran,1189.0,David Warner,267.0,Mohammad Nabi,3.0,88.0,Right,Point,0.0,0,0,0.0,BackOfALength,OffStump,None,BacksAway,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:27:45Z,4,False,223.0,Sam Curran,1189.0,David Warner,267.0,Mohammad Nabi,161.0,147.0,Right,Deep Backward Square Leg,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:28:33Z,5,False,223.0,Sam Curran,267.0,Mohammad Nabi,1189.0,David Warner,344.0,95.0,Left,Mid Wicket,2.0,0,2,2.0,BackOfALength,DownLeg,TopEdge,BacksAway,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56989,12,8.0,0.0,0.0,69.0,2.0,8.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:29:34Z,6,False,223.0,Sam Curran,267.0,Mohammad Nabi,1189.0,David Warner,326.0,117.0,Left,Mid Wicket,2.0,0,2,2.0,HalfVolley,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:30:57Z,1,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,267.0,Mohammad Nabi,183.0,131.0,Right,Deep Square Leg,2.0,0,2,2.0,LengthBall,MiddleStump,None,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:31:26Z,2,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,267.0,Mohammad Nabi,329.0,94.0,Right,Extra Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,BacksAway,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:31:49Z,3,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,267.0,Mohammad Nabi,5.0,191.0,Right,Deep Point,4.0,0,4,4.0,LengthBall,LegStump,WellTimed,FrontFoot,ReverseSweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,26.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:32:25Z,4,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,267.0,Mohammad Nabi,319.0,103.0,Right,Extra Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:33:11Z,5,False,271.0,Mujeeb Ur Rahman,267.0,Mohammad Nabi,1189.0,David Warner,200.0,158.0,Left,Deep Cover,3.0,0,3,3.0,BackOfALength,OutsideOff,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,3.0,0.0,0.0,0.0,0.0,False,False,,,,,
56994,13,10.0,0.0,0.0,79.0,2.0,10.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:34:12Z,6,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,267.0,Mohammad Nabi,175.0,18.0,Right,Short Leg,0.0,0,0,0.0,LengthBall,LegStump,HitPad,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:35:11Z,1,False,211.0,,267.0,Mohammad Nabi,1189.0,David Warner,285.0,158.0,Left,Long On,1.0,0,1,1.0,HalfVolley,DownLeg,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:36:00Z,2,True,211.0,,1189.0,David Warner,267.0,Mohammad Nabi,274.0,36.0,Right,Silly Mid Off,0.0,0,0,0.0,BackOfALength,OffStump,None,BacksAway,Drive,OffBreak,Round,OffSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,RunOut,267.0,Mohammad Nabi,Run out,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:37:30Z,3,False,211.0,,1189.0,David Warner,301.0,,143.0,178.0,Right,Fine Leg,4.0,0,4,4.0,LengthBall,MiddleStump,WellTimed,BackFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:37:51Z,4,False,211.0,,1189.0,David Warner,301.0,,7.0,151.0,Right,Deep Backward Point,2.0,0,2,2.0,BackOfALength,OutsideOff,None,BackFoot,Cut,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:38:23Z,5,False,211.0,,1189.0,David Warner,301.0,,222.0,137.0,Right,Mid On,1.0,0,1,1.0,BackOfALength,OutsideOff,MisTimed,FrontFoot,Pull,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
56997,14,9.0,1.0,0.0,88.0,3.0,9.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:38:47Z,6,False,211.0,,301.0,,1189.0,David Warner,189.0,145.0,Left,Deep Point,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:40:40Z,1,False,223.0,Sam Curran,301.0,,1189.0,David Warner,286.0,162.0,Left,Long On,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Worked,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:41:39Z,2,False,223.0,Sam Curran,1189.0,David Warner,301.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,MiddleStump,Missed,BacksAway,UpperCut,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:42:01Z,3,False,223.0,Sam Curran,1189.0,David Warner,301.0,,234.0,153.0,Right,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:42:38Z,4,False,223.0,Sam Curran,301.0,,1189.0,David Warner,107.0,54.0,Left,First Slip,0.0,0,0,0.0,BackOfALength,MiddleStump,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:43:30Z,5,False,223.0,Sam Curran,301.0,,1189.0,David Warner,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,Short,DownLeg,Left,Ducked,Leave,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
57001,15,4.0,0.0,0.0,92.0,3.0,4.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:44:20Z,6,False,223.0,Sam Curran,301.0,,1189.0,David Warner,161.0,83.0,Left,Backward Point,2.0,0,2,2.0,HalfVolley,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:45:26Z,1,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,301.0,,275.0,200.0,Right,Long Off,6.0,0,6,6.0,HalfVolley,DownLeg,Middled,BacksAway,Slog,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,143.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:46:11Z,2,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,301.0,,331.0,97.0,Right,Extra Cover,1.0,0,1,1.0,LengthBall,DownLeg,None,BacksAway,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:46:45Z,3,False,271.0,Mujeeb Ur Rahman,301.0,,1189.0,David Warner,31.0,123.0,Left,Fine Leg,1.0,0,1,1.0,LengthBall,OffStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:47:26Z,4,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,301.0,,248.0,162.0,Right,Long On,1.0,0,1,1.0,BackOfALength,MiddleStump,MisTimed,BacksAway,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:47:49Z,5,False,271.0,Mujeeb Ur Rahman,301.0,,1189.0,David Warner,36.0,74.0,Left,Short Fine Leg,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57007,16,12.0,0.0,0.0,104.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:48:21Z,6,False,271.0,Mujeeb Ur Rahman,1189.0,David Warner,301.0,,341.0,150.0,Right,Deep Cover,2.0,0,2,2.0,LengthBall,OffStump,None,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,143.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
57014,17,12.0,0.0,0.0,116.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:52:58Z,1,False,213.0,,301.0,,1189.0,David Warner,205.0,206.0,Left,Deep Cover,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
57014,17,12.0,0.0,0.0,116.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:53:24Z,2,False,213.0,,301.0,,1189.0,David Warner,286.0,165.0,Left,Long On,1.0,0,1,1.0,LengthBall,MiddleStump,None,BacksAway,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
57014,17,12.0,0.0,0.0,116.0,3.0,12.0,1255,,5267,IPL 2019,1,247,Sunrisers Hyderabad,242,Punjab Kings,2019-04-08T16:53:55Z,3,False,213.0,,1189.0,David Warner,301.0,,3.0,199.0,Right,Deep Point,4.0,0,4,4.0,BackOfALength,LegStump,WellTimed,BacksAway,Cut,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,26.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
