over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,catchDifficulty,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
1077147,7,11.43,4.0,0.0,0.0,80.0,1.0,4.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Deep Mid Wicket,0,1,False,False,2025-06-15T03:06:28Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,342.0,162.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Deep Cover,0,1,False,False,2025-06-15T03:07:50Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,203.0,136.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Deep Extra Cover,0,4,False,True,2025-06-15T03:08:21Z,2914.0,Tanveer Sangha,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,208.0,206.0,4.0,4.0,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Short Extra Cover,0,0,False,False,2025-06-15T03:08:55Z,2914.0,Tanveer Sangha,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,218.0,64.0,0.0,0.0,LengthBall,OffStump,NotOut,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Deep Point,0,1,False,False,2025-06-15T03:09:19Z,2914.0,Tanveer Sangha,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,186.0,138.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Silly Mid Off,0,0,False,False,2025-06-15T03:09:37Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,238.0,46.0,0.0,0.0,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,,,,
1077148,8,10.88,7.0,0.0,0.0,87.0,1.0,7.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Long On,0,1,False,False,2025-06-15T03:09:58Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,293.0,160.0,1.0,1.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Long Off,0,6,False,True,2025-06-15T03:10:43Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,256.0,197.0,6.0,6.0,LengthBall,OutsideOff,NotOut,Middled,BackFoot,Drive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Wicketkeeper,0,0,False,False,2025-06-15T03:11:43Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,90.0,48.0,0.0,0.0,LengthBall,OutsideOff,NotOut,Missed,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Short Fine Leg,2,4,False,False,2025-06-15T03:12:04Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,39.0,92.0,0.0,0.0,LengthBall,OffStump,RunOut,HitPad,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Right,NotOut3rdUmpire,NotReferred,Null,False,False,False,True,False,True,123.0,False,False,False,False,False,False,2.0,0.0,0.0,2.0,0.0,0.0,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Long On,0,1,False,False,2025-06-15T03:13:44Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,305.0,157.0,1.0,1.0,LengthBall,OffStump,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Long On,0,6,False,True,2025-06-15T03:14:08Z,975.0,Sunil Narine,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,318.0,243.0,6.0,6.0,LengthBall,OffStump,NotOut,Middled,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077149,9,11.78,17.0,0.0,2.0,106.0,1.0,21.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Deep Extra Cover,0,4,False,True,2025-06-15T03:14:41Z,975.0,Sunil Narine,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,212.0,203.0,4.0,4.0,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Drive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Wicketkeeper,0,0,False,False,2025-06-15T03:15:41Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,90.0,48.0,0.0,0.0,LengthBall,Wide,NotOut,Missed,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Deep Extra Cover,0,4,False,True,2025-06-15T03:16:04Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,222.0,202.0,4.0,4.0,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,256.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Deep Square Leg,0,6,False,True,2025-06-15T03:16:31Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,356.0,193.0,6.0,6.0,LengthBall,DownLeg,NotOut,Middled,BackFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,256.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Long On,0,1,False,False,2025-06-15T03:17:09Z,2914.0,Tanveer Sangha,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,297.0,159.0,1.0,1.0,LengthBall,OffStump,NotOut,MisTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Deep Mid Wicket,0,6,False,True,2025-06-15T03:17:40Z,2914.0,Tanveer Sangha,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,337.0,208.0,6.0,6.0,LengthBall,DownLeg,NotOut,Middled,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,256.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077150,10,12.5,19.0,0.0,0.0,125.0,1.0,19.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Fine Leg,0,2,False,False,2025-06-15T03:18:10Z,2914.0,Tanveer Sangha,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,69.0,140.0,2.0,2.0,LengthBall,LegStump,NotOut,InsideEdge,BackFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Mid On,0,1,False,False,2025-06-15T03:19:02Z,975.0,Sunil Narine,2911.0,Jake Fraser-McGurk,3149.0,Finn Allen,298.0,90.0,1.0,1.0,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Drive,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,True,Deep Mid Wicket,0,0,False,False,2025-06-15T03:19:23Z,975.0,Sunil Narine,3149.0,Finn Allen,2911.0,Jake Fraser-McGurk,340.0,159.0,0.0,0.0,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Out3rdUmpire,NotReferred,Null,False,False,False,False,False,False,123.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,Caught,3149.0,Finn Allen,Caught
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Wicketkeeper,0,0,False,False,2025-06-15T03:22:06Z,975.0,Sunil Narine,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,90.0,48.0,0.0,0.0,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,ForwardDefensive,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Short Extra Cover,0,0,False,False,2025-06-15T03:22:29Z,975.0,Sunil Narine,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,217.0,59.0,0.0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Long On,0,6,False,True,2025-06-15T03:22:54Z,975.0,Sunil Narine,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,294.0,203.0,6.0,6.0,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Slog,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Mid Wicket,0,1,False,False,2025-06-15T03:23:59Z,975.0,Sunil Narine,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,347.0,119.0,1.0,1.0,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077151,11,12.18,9.0,1.0,1.0,134.0,2.0,10.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Wicketkeeper,1,2,False,False,2025-06-15T03:23:29Z,975.0,Sunil Narine,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,90.0,48.0,1.0,0.0,LengthBall,DownLeg,NotOut,PlayAndMissLegSide,FrontFoot,Worked,CarromBall,Over,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Deep Backward Point,0,4,False,True,2025-06-15T03:25:09Z,2629.0,Shadley van Schalkwyk,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,162.0,191.0,4.0,4.0,LengthBall,Wide,NotOut,ThickEdge,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Deep Cover,0,1,False,False,2025-06-15T03:26:35Z,2629.0,Shadley van Schalkwyk,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,199.0,146.0,1.0,1.0,FullToss,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Wicketkeeper,1,2,False,False,2025-06-15T03:26:03Z,2629.0,Shadley van Schalkwyk,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,90.0,48.0,1.0,0.0,LengthBall,Wide,NotOut,Left,BackFoot,Leave,NoMovement,Round,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Deep Extra Cover,0,1,False,False,2025-06-15T03:27:09Z,2629.0,Shadley van Schalkwyk,2911.0,Jake Fraser-McGurk,8187.0,Sanjay Krishnamurthi,227.0,139.0,1.0,1.0,FullToss,Wide,NotOut,MisTimed,FrontFoot,Slog,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,True,Deep Backward Point,0,0,False,False,2025-06-15T03:27:42Z,2629.0,Shadley van Schalkwyk,8187.0,Sanjay Krishnamurthi,2911.0,Jake Fraser-McGurk,163.0,149.0,0.0,0.0,BackOfALength,OutsideOff,NotOut,ThickEdge,FrontFoot,Drive,NoMovement,Round,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,Caught,8187.0,Sanjay Krishnamurthi,Caught
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Bowler,0,0,False,False,2025-06-15T03:29:05Z,2629.0,Shadley van Schalkwyk,3958.0,Cooper Connolly,2911.0,Jake Fraser-McGurk,270.0,40.0,0.0,0.0,HalfVolley,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,OffCutter,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077152,12,11.75,7.0,1.0,1.0,141.0,3.0,8.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Short Extra Cover,0,0,False,False,2025-06-15T03:29:36Z,2629.0,Shadley van Schalkwyk,3958.0,Cooper Connolly,2911.0,Jake Fraser-McGurk,332.0,65.0,0.0,0.0,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Wicketkeeper,0,0,False,False,2025-06-15T03:30:52Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,90.0,48.0,0.0,0.0,LengthBall,Wide,NotOut,Missed,FrontFoot,Drive,ReverseSwingIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Deep Cover,0,6,False,True,2025-06-15T03:31:36Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,202.0,193.0,6.0,6.0,LengthBall,Wide,NotOut,Middled,MovesInfront,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,False,Long Off,0,6,False,True,2025-06-15T03:32:33Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,249.0,206.0,6.0,6.0,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Slog,ReverseSwingIn,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Backward Point,0,0,False,False,2025-06-15T03:33:18Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,163.0,76.0,0.0,0.0,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Long Off,0,6,False,False,2025-06-15T03:34:21Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,248.0,197.0,6.0,6.0,Short,Wide,NotOut,Middled,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,11.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,5,False,Wicketkeeper,1,2,False,False,2025-06-15T03:33:48Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,90.0,48.0,1.0,0.0,LengthBall,Wide,NotOut,Left,FrontFoot,Leave,NoMovement,Over,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,11.0,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,,,,
1077153,13,12.31,19.0,0.0,1.0,160.0,3.0,20.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,6,False,Wicketkeeper,0,0,False,False,2025-06-15T03:35:06Z,13786.0,Matthew Tromp,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,90.0,48.0,0.0,0.0,Short,Wide,NotOut,Left,SwayedAway,Leave,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,11.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1077154,14,12.29,12.0,1.0,0.0,172.0,4.0,12.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,1,False,Mid Off,0,1,False,False,2025-06-15T03:36:05Z,2629.0,Shadley van Schalkwyk,3958.0,Cooper Connolly,2911.0,Jake Fraser-McGurk,306.0,102.0,1.0,1.0,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Worked,OffCutter,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,,,,,
1077154,14,12.29,12.0,1.0,0.0,172.0,4.0,12.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,2,False,Deep Point,0,6,False,True,2025-06-15T03:36:43Z,2629.0,Shadley van Schalkwyk,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,183.0,197.0,6.0,6.0,LengthBall,Wide,NotOut,Middled,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,256.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,,,,,
1077154,14,12.29,12.0,1.0,0.0,172.0,4.0,12.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,3,True,Long Off,0,0,False,False,2025-06-15T03:37:27Z,2629.0,Shadley van Schalkwyk,2911.0,Jake Fraser-McGurk,3958.0,Cooper Connolly,249.0,161.0,0.0,0.0,FullToss,Wide,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Round,Fast,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,,Caught,2911.0,Jake Fraser-McGurk,Caught
1077154,14,12.29,12.0,1.0,0.0,172.0,4.0,12.0,39137,,23376,Major League Cricket 2025,1,1294,San Francisco Unicorns,1292,Los Angeles Knight Riders,4,False,Third Man,0,4,False,True,2025-06-15T03:39:09Z,2629.0,Shadley van Schalkwyk,3070.0,Hassan Khan,3958.0,Cooper Connolly,140.0,164.0,4.0,4.0,BackOfALength,OffStump,NotOut,ThickEdge,BackFoot,Cut,OffCutter,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,256.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,,,,,
