over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Wicketkeeper,0,0,False,False,2019-03-24T16:08:52Z,214.0,,209.0,,2478.0,Rahul Tewatia,90.0,48.0,Right,0.0,0.0,LengthBall,OffStump,Missed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Deep Backward Square Leg,0,4,False,True,2019-03-24T16:09:28Z,214.0,,209.0,,2478.0,Rahul Tewatia,165.0,167.0,Right,4.0,4.0,BackOfALength,DownLeg,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49445,18,,176,6,15.0,1.0,0.0,15.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Mid Wicket,0,1,False,False,2019-03-24T16:10:16Z,214.0,,209.0,,2478.0,Rahul Tewatia,213.0,128.0,Right,1.0,1.0,LengthBall,LegStump,None,FrontFoot,Worked,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Long Off,0,1,False,False,2019-03-24T16:11:46Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,304.0,164.0,Right,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Long Off,0,1,False,False,2019-03-24T16:12:34Z,2477.0,Rasikh Salam,2478.0,Rahul Tewatia,209.0,,303.0,149.0,Right,1.0,1.0,FullToss,OutsideOff,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,Long On,0,2,False,False,2019-03-24T16:13:08Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,264.0,140.0,Right,2.0,2.0,BackOfALength,OutsideOff,None,FrontFoot,Pull,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Deep Backward Square Leg,0,6,False,True,2019-03-24T16:13:52Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,155.0,168.0,Right,6.0,6.0,Short,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Wicketkeeper,1,1,False,False,2019-03-24T16:14:36Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,90.0,48.0,Right,1.0,0.0,LengthBall,Wide,Left,FrontFoot,NoShot,OffCutter,Round,Fast,Left,Null,Null,True,False,False,False,False,False,117.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Long On,0,6,False,False,2019-03-24T16:15:07Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,236.0,207.0,Right,6.0,6.0,LengthBall,OutsideOff,Middled,FrontFoot,Slog,SlowerBall,Round,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49448,19,,197,6,21.0,0.0,1.0,21.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Deep Extra Cover,0,4,False,False,2019-03-24T16:16:05Z,2477.0,Rasikh Salam,209.0,,2478.0,Rahul Tewatia,332.0,183.0,Right,4.0,4.0,FullToss,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49450,20,,213,6,15.0,0.0,1.0,16.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,1,False,Third Man,0,1,False,False,2019-03-24T16:17:29Z,214.0,,2478.0,Rahul Tewatia,209.0,,46.0,147.0,Right,1.0,1.0,BackOfALength,OutsideOff,OutsideEdge,BacksAway,Cut,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49450,20,,213,6,15.0,0.0,1.0,16.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,2,False,Deep Backward Square Leg,0,6,False,True,2019-03-24T16:18:07Z,214.0,,209.0,,2478.0,Rahul Tewatia,168.0,168.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,NoMovement,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49450,20,,213,6,15.0,0.0,1.0,16.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,4,False,Deep Mid Wicket,0,6,False,True,2019-03-24T16:20:21Z,214.0,,2478.0,Rahul Tewatia,209.0,,207.0,184.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,SlogSweep,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49450,20,,213,6,15.0,0.0,1.0,16.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,5,False,Mid On,0,1,False,False,2019-03-24T16:21:01Z,214.0,,2478.0,Rahul Tewatia,209.0,,248.0,95.0,Right,1.0,1.0,Yorker,OffStump,None,BacksAway,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49450,20,,213,6,15.0,0.0,1.0,16.0,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,6,False,Silly Mid On,0,1,False,False,2019-03-24T16:21:38Z,214.0,,209.0,,2478.0,Rahul Tewatia,255.0,37.0,Right,1.0,1.0,HalfVolley,OffStump,None,FrontFoot,Drive,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49452,21,10.65,213,6,,,,,1108,,5080,IPL 2019,1,241,Delhi Capitals Men,244,Mumbai Indians,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Mid Wicket,0,0,False,False,2019-03-24T16:43:07Z,212.0,,605.0,,729.0,Quinton de Kock,338.0,67.0,Left,0.0,0.0,LengthBall,OutsideOff,InsideEdge,FrontFoot,Drive,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Mid Wicket,0,1,False,False,2019-03-24T16:43:45Z,212.0,,605.0,,729.0,Quinton de Kock,340.0,86.0,Left,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,InSwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,Mid On,0,1,False,False,2019-03-24T16:44:43Z,212.0,,729.0,Quinton de Kock,605.0,,226.0,98.0,Right,1.0,1.0,LengthBall,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Mid Off,0,0,False,False,2019-03-24T16:45:24Z,212.0,,605.0,,729.0,Quinton de Kock,242.0,83.0,Left,0.0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,False,Third Man,0,4,False,True,2019-03-24T16:46:10Z,212.0,,605.0,,729.0,Quinton de Kock,101.0,165.0,Left,4.0,4.0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,SeamAway,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49461,2,,11,0,6.0,0.0,0.0,6.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Backward Point,0,0,False,False,2019-03-24T16:46:57Z,212.0,,605.0,,729.0,Quinton de Kock,169.0,77.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Steer,AwaySwinger,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Deep Square Leg,0,1,False,False,2019-03-24T16:48:03Z,1164.0,Trent Boult,729.0,Quinton de Kock,605.0,,177.0,146.0,Right,1.0,1.0,HalfVolley,LegStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Deep Square Leg,0,1,False,False,2019-03-24T16:48:43Z,1164.0,Trent Boult,605.0,,729.0,Quinton de Kock,356.0,141.0,Left,1.0,1.0,LengthBall,DownLeg,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,Long On,0,4,False,True,2019-03-24T16:49:16Z,1164.0,Trent Boult,729.0,Quinton de Kock,605.0,,232.0,182.0,Right,4.0,4.0,HalfVolley,OffStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Deep Mid Wicket,0,6,False,True,2019-03-24T16:49:47Z,1164.0,Trent Boult,729.0,Quinton de Kock,605.0,,210.0,186.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,True,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,False,Fine Leg,0,4,False,True,2019-03-24T16:50:28Z,1164.0,Trent Boult,729.0,Quinton de Kock,605.0,,144.0,159.0,Right,4.0,4.0,FullToss,DownLeg,WellTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49460,3,,28,0,17.0,0.0,0.0,17.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Deep Mid Wicket,0,1,False,False,2019-03-24T16:51:02Z,1164.0,Trent Boult,729.0,Quinton de Kock,605.0,,188.0,150.0,Right,1.0,1.0,LengthBall,MiddleStump,None,FrontFoot,Slog,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Leg Gully,1,1,False,False,2019-03-24T16:52:15Z,212.0,,729.0,Quinton de Kock,605.0,,137.0,44.0,Right,0.0,0.0,LengthBall,LegStump,HitPad,MovesInfront,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,1.0,0.0,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Fine Leg,0,4,False,True,2019-03-24T16:53:03Z,212.0,,605.0,,729.0,Quinton de Kock,29.0,164.0,Left,4.0,4.0,LengthBall,LegStump,WellTimed,FrontFoot,Flick,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,True,Deep Square Leg,0,0,False,False,2019-03-24T16:53:47Z,212.0,,605.0,,729.0,Quinton de Kock,4.0,154.0,Left,0.0,0.0,LengthBall,OutsideOff,TopEdge,FrontFoot,SlogSweep,SlowerBall,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,605.0,,Caught
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Wicketkeeper,0,0,False,False,2019-03-24T16:55:55Z,212.0,,277.0,,729.0,Quinton de Kock,90.0,48.0,Left,0.0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,False,Mid Off,0,0,False,False,2019-03-24T16:56:37Z,212.0,,277.0,,729.0,Quinton de Kock,241.0,83.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49465,4,,33,1,4.0,1.0,1.0,5.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Mid Off,0,0,False,False,2019-03-24T16:57:21Z,212.0,,277.0,,729.0,Quinton de Kock,248.0,81.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Short Mid Wicket,0,0,False,False,2019-03-24T16:58:32Z,675.0,Kagiso Rabada,729.0,Quinton de Kock,277.0,,230.0,52.0,Right,0.0,0.0,BackOfALength,MiddleStump,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Third Man,1,1,False,False,2019-03-24T16:59:06Z,675.0,Kagiso Rabada,729.0,Quinton de Kock,277.0,,57.0,131.0,Right,0.0,0.0,BackOfALength,DownLeg,HitPad,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,38.0,False,False,True,False,True,False,0.0,0.0,0.0,1.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,Mid On,0,1,False,False,2019-03-24T16:59:54Z,675.0,Kagiso Rabada,277.0,,729.0,Quinton de Kock,286.0,87.0,Left,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Third Man,0,1,False,False,2019-03-24T17:00:30Z,675.0,Kagiso Rabada,729.0,Quinton de Kock,277.0,,37.0,125.0,Right,1.0,1.0,Yorker,MiddleStump,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,False,Deep Backward Square Leg,0,1,False,False,2019-03-24T17:01:04Z,675.0,Kagiso Rabada,277.0,,729.0,Quinton de Kock,24.0,139.0,Left,1.0,1.0,BackOfALength,OutsideOff,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49469,5,,37,1,3.0,0.0,1.0,4.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Silly Point,0,0,False,False,2019-03-24T17:01:54Z,675.0,Kagiso Rabada,729.0,Quinton de Kock,277.0,,39.0,14.0,Right,0.0,0.0,LengthBall,LegStump,None,FrontFoot,Dropped,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,True,Mid Off,0,0,False,False,2019-03-24T17:02:56Z,212.0,,277.0,,729.0,Quinton de Kock,244.0,81.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Out3rdUmpire,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,RunOut,277.0,,Run out
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Fine Leg,0,4,False,True,2019-03-24T17:05:02Z,212.0,,729.0,Quinton de Kock,934.0,,105.0,168.0,Right,4.0,4.0,Short,DownLeg,WellTimed,DownTheTrack,Hook,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,Deep Mid Wicket,0,4,False,True,2019-03-24T17:05:44Z,212.0,,729.0,Quinton de Kock,934.0,,208.0,181.0,Right,4.0,4.0,LengthBall,LegStump,WellTimed,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Wicketkeeper,0,0,False,False,2019-03-24T17:06:44Z,212.0,,729.0,Quinton de Kock,934.0,,90.0,48.0,Right,0.0,0.0,HalfVolley,OutsideOff,Missed,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,True,Fine Leg,0,0,False,False,2019-03-24T17:07:30Z,212.0,,729.0,Quinton de Kock,934.0,,145.0,136.0,Right,0.0,0.0,BackOfALength,DownLeg,MisTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,729.0,Quinton de Kock,Caught
49472,6,,46,3,9.0,2.0,0.0,9.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Silly Mid On,0,1,False,False,2019-03-24T17:09:35Z,212.0,,1704.0,Kieron Pollard,934.0,,291.0,62.0,Left,1.0,1.0,LengthBall,OutsideOff,None,DownTheTrack,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Mid On,0,0,False,False,2019-03-24T17:11:04Z,675.0,Kagiso Rabada,1704.0,Kieron Pollard,934.0,,294.0,75.0,Left,0.0,0.0,Yorker,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,2,False,Mid Off,0,0,False,False,2019-03-24T17:11:34Z,675.0,Kagiso Rabada,1704.0,Kieron Pollard,934.0,,249.0,96.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,3,False,Mid Off,0,1,False,False,2019-03-24T17:12:07Z,675.0,Kagiso Rabada,1704.0,Kieron Pollard,934.0,,237.0,83.0,Left,1.0,1.0,FullToss,OutsideOff,None,FrontFoot,Pushed,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,4,False,Deep Square Leg,0,1,False,False,2019-03-24T17:12:57Z,675.0,Kagiso Rabada,934.0,,1704.0,Kieron Pollard,182.0,136.0,Right,1.0,1.0,LengthBall,LegStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,5,False,Short Mid Wicket,0,1,False,False,2019-03-24T17:13:29Z,675.0,Kagiso Rabada,1704.0,Kieron Pollard,934.0,,329.0,39.0,Left,1.0,1.0,BackOfALength,OutsideOff,Spliced,BackFoot,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,
49474,7,,49,3,3.0,0.0,0.0,3.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,6,False,Bowler,0,0,False,False,2019-03-24T17:14:37Z,675.0,Kagiso Rabada,934.0,,1704.0,Kieron Pollard,270.0,40.0,Right,0.0,0.0,BackOfALength,DownLeg,Spliced,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,
49477,8,,62,3,12.0,0.0,0.0,12.0,1111,,5080,IPL 2019,2,244,Mumbai Indians,241,Delhi Capitals Men,1,False,Long Off,0,4,False,True,2019-03-24T17:15:57Z,2478.0,Rahul Tewatia,1704.0,Kieron Pollard,934.0,,259.0,187.0,Left,4.0,4.0,HalfVolley,OffStump,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,
