over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId
49525,8,,50,1,13.0,0.0,0.0,13.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Deep Extra Cover,0,6,False,True,2019-03-25T15:04:21Z,1934.0,Jaydev Unadkat,298.0,,1417.0,Chris Gayle,219.0,194.0,Left,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,,
49525,8,,50,1,13.0,0.0,0.0,13.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Backward Point,0,0,False,False,2019-03-25T15:05:00Z,1934.0,Jaydev Unadkat,298.0,,1417.0,Chris Gayle,152.0,69.0,Left,0.0,0.0,LengthBall,OutsideOff,None,BackFoot,Steer,OffCutter,Round,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49525,8,,50,1,13.0,0.0,0.0,13.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Short Extra Cover,0,0,False,False,2019-03-25T15:05:37Z,1934.0,Jaydev Unadkat,298.0,,1417.0,Chris Gayle,217.0,55.0,Left,0.0,0.0,LengthBall,OutsideOff,LeadingEdge,FrontFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Deep Mid Wicket,0,6,False,True,2019-03-25T15:06:30Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,298.0,,217.0,203.0,Right,6.0,6.0,LengthBall,OutsideOff,Middled,FrontFoot,Slog,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,83.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Short Extra Cover,0,0,False,False,2019-03-25T15:07:18Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,298.0,,327.0,55.0,Right,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Fine Leg,2,2,False,False,2019-03-25T15:07:33Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,298.0,,112.0,113.0,Right,0.0,0.0,LengthBall,OutsideOff,HitPad,NoMovement,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,True,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,2.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Wicketkeeper,1,1,False,False,2019-03-25T15:08:16Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,298.0,,90.0,48.0,Right,1.0,0.0,LengthBall,MiddleStump,PlayAndMissLegSide,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,True,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Short Fine Leg,1,1,False,False,2019-03-25T15:08:38Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,298.0,,122.0,116.0,Right,0.0,0.0,LengthBall,OffStump,HitPad,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,True,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,,,,,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,True,Long Off,0,0,False,False,2019-03-25T15:09:00Z,285.0,Krishnappa Gowtham,298.0,,1417.0,Chris Gayle,251.0,164.0,Left,0.0,0.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,Caught,298.0,,Caught,
49526,9,,61,2,8.0,1.0,4.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Long Off,0,1,False,False,2019-03-25T15:13:14Z,285.0,Krishnappa Gowtham,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,250.0,142.0,Left,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Bowler,0,0,False,False,2019-03-25T15:14:36Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,270.0,40.0,Left,0.0,0.0,LengthBall,OutsideOff,None,BackFoot,BackwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Silly Mid Off,0,0,False,False,2019-03-25T15:14:56Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,249.0,36.0,Left,0.0,0.0,LengthBall,MiddleStump,LeadingEdge,NoMovement,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Bowler,0,0,False,False,2019-03-25T15:15:26Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,270.0,40.0,Left,0.0,0.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Deep Mid Wicket,0,1,False,False,2019-03-25T15:15:57Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,340.0,129.0,Left,1.0,1.0,LengthBall,OffStump,None,NoMovement,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Wicketkeeper,1,1,False,False,2019-03-25T15:16:39Z,1286.0,,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,90.0,48.0,Right,1.0,0.0,Short,DownLeg,Left,NoMovement,Leave,OffCutter,Over,Fast,Left,Null,Null,True,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Mid Wicket,0,1,False,False,2019-03-25T15:17:13Z,1286.0,,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,198.0,125.0,Right,1.0,1.0,Short,DownLeg,None,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49527,10,,68,2,7.0,0.0,1.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Third Man,0,4,False,False,2019-03-25T15:17:58Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,134.0,186.0,Left,4.0,4.0,Short,OutsideOff,WellTimed,BacksAway,UpperCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Fine Leg,0,1,False,False,2019-03-25T15:19:24Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,135.0,143.0,Right,1.0,1.0,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Backward Point,0,0,False,False,2019-03-25T15:20:02Z,196.0,Ben Stokes,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,161.0,82.0,Left,0.0,0.0,BackOfALength,OutsideOff,None,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Third Man,0,1,False,False,2019-03-25T15:20:36Z,196.0,Ben Stokes,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,132.0,137.0,Left,1.0,1.0,LengthBall,OutsideOff,None,BackFoot,LateCut,LegCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Deep Square Leg,0,4,False,True,2019-03-25T15:21:08Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,174.0,178.0,Right,4.0,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,True,False,83.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Long On,0,1,False,False,2019-03-25T15:21:54Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,259.0,140.0,Right,1.0,1.0,HalfVolley,OffStump,None,NoMovement,Pushed,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49528,11,,75,2,7.0,0.0,0.0,7.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Wicketkeeper,0,0,False,False,2019-03-25T15:22:28Z,196.0,Ben Stokes,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,90.0,48.0,Left,0.0,0.0,LengthBall,OutsideOff,Missed,NoMovement,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Long On,0,4,False,True,2019-03-25T15:23:37Z,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,266.0,194.0,Right,4.0,4.0,LengthBall,OutsideOff,WellTimed,NoMovement,Pull,OffCutter,Over,Fast,Right,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Deep Backward Point,0,4,False,True,2019-03-25T15:24:07Z,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,22.0,182.0,Right,4.0,4.0,Short,OutsideOff,WellTimed,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Deep Mid Wicket,0,4,False,True,2019-03-25T15:24:48Z,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,219.0,202.0,Right,4.0,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Long Off,0,6,False,True,2019-03-25T15:25:43Z,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,273.0,192.0,Right,6.0,6.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Deep Extra Cover,0,1,False,False,2019-03-25T15:26:19Z,1934.0,Jaydev Unadkat,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,327.0,152.0,Right,1.0,1.0,HalfVolley,OutsideOff,None,NoMovement,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49529,12,,94,2,19.0,0.0,0.0,19.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Silly Point,0,0,False,False,2019-03-25T15:27:06Z,1934.0,Jaydev Unadkat,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,224.0,23.0,Left,0.0,0.0,LengthBall,DownLeg,HitPad,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49530,13,,105,2,11.0,0.0,0.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Cover,0,1,False,False,2019-03-25T15:28:09Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,343.0,89.0,Right,1.0,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49530,13,,105,2,11.0,0.0,0.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Deep Extra Cover,0,4,False,True,2019-03-25T15:28:39Z,285.0,Krishnappa Gowtham,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,222.0,190.0,Left,4.0,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49530,13,,105,2,11.0,0.0,0.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Deep Square Leg,0,4,False,True,2019-03-25T15:29:15Z,285.0,Krishnappa Gowtham,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,355.0,185.0,Left,4.0,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49530,13,,105,2,11.0,0.0,0.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Short Fine Leg,0,0,False,False,2019-03-25T15:30:08Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,125.0,80.0,Right,0.0,0.0,HalfVolley,MiddleStump,HitPad,FrontFoot,Sweep,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49530,13,,105,2,11.0,0.0,0.0,11.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Short Leg,0,1,False,False,2019-03-25T15:30:34Z,285.0,Krishnappa Gowtham,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,188.0,35.0,Right,1.0,1.0,Yorker,DownLeg,None,NoMovement,Pushed,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Deep Mid Wicket,0,1,False,False,2019-03-25T15:31:56Z,53.0,Jofra Archer,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,218.0,145.0,Right,1.0,1.0,HalfVolley,OffStump,None,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Wicketkeeper,0,0,False,False,2019-03-25T15:32:31Z,53.0,Jofra Archer,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,90.0,48.0,Left,0.0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Short Leg,0,1,False,False,2019-03-25T15:32:59Z,53.0,Jofra Archer,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,345.0,24.0,Left,1.0,1.0,BackOfALength,OutsideOff,None,NoMovement,Dropped,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Long On,0,6,False,True,2019-03-25T15:33:42Z,53.0,Jofra Archer,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,264.0,193.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,83.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Mid On,0,1,False,False,2019-03-25T15:34:16Z,53.0,Jofra Archer,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,220.0,147.0,Right,1.0,1.0,FullToss,MiddleStump,None,FrontFoot,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49531,14,,115,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Fine Leg,0,1,False,False,2019-03-25T15:34:48Z,53.0,Jofra Archer,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,60.0,135.0,Left,1.0,1.0,BackOfALength,OutsideOff,None,BackFoot,Glance,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Deep Square Leg,0,1,False,False,2019-03-25T15:35:54Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,357.0,147.0,Left,1.0,1.0,Short,OutsideOff,None,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Long Off,0,1,False,False,2019-03-25T15:36:30Z,1286.0,,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,289.0,148.0,Right,1.0,1.0,BackOfALength,LegStump,None,NoMovement,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Mid Wicket,0,1,False,False,2019-03-25T15:37:05Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,330.0,75.0,Left,1.0,1.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Mid Wicket,0,1,False,False,2019-03-25T15:37:42Z,1286.0,,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,217.0,104.0,Right,1.0,1.0,LengthBall,DownLeg,None,NoMovement,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,5,False,Fine Leg,0,2,False,False,2019-03-25T15:38:16Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,83.0,136.0,Left,2.0,2.0,Short,OutsideOff,None,NoMovement,Scoop,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,2.0,0.0,0.0,0.0,0.0,,,,,
49532,15,,125,2,10.0,0.0,0.0,10.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,6,False,Deep Mid Wicket,0,4,False,True,2019-03-25T15:38:54Z,1286.0,,2480.0,Sarfaraz Khan,1417.0,Chris Gayle,325.0,191.0,Left,4.0,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49533,16,,145,3,15.0,1.0,6.0,20.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,1,False,Long Off,0,6,False,True,2019-03-25T15:40:16Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,296.0,208.0,Right,6.0,6.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,True,False,83.0,False,False,False,False,True,False,6.0,0.0,0.0,0.0,0.0,,,,,
49533,16,,145,3,15.0,1.0,6.0,20.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,2,False,Fine Leg,4,4,False,False,2019-03-25T15:40:58Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,95.0,165.0,Right,0.0,0.0,HalfVolley,MiddleStump,Missed,FrontFoot,Flick,NoMovement,Round,Fast,Left,Null,Null,False,False,True,False,False,False,83.0,False,False,False,False,True,False,0.0,4.0,0.0,0.0,0.0,,,,,
49533,16,,145,3,15.0,1.0,6.0,20.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,3,False,Third Man,0,4,False,True,2019-03-25T15:41:34Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,53.0,180.0,Right,4.0,4.0,LengthBall,OutsideOff,ThickEdge,FrontFoot,Drive,NoMovement,Round,Fast,Left,Null,Null,False,False,False,False,False,False,83.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
49533,16,,145,3,15.0,1.0,6.0,20.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Wicketkeeper,1,1,False,False,2019-03-25T15:42:12Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,90.0,48.0,Right,1.0,0.0,HalfVolley,Wide,Left,NoMovement,Leave,OffCutter,Round,Fast,Left,Null,Null,True,False,False,False,False,False,83.0,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,,,,,
49533,16,,145,3,15.0,1.0,6.0,20.0,1112,,5081,IPL 2019,1,242,Punjab Kings,245,Rajasthan Royals,4,False,Long Off,0,4,False,False,2019-03-25T15:42:42Z,196.0,Ben Stokes,1417.0,Chris Gayle,2480.0,Sarfaraz Khan,271.0,191.0,Right,4.0,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffCutter,Round,Fast,Left,Null,Null,False,False,False,False,True,False,83.0,False,False,False,False,True,False,4.0,0.0,0.0,0.0,0.0,,,,,
