over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,matchName
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437476,2026-05-25T17:14:31Z,1,True,11088,Mohammad Ali,15504,Joe Moores,776,Ben McDermott,180,153,Deep Square Leg,0,0,0,0,HalfVolley,Null,NotOut,Played,0,Slog,SlowerBall,Over,FastSeam,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,0,0,0,0,0,False,False,Caught,15504.0,Joe Moores,Caught,
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437479,2026-05-25T17:16:12Z,2,False,11088,Mohammad Ali,999,Chris Green,776,Ben McDermott,287,96,Mid On,1,0,1,1,HalfVolley,Null,NotOut,MisTimed,0,Drive,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437481,2026-05-25T17:16:53Z,3,False,11088,Mohammad Ali,776,Ben McDermott,999,Chris Green,144,174,Third Man,4,0,4,4,LengthBall,Null,NotOut,Edged,0,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,True,True,,,,,
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437483,2026-05-25T17:17:44Z,4,False,11088,Mohammad Ali,776,Ben McDermott,999,Chris Green,57,178,Fine Leg,4,0,4,4,Short,Null,NotOut,WellTimed,0,Pull,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437485,2026-05-25T17:18:33Z,5,False,11088,Mohammad Ali,776,Ben McDermott,999,Chris Green,38,81,Short Fine Leg,1,0,1,1,BackOfALength,Null,NotOut,Edged,0,Pushed,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587071,18,9.78,14.0,1.0,0.0,176.0,4.0,14.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437486,2026-05-25T17:19:19Z,6,False,11088,Mohammad Ali,999,Chris Green,776,Ben McDermott,172,175,Deep Backward Point,4,0,4,4,BackOfALength,Null,NotOut,Middled,0,Slog,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437490,2026-05-25T17:20:28Z,1,False,2644,George Linde,776,Ben McDermott,999,Chris Green,151,114,Third Man,2,0,2,2,LengthBall,Null,NotOut,Edged,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,2,0,0,0,0,False,True,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437492,2026-05-25T17:21:06Z,2,False,2644,George Linde,776,Ben McDermott,999,Chris Green,346,192,Deep Mid Wicket,6,0,6,6,FullToss,Null,NotOut,Middled,0,Slog,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,48,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437493,2026-05-25T17:21:44Z,3,False,2644,George Linde,776,Ben McDermott,999,Chris Green,110,62,Short Third Man,1,0,1,1,BackOfALength,Null,NotOut,Edged,0,ReverseSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437495,2026-05-25T17:22:25Z,4,False,2644,George Linde,999,Chris Green,776,Ben McDermott,215,72,Extra Cover,1,0,1,1,LengthBall,Null,NotOut,WellTimed,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437497,2026-05-25T17:22:52Z,5,False,2644,George Linde,776,Ben McDermott,999,Chris Green,78,137,Fine Leg,2,0,2,2,LengthBall,Null,NotOut,Edged,0,SlogSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437498,2026-05-25T17:23:25Z,6,False,2644,George Linde,776,Ben McDermott,999,Chris Green,93,15,Short Leg,1,1,1,0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,False,48,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,
1587073,19,9.95,13.0,0.0,1.0,189.0,4.0,13.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437500,2026-05-25T17:23:46Z,6,False,2644,George Linde,776,Ben McDermott,999,Chris Green,97,12,Short Leg,0,0,0,0,LengthBall,Null,NotOut,Missed,0,SlogSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437503,2026-05-25T17:24:53Z,1,False,189,Dillon Pennington,999,Chris Green,776,Ben McDermott,323,163,Deep Mid Wicket,2,0,2,2,LengthBall,Null,NotOut,MisTimed,0,Slog,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437504,2026-05-25T17:25:24Z,2,False,189,Dillon Pennington,999,Chris Green,776,Ben McDermott,329,164,Deep Mid Wicket,1,0,1,1,BackOfALength,Null,NotOut,MisTimed,0,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,True,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437506,2026-05-25T17:25:58Z,3,False,189,Dillon Pennington,776,Ben McDermott,999,Chris Green,327,189,Deep Mid Wicket,6,0,6,6,BackOfALength,Null,NotOut,WellTimed,0,Slog,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437508,2026-05-25T17:26:40Z,4,False,189,Dillon Pennington,776,Ben McDermott,999,Chris Green,279,188,Long On,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437510,2026-05-25T17:27:19Z,5,False,189,Dillon Pennington,776,Ben McDermott,999,Chris Green,90,48,Wicketkeeper,1,1,1,0,Short,Null,NotOut,Left,0,Leave,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,False,95,False,False,False,False,False,False,1,0,1,0,0,False,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437511,2026-05-25T17:27:48Z,5,False,189,Dillon Pennington,776,Ben McDermott,999,Chris Green,296,132,Long On,1,0,1,1,LengthBall,Null,NotOut,MisTimed,0,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,
1587075,20,10.4,19.0,0.0,1.0,208.0,4.0,19.0,74758,38971,T20 Blast 2026 - Men,1,50,Lancashire Men,44,Nottinghamshire Men,8437512,2026-05-25T17:28:23Z,6,False,189,Dillon Pennington,999,Chris Green,776,Ben McDermott,233,180,Long Off,4,0,4,4,BackOfALength,Null,NotOut,WellTimed,0,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437535,2026-05-25T17:41:35Z,1,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,241,71,Mid Off,0,0,0,0,HalfVolley,Null,NotOut,WellTimed,0,Drive,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,True,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437538,2026-05-25T17:42:14Z,2,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,90,48,Wicketkeeper,0,0,0,0,BackOfALength,Null,NotOut,Missed,0,LateCut,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437539,2026-05-25T17:43:06Z,3,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,285,13,Short Leg,0,0,0,0,BackOfALength,Null,NotOut,BatPad,0,BackwardDefensive,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437542,2026-05-25T17:43:45Z,4,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,19,136,Deep Backward Square Leg,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Flick,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437545,2026-05-25T17:44:32Z,5,False,646,Saqib Mahmood,754,George Munsey,178,Joe Clarke,315,105,Extra Cover,1,0,1,1,LengthBall,Null,NotOut,MisTimed,0,Drive,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,True,,,,,
1587080,1,3.0,3.0,0.0,0.0,3.0,0.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437547,2026-05-25T17:45:20Z,6,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,29,125,Fine Leg,1,0,1,1,Short,Null,NotOut,Played,0,Worked,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437549,2026-05-25T17:46:21Z,1,False,6997,Tom Hartley,178,Joe Clarke,754,George Munsey,305,147,Long On,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437551,2026-05-25T17:46:50Z,2,False,6997,Tom Hartley,754,George Munsey,178,Joe Clarke,34,3,Short Leg,0,0,0,0,LengthBall,Null,NotOut,BatPad,0,ForwardDefensive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437553,2026-05-25T17:47:07Z,3,False,6997,Tom Hartley,754,George Munsey,178,Joe Clarke,15,174,Deep Backward Point,6,0,6,6,LengthBall,Null,NotOut,Middled,0,ReverseSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,48,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437555,2026-05-25T17:47:50Z,4,False,6997,Tom Hartley,754,George Munsey,178,Joe Clarke,53,69,Short Third Man,1,0,1,1,BackOfALength,Null,NotOut,Edged,0,ReverseSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437556,2026-05-25T17:48:26Z,5,False,6997,Tom Hartley,178,Joe Clarke,754,George Munsey,335,135,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587082,2,6.0,9.0,0.0,0.0,12.0,0.0,9.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437558,2026-05-25T17:48:55Z,6,False,6997,Tom Hartley,754,George Munsey,178,Joe Clarke,111,30,Leg Slip,0,0,0,0,LengthBall,Null,NotOut,HitPad,0,ReverseSweep,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437561,2026-05-25T17:50:08Z,1,False,999,Chris Green,178,Joe Clarke,754,George Munsey,199,181,Deep Cover,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,Slog,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437562,2026-05-25T17:50:40Z,2,False,999,Chris Green,178,Joe Clarke,754,George Munsey,330,194,Deep Mid Wicket,4,0,4,4,HalfVolley,Null,NotOut,WellTimed,0,Flick,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437563,2026-05-25T17:51:17Z,3,False,999,Chris Green,178,Joe Clarke,754,George Munsey,287,147,Long On,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437564,2026-05-25T17:51:55Z,4,False,999,Chris Green,754,George Munsey,178,Joe Clarke,146,173,Fine Leg,4,0,4,4,LengthBall,Null,NotOut,WellTimed,0,SlogSweep,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437565,2026-05-25T17:52:24Z,5,False,999,Chris Green,754,George Munsey,178,Joe Clarke,234,46,Silly Mid On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Dropped,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587084,3,10.67,20.0,0.0,0.0,32.0,0.0,20.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437566,2026-05-25T17:52:58Z,6,False,999,Chris Green,178,Joe Clarke,754,George Munsey,256,190,Long Off,6,0,6,6,LengthBall,Null,NotOut,Middled,0,Slog,Null,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,95,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437570,2026-05-25T17:53:59Z,1,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,282,190,Long Off,4,0,4,4,HalfVolley,Null,NotOut,Middled,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437572,2026-05-25T17:54:28Z,2,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,236,65,Short Mid Wicket,1,0,1,1,BackOfALength,Null,NotOut,MisTimed,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437574,2026-05-25T17:55:08Z,3,False,2949,George Balderson,178,Joe Clarke,754,George Munsey,298,142,Long On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437575,2026-05-25T17:55:38Z,4,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,342,146,Deep Cover,3,1,3,2,BackOfALength,Null,NotOut,WellTimed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,True,False,False,False,False,48,False,False,True,False,False,False,3,0,0,0,1,False,False,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437576,2026-05-25T17:56:12Z,4,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,191,178,Deep Mid Wicket,4,0,4,4,FullToss,Null,NotOut,Middled,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437577,2026-05-25T17:56:46Z,5,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,2,182,Deep Point,4,0,4,4,Short,Null,NotOut,WellTimed,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,,
1587086,4,12.5,18.0,0.0,1.0,50.0,0.0,18.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437579,2026-05-25T17:57:19Z,6,False,2949,George Balderson,754,George Munsey,178,Joe Clarke,210,139,Deep Mid Wicket,1,0,1,1,Short,Null,NotOut,Played,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437581,2026-05-25T17:58:53Z,1,False,646,Saqib Mahmood,754,George Munsey,178,Joe Clarke,224,45,Short Mid Wicket,0,0,0,0,BackOfALength,Null,NotOut,Spliced,0,Pull,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437588,2026-05-25T17:59:29Z,2,False,646,Saqib Mahmood,754,George Munsey,178,Joe Clarke,131,189,Fine Leg,4,0,4,4,Yorker,Null,NotOut,Played,0,Flick,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437591,2026-05-25T18:00:14Z,3,False,646,Saqib Mahmood,754,George Munsey,178,Joe Clarke,149,42,Leg Gully,0,1,1,0,BackOfALength,Null,NotOut,HitPad,0,Flick,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,False,95,False,False,True,False,False,False,1,0,0,1,0,False,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437593,2026-05-25T18:00:57Z,4,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,235,56,Silly Mid Off,1,0,1,1,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437594,2026-05-25T18:01:36Z,5,False,646,Saqib Mahmood,754,George Munsey,178,Joe Clarke,192,150,Deep Mid Wicket,1,0,1,1,Short,Null,NotOut,Spliced,0,Pull,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587088,5,11.4,6.0,0.0,1.0,57.0,0.0,7.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437595,2026-05-25T18:02:19Z,6,False,646,Saqib Mahmood,178,Joe Clarke,754,George Munsey,160,63,Gully,0,0,0,0,Yorker,Null,NotOut,Played,0,Steer,Null,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,False,95,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437596,2026-05-25T18:03:15Z,1,False,2885,Jack Blatherwick,754,George Munsey,178,Joe Clarke,335,129,Deep Cover,1,0,1,1,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,,
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437608,2026-05-25T18:07:15Z,2,True,6997,Tom Hartley,178,Joe Clarke,754,George Munsey,0,0,,0,0,0,0,HalfVolley,Null,NotOut,Missed,0,Flick,Null,Round,Orthodox,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowled,178.0,Joe Clarke,Bowled,
1587090,6,10.0,3.0,1.0,0.0,60.0,1.0,3.0,74761,38971,T20 Blast 2026 - Men,2,44,Nottinghamshire Men,50,Lancashire Men,8437610,2026-05-25T18:08:50Z,3,False,6997,Tom Hartley,2951,Jack Haynes,754,George Munsey,228,43,Short Extra Cover,0,0,0,0,BackOfALength,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,48,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,,
