over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,referralOutcomeId
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:29:09Z,3,False,975.0,Sunil Narine,2479.0,Rahul Tripathi,1075.0,Steve Smith,330.0,154.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:29:40Z,4,False,975.0,Sunil Narine,1075.0,Steve Smith,2479.0,Rahul Tripathi,127.0,58.0,Left,Second Slip,0.0,1,1,0.0,BackOfALength,LegStump,HitPad,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,True,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:30:05Z,5,False,975.0,Sunil Narine,2479.0,Rahul Tripathi,1075.0,Steve Smith,331.0,143.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56436,14,,5.0,0.0,3.0,90.0,2.0,7.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:30:46Z,6,False,975.0,Sunil Narine,1075.0,Steve Smith,2479.0,Rahul Tripathi,44.0,69.0,Left,Short Fine Leg,1.0,0,1,1.0,LengthBall,DownLeg,None,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:32:19Z,1,False,304.0,Prasidh Krishna,1075.0,Steve Smith,2479.0,Rahul Tripathi,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:33:22Z,2,False,304.0,Prasidh Krishna,1075.0,Steve Smith,2479.0,Rahul Tripathi,330.0,161.0,Left,Deep Mid Wicket,1.0,0,1,1.0,HalfVolley,LegStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:33:49Z,3,False,304.0,Prasidh Krishna,2479.0,Rahul Tripathi,1075.0,Steve Smith,198.0,157.0,Left,Deep Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:34:07Z,4,False,304.0,Prasidh Krishna,1075.0,Steve Smith,2479.0,Rahul Tripathi,154.0,180.0,Left,Deep Backward Point,4.0,0,4,4.0,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:34:45Z,5,False,304.0,Prasidh Krishna,1075.0,Steve Smith,2479.0,Rahul Tripathi,308.0,160.0,Left,Long On,2.0,0,2,2.0,LengthBall,OutsideOff,None,FrontFoot,Worked,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56445,15,,12.0,0.0,0.0,103.0,2.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:35:20Z,6,False,304.0,Prasidh Krishna,1075.0,Steve Smith,2479.0,Rahul Tripathi,357.0,192.0,Left,Deep Square Leg,4.0,0,4,4.0,BackOfALength,MiddleStump,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:38:38Z,1,False,406.0,Harry Gurney,2479.0,Rahul Tripathi,1075.0,Steve Smith,359.0,153.0,Left,Deep Square Leg,1.0,0,1,1.0,BackOfALength,LegStump,None,BacksAway,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:38:58Z,2,False,406.0,Harry Gurney,1075.0,Steve Smith,2479.0,Rahul Tripathi,189.0,148.0,Left,Deep Point,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BackFoot,Cut,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:39:56Z,4,True,406.0,Harry Gurney,2479.0,Rahul Tripathi,1075.0,Steve Smith,239.0,81.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OffStump,MisTimed,FrontFoot,Drive,OffCutter,Over,Fast,Right,Out1stUmpire,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,2479.0,Rahul Tripathi,Caught,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:41:46Z,5,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,184.0,77.0,Left,Square Leg,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56461,16,,3.0,1.0,0.0,106.0,3.0,3.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:42:28Z,6,False,406.0,Harry Gurney,196.0,Ben Stokes,1075.0,Steve Smith,213.0,55.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:43:50Z,1,False,615.0,,1075.0,Steve Smith,196.0,Ben Stokes,336.0,159.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,SlogSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:44:30Z,2,False,615.0,,196.0,Ben Stokes,1075.0,Steve Smith,337.0,92.0,Right,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,LeftArmLegspin,Round,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:45:02Z,3,False,615.0,,1075.0,Steve Smith,196.0,Ben Stokes,323.0,137.0,Left,Deep Mid Wicket,1.0,0,1,1.0,Null,Null,None,BackFoot,Worked,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:46:37Z,4,False,615.0,,196.0,Ben Stokes,1075.0,Steve Smith,302.0,153.0,Right,Long Off,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Pushed,LeftArmLegspin,Round,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:47:02Z,5,False,615.0,,1075.0,Steve Smith,196.0,Ben Stokes,220.0,82.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Dropped,Googly,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56472,17,,5.0,0.0,0.0,111.0,3.0,5.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:47:35Z,6,False,615.0,,196.0,Ben Stokes,1075.0,Steve Smith,1.0,78.0,Right,Point,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,ReverseSweep,LeftArmLegspin,Round,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:48:39Z,1,False,975.0,Sunil Narine,1075.0,Steve Smith,196.0,Ben Stokes,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,HitPad,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,74.0,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Lbw,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:50:07Z,2,False,975.0,Sunil Narine,1075.0,Steve Smith,196.0,Ben Stokes,266.0,7.0,Left,Short Leg,0.0,0,0,0.0,BackOfALength,MiddleStump,HitBody,FrontFoot,Sweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:50:28Z,3,False,975.0,Sunil Narine,1075.0,Steve Smith,196.0,Ben Stokes,325.0,215.0,Left,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,LegStump,Middled,DownTheTrack,Slog,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:51:00Z,4,False,975.0,Sunil Narine,1075.0,Steve Smith,196.0,Ben Stokes,359.0,148.0,Left,Deep Square Leg,1.0,0,1,1.0,BackOfALength,LegStump,None,FrontFoot,Pull,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:51:34Z,5,False,975.0,Sunil Narine,196.0,Ben Stokes,1075.0,Steve Smith,313.0,100.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56484,18,,8.0,0.0,0.0,119.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:52:01Z,6,False,975.0,Sunil Narine,196.0,Ben Stokes,1075.0,Steve Smith,354.0,152.0,Right,Deep Point,1.0,0,1,1.0,BackOfALength,MiddleStump,None,FrontFoot,ReverseSweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:53:24Z,1,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OutsideOff,Missed,BacksAway,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:53:56Z,2,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,111.0,49.0,Right,Leg Slip,0.0,1,1,0.0,Beamer,OffStump,HitPad,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,OverWaistHeight,False,True,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:55:05Z,2,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,52.0,51.0,Right,Third Slip,0.0,1,1,0.0,Short,LegStump,HitPad,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,27.0,True,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:56:15Z,3,False,304.0,Prasidh Krishna,1075.0,Steve Smith,196.0,Ben Stokes,113.0,179.0,Left,Third Man,4.0,0,4,4.0,Yorker,OutsideOff,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,,4,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:56:46Z,4,False,304.0,Prasidh Krishna,1075.0,Steve Smith,196.0,Ben Stokes,90.0,48.0,Left,Wicketkeeper,2.0,2,2,0.0,FullToss,DownLeg,Missed,MovesInfront,Scoop,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,2.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:58:39Z,4,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,335.0,150.0,Right,Deep Cover,2.0,0,2,2.0,FullToss,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,True,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:59:04Z,5,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,DownLeg,Missed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56491,19,,10.0,0.0,5.0,131.0,3.0,12.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T16:59:30Z,6,False,304.0,Prasidh Krishna,196.0,Ben Stokes,1075.0,Steve Smith,220.0,152.0,Right,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Slog,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:00:42Z,1,False,406.0,Harry Gurney,196.0,Ben Stokes,1075.0,Steve Smith,281.0,156.0,Right,Long Off,1.0,0,1,1.0,BackOfALength,OffStump,None,BacksAway,Drive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:01:23Z,2,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,OffStump,Missed,FrontFoot,Slog,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:01:53Z,3,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,212.0,146.0,Left,Deep Extra Cover,2.0,0,2,2.0,LengthBall,OutsideOff,None,DownTheTrack,Drive,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:02:18Z,4,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OffStump,Missed,DownTheTrack,Worked,SlowerBall,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:02:48Z,5,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,128.0,186.0,Left,Third Man,4.0,0,4,4.0,HalfVolley,OutsideOff,WellTimed,FrontFoot,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56503,20,6.95,8.0,0.0,0.0,139.0,3.0,8.0,1248,,5266,IPL 2019,1,245,Rajasthan Royals,243,Kolkata Knight Riders,2019-04-07T17:03:24Z,6,False,406.0,Harry Gurney,1075.0,Steve Smith,196.0,Ben Stokes,152.0,82.0,Left,Backward Point,1.0,0,1,1.0,HalfVolley,OutsideOff,MisTimed,BacksAway,Steer,NoMovement,Over,Fast,Right,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:19:45Z,1,False,1286.0,,590.0,Chris Lynn,975.0,Sunil Narine,261.0,10.0,Left,Short Leg,0.0,0,0,0.0,BackOfALength,LegStump,InsideEdge,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:20:10Z,2,False,1286.0,,590.0,Chris Lynn,975.0,Sunil Narine,75.0,195.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,OffStump,BottomEdge,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:21:00Z,3,False,1286.0,,590.0,Chris Lynn,975.0,Sunil Narine,190.0,92.0,Left,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:21:32Z,4,False,1286.0,,975.0,Sunil Narine,590.0,Chris Lynn,245.0,138.0,Right,Long On,1.0,0,1,1.0,Short,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:22:08Z,5,False,1286.0,,590.0,Chris Lynn,975.0,Sunil Narine,210.0,198.0,Left,Deep Extra Cover,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56529,1,,10.0,0.0,0.0,10.0,0.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:22:45Z,6,False,1286.0,,590.0,Chris Lynn,975.0,Sunil Narine,245.0,83.0,Left,Mid Off,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56537,2,,22.0,0.0,0.0,32.0,0.0,22.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:23:56Z,1,False,285.0,Krishnappa Gowtham,975.0,Sunil Narine,590.0,Chris Lynn,169.0,186.0,Right,Deep Backward Square Leg,4.0,0,4,4.0,BackOfALength,MiddleStump,WellTimed,FrontFoot,Worked,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56537,2,,22.0,0.0,0.0,32.0,0.0,22.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T17:24:16Z,2,False,285.0,Krishnappa Gowtham,975.0,Sunil Narine,590.0,Chris Lynn,298.0,90.0,Right,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
