over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,matchName
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534907,2026-06-26T22:52:29Z,3,104,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,Short,OutsideOff,Missed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534908,2026-06-26T22:53:01Z,4,105,False,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,241.0,179.0,Right,4,0,4,4,HalfVolley,Wide,MisTimed,FrontFoot,Drive,ReverseSwingOut,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,True,Long Off,,,,,,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534909,2026-06-26T22:53:37Z,5,106,True,3869,Amshi de Silva,3673,Corbin Bosch,15328,Sunny Patel,,,Right,0,0,0,0,HalfVolley,LegStump,HitPad,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,Bowled,3673.0,Corbin Bosch,Bowled,Bowled,
1603258,17,5.82,11,1,0,99,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534910,2026-06-26T22:55:11Z,6,107,False,3869,Amshi de Silva,1164,Trent Boult,15328,Sunny Patel,350.0,104.0,Right,1,0,1,1,FullToss,MiddleStump,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534911,2026-06-26T22:56:17Z,1,108,False,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,Left,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534912,2026-06-26T22:56:52Z,2,109,False,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,258.0,180.0,Right,4,0,4,4,Short,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534913,2026-06-26T22:57:26Z,3,110,False,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,171.0,106.0,Right,1,0,1,1,BackOfALength,OutsideOff,TopEdge,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,Deep Backward Point,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534914,2026-06-26T22:58:04Z,4,111,False,673,Wiaan Mulder,15328,Sunny Patel,1164,Trent Boult,0.0,0.0,Right,0,0,0,0,Short,OutsideOff,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534915,2026-06-26T22:58:39Z,5,112,False,673,Wiaan Mulder,15328,Sunny Patel,1164,Trent Boult,315.0,106.0,Right,1,0,1,1,HalfVolley,OutsideOff,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Mid Wicket,,,,,,
1603259,18,5.89,7,0,0,106,8,7,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534916,2026-06-26T22:59:14Z,6,113,False,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,288.0,127.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534917,2026-06-26T23:00:20Z,1,114,False,323,Adam Milne,1164,Trent Boult,15328,Sunny Patel,288.0,180.0,Right,6,0,6,6,Short,Wide,WellTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534918,2026-06-26T23:02:25Z,2,115,False,323,Adam Milne,1164,Trent Boult,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534919,2026-06-26T23:03:03Z,3,116,False,323,Adam Milne,1164,Trent Boult,15328,Sunny Patel,166.0,168.0,Right,4,0,4,4,Short,Wide,WellTimed,BackFoot,Cut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534920,2026-06-26T23:03:47Z,4,117,False,323,Adam Milne,1164,Trent Boult,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,Short,Wide,Missed,DeepInCrease,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534921,2026-06-26T23:04:23Z,5,118,False,323,Adam Milne,1164,Trent Boult,15328,Sunny Patel,41.0,29.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Short Fine Leg,,,,,,
1603260,19,6.16,11,0,0,117,8,11,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534922,2026-06-26T23:05:02Z,6,119,False,323,Adam Milne,15328,Sunny Patel,1164,Trent Boult,0.0,0.0,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534923,2026-06-26T23:06:07Z,1,120,False,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,Missed,BacksAway,UpperCut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534924,2026-06-26T23:06:42Z,2,121,True,673,Wiaan Mulder,1164,Trent Boult,15328,Sunny Patel,315.0,146.0,Right,0,0,0,0,LengthBall,LegStump,MisTimed,DownTheTrack,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Deep Mid Wicket,Caught,1164.0,Trent Boult,Caught,Caught,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534925,2026-06-26T23:08:26Z,3,122,False,673,Wiaan Mulder,15320,Rushil Ugarkar,15328,Sunny Patel,289.0,115.0,Right,1,0,1,1,BackOfALength,OutsideOff,MisTimed,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534926,2026-06-26T23:09:00Z,4,123,False,673,Wiaan Mulder,15328,Sunny Patel,15320,Rushil Ugarkar,324.0,145.0,Right,2,0,2,2,HalfVolley,OffStump,MisTimed,FrontFoot,Slog,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,Deep Mid Wicket,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534927,2026-06-26T23:09:39Z,5,124,False,673,Wiaan Mulder,15328,Sunny Patel,15320,Rushil Ugarkar,0.0,0.0,Right,1,1,1,0,BackOfALength,WideDownLeg,Missed,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534928,2026-06-26T23:10:13Z,5,125,False,673,Wiaan Mulder,15328,Sunny Patel,15320,Rushil Ugarkar,283.0,166.0,Right,2,0,2,2,LengthBall,OutsideOff,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,True,Long On,,,,,,
1603261,20,6.35,10,1,0,127,9,10,75259,40135,Major League Cricket 2026,1,1293,MI New York,1291,Texas Super Kings,8534929,2026-06-26T23:11:01Z,6,126,False,673,Wiaan Mulder,15328,Sunny Patel,15320,Rushil Ugarkar,36.0,164.0,Right,4,0,4,4,BackOfALength,OffStump,WellTimed,BackFoot,Pull,SlowerBall,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534936,2026-06-26T23:30:06Z,1,7,False,3673,Corbin Bosch,715,Faf du Plessis,10334,Saiteja Mukkamalla,202.0,38.0,Right,0,0,0,0,LengthBall,OutsideOff,HitPad,BackFoot,Worked,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534937,2026-06-26T23:30:40Z,2,8,False,3673,Corbin Bosch,715,Faf du Plessis,10334,Saiteja Mukkamalla,351.0,47.0,Right,1,0,1,1,LengthBall,OutsideOff,None,BackFoot,Worked,InSwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534938,2026-06-26T23:31:27Z,3,9,False,3673,Corbin Bosch,10334,Saiteja Mukkamalla,715,Faf du Plessis,,,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Drive,AwaySwinger,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534939,2026-06-26T23:32:08Z,4,10,False,3673,Corbin Bosch,10334,Saiteja Mukkamalla,715,Faf du Plessis,,,Right,1,1,1,0,LengthBall,MiddleStump,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534940,2026-06-26T23:32:41Z,4,11,False,3673,Corbin Bosch,10334,Saiteja Mukkamalla,715,Faf du Plessis,,,Right,0,0,0,0,LengthBall,OutsideOff,Missed,FrontFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534941,2026-06-26T23:33:18Z,5,12,False,3673,Corbin Bosch,10334,Saiteja Mukkamalla,715,Faf du Plessis,163.0,72.0,Right,0,0,0,0,LengthBall,OutsideOff,ThickEdge,BackFoot,Pushed,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603263,2,4.5,6,0,0,9,0,6,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534942,2026-06-26T23:33:54Z,6,13,False,3673,Corbin Bosch,10334,Saiteja Mukkamalla,715,Faf du Plessis,250.0,179.0,Right,4,0,4,4,LengthBall,Wide,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534943,2026-06-26T23:34:47Z,1,14,False,1164,Trent Boult,715,Faf du Plessis,10334,Saiteja Mukkamalla,301.0,70.0,Right,1,0,1,1,LengthBall,OffStump,MisTimed,DownTheTrack,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Mid Wicket,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534944,2026-06-26T23:35:19Z,2,15,False,1164,Trent Boult,10334,Saiteja Mukkamalla,715,Faf du Plessis,187.0,62.0,Right,1,0,1,1,BackOfALength,DownLeg,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Cover,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534945,2026-06-26T23:36:01Z,3,16,False,1164,Trent Boult,715,Faf du Plessis,10334,Saiteja Mukkamalla,,,Right,0,0,0,0,BackOfALength,DownLeg,Missed,DownTheTrack,Slog,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Wicketkeeper,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534946,2026-06-26T23:36:36Z,4,17,False,1164,Trent Boult,715,Faf du Plessis,10334,Saiteja Mukkamalla,232.0,64.0,Right,0,0,0,0,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534947,2026-06-26T23:37:14Z,5,18,False,1164,Trent Boult,715,Faf du Plessis,10334,Saiteja Mukkamalla,137.0,163.0,Right,4,0,4,4,LengthBall,OffStump,ThickEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,True,,,,,,,
1603264,3,7.0,12,0,0,21,0,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534948,2026-06-26T23:37:46Z,6,19,False,1164,Trent Boult,715,Faf du Plessis,10334,Saiteja Mukkamalla,260.0,180.0,Right,6,0,6,6,HalfVolley,OffStump,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534949,2026-06-26T23:39:14Z,1,20,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,715,Faf du Plessis,179.0,59.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534950,2026-06-26T23:39:44Z,2,21,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,715,Faf du Plessis,227.0,177.0,Right,6,0,6,6,BackOfALength,OutsideOff,WellTimed,BackFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,,,,,,,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534951,2026-06-26T23:40:29Z,3,22,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,715,Faf du Plessis,347.0,138.0,Right,1,0,1,1,HalfVolley,MiddleStump,WellTimed,FrontFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534952,2026-06-26T23:41:05Z,4,23,True,15320,Rushil Ugarkar,715,Faf du Plessis,10334,Saiteja Mukkamalla,279.0,158.0,Right,0,0,0,0,BackOfALength,OutsideOff,MisTimed,DownTheTrack,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,Long On,Caught,715.0,Faf du Plessis,Caught,Caught,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534953,2026-06-26T23:43:06Z,5,24,False,15320,Rushil Ugarkar,138,Rilee Rossouw,10334,Saiteja Mukkamalla,330.0,46.0,Left,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603265,4,7.0,7,1,0,28,1,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534954,2026-06-26T23:43:35Z,6,25,False,15320,Rushil Ugarkar,138,Rilee Rossouw,10334,Saiteja Mukkamalla,0.0,0.0,Left,0,0,0,0,BackOfALength,OutsideOff,None,DownTheTrack,Pushed,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534955,2026-06-26T23:44:37Z,1,26,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,144.0,164.0,Right,4,0,4,4,BackOfALength,MiddleStump,WellTimed,BackFoot,Steer,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534956,2026-06-26T23:45:16Z,2,27,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,226.0,56.0,Right,0,0,0,0,BackOfALength,DownLeg,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534957,2026-06-26T23:45:44Z,3,28,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,184.0,52.0,Right,0,0,0,0,BackOfALength,DownLeg,None,FrontFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534958,2026-06-26T23:46:35Z,4,29,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,207.0,175.0,Right,4,0,4,4,LengthBall,OutsideOff,WellTimed,FrontFoot,Drive,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534959,2026-06-26T23:47:09Z,5,30,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,180.0,49.0,Right,0,0,0,0,BackOfALength,MiddleStump,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Point,,,,,,
1603266,5,7.4,9,0,0,37,1,9,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534960,2026-06-26T23:47:38Z,6,31,False,1164,Trent Boult,10334,Saiteja Mukkamalla,138,Rilee Rossouw,343.0,47.0,Right,1,0,1,1,LengthBall,DownLeg,None,BackFoot,Worked,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603267,6,6.5,2,0,0,39,1,2,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534961,2026-06-26T23:48:34Z,1,32,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,138,Rilee Rossouw,334.0,33.0,Right,0,0,0,0,LengthBall,OutsideOff,Spliced,FrontFoot,Fended,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Square Leg,,,,,,
1603267,6,6.5,2,0,0,39,1,2,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534962,2026-06-26T23:49:05Z,2,33,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,138,Rilee Rossouw,183.0,43.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603267,6,6.5,2,0,0,39,1,2,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534963,2026-06-26T23:49:35Z,3,34,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,138,Rilee Rossouw,169.0,41.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Backward Point,,,,,,
1603267,6,6.5,2,0,0,39,1,2,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534964,2026-06-26T23:50:07Z,4,35,False,15320,Rushil Ugarkar,10334,Saiteja Mukkamalla,138,Rilee Rossouw,172.0,45.0,Right,1,0,1,1,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,Backward Point,,,,,,
1603267,6,6.5,2,0,0,39,1,2,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8534965,2026-06-26T23:50:44Z,5,36,False,15320,Rushil Ugarkar,138,Rilee Rossouw,10334,Saiteja Mukkamalla,194.0,40.0,Left,0,0,0,0,BackOfALength,OutsideOff,None,DownTheTrack,Worked,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,Square Leg,,,,,,
