over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,battingHandId,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,shotAngle,shotMagnitude,fieldingPosition,matchName
1601249,10,8.7,2,1,0,87,2,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522797,2026-06-21T21:21:22Z,3,57,False,,,,8498,Ali Sheikh,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,,LengthBall,OutsideOff,,Left,FrontFoot,Leave,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper,
1601249,10,8.7,2,1,0,87,2,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522798,2026-06-21T21:21:37Z,4,58,False,,,,8498,Ali Sheikh,975,Sunil Narine,876,Andre Fletcher,Left,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,0.0,71.0,Cover,
1601249,10,8.7,2,1,0,87,2,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522799,2026-06-21T21:22:01Z,5,59,False,,,,8498,Ali Sheikh,876,Andre Fletcher,975,Sunil Narine,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,289.0,132.0,Long On,
1601249,10,8.7,2,1,0,87,2,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522800,2026-06-21T21:22:26Z,6,60,False,,,,8498,Ali Sheikh,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,,BackOfALength,OffStump,,Missed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522801,2026-06-21T21:23:34Z,1,61,False,,,,1130,Cameron Gannon,876,Andre Fletcher,975,Sunil Narine,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,332.0,130.0,Deep Square Leg,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522802,2026-06-21T21:24:22Z,2,62,False,,,,1130,Cameron Gannon,975,Sunil Narine,876,Andre Fletcher,Left,1,0,1,1,,BackOfALength,DownLeg,,None,BackFoot,Pull,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,159.0,114.0,Deep Backward Square Leg,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522803,2026-06-21T21:25:02Z,3,63,False,,,,1130,Cameron Gannon,876,Andre Fletcher,975,Sunil Narine,Right,0,0,0,0,,Short,Wide,,Missed,BackFoot,Cut,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522804,2026-06-21T21:25:37Z,4,64,False,,,,1130,Cameron Gannon,876,Andre Fletcher,975,Sunil Narine,Right,1,0,1,1,,BackOfALength,Wide,,None,BackFoot,Cut,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,182.0,79.0,Cover,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522805,2026-06-21T21:26:14Z,5,65,False,,,,1130,Cameron Gannon,975,Sunil Narine,876,Andre Fletcher,Left,6,0,6,6,,Short,DownLeg,,Middled,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,191.0,172.0,,
1601250,11,8.82,10,0,0,97,2,10,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522806,2026-06-21T21:27:21Z,6,66,False,,,,1130,Cameron Gannon,975,Sunil Narine,876,Andre Fletcher,Left,1,0,1,1,,HalfVolley,DownLeg,,None,BacksAway,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,290.0,135.0,Long Off,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522807,2026-06-21T21:28:34Z,1,67,False,,,,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,,BackOfALength,DownLeg,,HitBody,BackFoot,Pull,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Bowler,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522808,2026-06-21T21:29:05Z,2,68,False,,,,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,6,0,6,6,,BackOfALength,MiddleStump,,WellTimed,BackFoot,Pull,OffCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,204.0,174.0,,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522809,2026-06-21T21:29:42Z,3,69,False,,,,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,,LengthBall,OutsideOff,,Left,BackFoot,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522810,2026-06-21T21:30:16Z,4,70,False,,,,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,1,1,1,0,,Yorker,Wide,,Left,NoMovement,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,,False,False,False,False,False,False,1,0,1,0,0,False,False,,,Wicketkeeper,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522811,2026-06-21T21:30:51Z,4,71,False,,,,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,,HalfTracker,DownLeg,,Left,Ducked,Leave,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Wicketkeeper,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522812,2026-06-21T21:31:38Z,5,72,True,Lbw,975.0,Sunil Narine,2661,Ottneil Baartman,975,Sunil Narine,876,Andre Fletcher,Left,0,0,0,0,LBW,Yorker,MiddleStump,Lbw,HitPad,MovesInfront,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,1951.0,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
1601251,12,8.67,7,1,0,104,3,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522813,2026-06-21T21:33:30Z,6,73,False,,,,2661,Ottneil Baartman,1812,Rovman Powell,876,Andre Fletcher,Right,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Bowler,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522814,2026-06-21T21:34:28Z,1,74,False,,,,561,Dasun Shanaka,876,Andre Fletcher,1812,Rovman Powell,Right,1,0,1,1,,HalfVolley,OutsideOff,,None,MovesInfront,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,251.0,128.0,Long Off,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522815,2026-06-21T21:35:08Z,2,75,False,,,,561,Dasun Shanaka,1812,Rovman Powell,876,Andre Fletcher,Right,4,0,4,4,,LengthBall,Wide,,ThickEdge,BackFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,132.0,163.0,,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522816,2026-06-21T21:35:46Z,3,76,False,,,,561,Dasun Shanaka,1812,Rovman Powell,876,Andre Fletcher,Right,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,294.0,132.0,Long On,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522817,2026-06-21T21:36:23Z,4,77,True,Caught,876.0,Andre Fletcher,561,Dasun Shanaka,876,Andre Fletcher,1812,Rovman Powell,Right,0,0,0,0,Caught,HalfVolley,OutsideOff,Caught,MisTimed,FrontFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,1899.0,False,False,False,False,False,False,0,0,0,0,0,False,True,249.0,133.0,Long Off,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522818,2026-06-21T21:38:20Z,5,78,False,,,,561,Dasun Shanaka,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,221.0,73.0,Extra Cover,
1601252,13,8.54,7,1,0,111,4,7,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522819,2026-06-21T21:38:49Z,6,79,False,,,,561,Dasun Shanaka,628,Jason Holder,1812,Rovman Powell,Right,1,0,1,1,,LengthBall,MiddleStump,,None,BackFoot,Worked,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,303.0,126.0,Deep Mid Wicket,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522820,2026-06-21T21:40:11Z,1,80,False,,,,8498,Ali Sheikh,628,Jason Holder,1812,Rovman Powell,Right,1,0,1,1,,BackOfALength,MiddleStump,,MisTimed,BacksAway,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,True,200.0,133.0,Deep Cover,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522821,2026-06-21T21:40:37Z,2,81,False,,,,8498,Ali Sheikh,1812,Rovman Powell,628,Jason Holder,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,244.0,135.0,Long Off,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522822,2026-06-21T21:41:00Z,3,82,False,,,,8498,Ali Sheikh,628,Jason Holder,1812,Rovman Powell,Right,4,0,4,4,,LengthBall,OutsideOff,,WellTimed,DownTheTrack,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,4,0,0,0,0,True,False,216.0,176.0,,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522823,2026-06-21T21:41:31Z,4,83,False,,,,8498,Ali Sheikh,628,Jason Holder,1812,Rovman Powell,Right,2,0,2,2,,LengthBall,DownLeg,,None,BacksAway,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,311.0,132.0,Deep Mid Wicket,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522824,2026-06-21T21:41:55Z,5,84,False,,,,8498,Ali Sheikh,628,Jason Holder,1812,Rovman Powell,Right,6,0,6,6,,LengthBall,OutsideOff,,Middled,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,267.0,180.0,,
1601253,14,8.93,14,0,0,125,4,14,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522825,2026-06-21T21:42:26Z,6,85,False,,,,8498,Ali Sheikh,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,,LengthBall,LegStump,,HitPad,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Bowler,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522826,2026-06-21T21:43:36Z,1,86,False,,,,3482,Jessy Singh,1812,Rovman Powell,628,Jason Holder,Right,2,2,2,0,,BackOfALength,OutsideOff,,PlayAndMissLegSide,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,,False,False,False,False,False,False,2,0,2,0,0,False,False,53.0,84.0,Short Fine Leg,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522827,2026-06-21T21:44:12Z,1,87,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,,LengthBall,OutsideOff,,None,DownTheTrack,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,223.0,78.0,Extra Cover,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522828,2026-06-21T21:44:52Z,2,88,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,2,0,2,2,,Short,Wide,,None,DownTheTrack,Worked,LegCutter,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,335.0,108.0,Deep Square Leg,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522829,2026-06-21T21:45:37Z,3,89,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,,BackOfALength,Wide,,None,BackFoot,Steer,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,154.0,67.0,Backward Point,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522830,2026-06-21T21:46:22Z,4,90,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,,HalfVolley,OutsideOff,,ThickEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,157.0,69.0,Backward Point,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522831,2026-06-21T21:47:02Z,5,91,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,6,0,6,6,,BackOfALength,OutsideOff,,Middled,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,304.0,178.0,,
1601254,15,9.07,11,0,0,136,4,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522832,2026-06-21T21:50:11Z,6,92,False,,,,3482,Jessy Singh,628,Jason Holder,1812,Rovman Powell,Right,1,0,1,1,,HalfVolley,MiddleStump,,None,BackFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,356.0,130.0,Deep Square Leg,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522833,2026-06-21T21:51:28Z,1,93,True,Caught,628.0,Jason Holder,13892,Harmeet Singh,628,Jason Holder,1812,Rovman Powell,Right,0,0,0,0,Caught,BackOfALength,Wide,Caught,MisTimed,FrontFoot,Drive,QuickerBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,1951.0,False,False,False,False,False,False,0,0,0,0,0,False,True,207.0,166.0,Deep Cover,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522834,2026-06-21T21:53:20Z,2,94,False,,,,13892,Harmeet Singh,1485,Andre Russell,1812,Rovman Powell,Right,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,213.0,72.0,Extra Cover,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522835,2026-06-21T21:53:52Z,3,95,False,,,,13892,Harmeet Singh,1485,Andre Russell,1812,Rovman Powell,Right,0,0,0,0,,LengthBall,OffStump,,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,290.0,76.0,Mid On,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522836,2026-06-21T21:54:21Z,4,96,False,,,,13892,Harmeet Singh,1485,Andre Russell,1812,Rovman Powell,Right,0,0,0,0,,BackOfALength,OutsideOff,Caught,Missed,BackFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotOutReviewLost,Null,False,False,False,False,False,True,1951.0,False,False,False,False,False,True,0,0,0,0,0,False,False,,,Wicketkeeper,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522837,2026-06-21T21:55:55Z,5,97,False,,,,13892,Harmeet Singh,1485,Andre Russell,1812,Rovman Powell,Right,1,0,1,1,,LengthBall,LegStump,,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,246.0,140.0,Long Off,
1601255,16,8.62,2,1,0,138,5,2,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522838,2026-06-21T21:56:37Z,6,98,False,,,,13892,Harmeet Singh,1812,Rovman Powell,1485,Andre Russell,Right,1,0,1,1,,BackOfALength,OffStump,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,296.0,126.0,Long On,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522839,2026-06-21T21:57:51Z,1,99,False,,,,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,6,0,6,6,,Short,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,336.0,174.0,,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522840,2026-06-21T21:58:30Z,2,100,False,,,,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,6,0,6,6,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Slog,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,334.0,174.0,,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522841,2026-06-21T21:59:23Z,3,101,False,,,,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,6,0,6,6,,Short,LegStump,,Middled,BackFoot,Pull,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,333.0,175.0,,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522842,2026-06-21T22:00:10Z,4,102,False,,,,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,248.0,179.0,,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522843,2026-06-21T22:01:50Z,5,103,False,,,,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,6,0,6,6,,HalfVolley,LegStump,,Middled,FrontFoot,Slog,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,,False,False,False,False,False,False,6,0,0,0,0,True,False,315.0,177.0,,
1601256,17,9.88,30,1,0,168,6,30,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522844,2026-06-21T22:03:02Z,6,104,True,Caught,1812.0,Rovman Powell,561,Dasun Shanaka,1812,Rovman Powell,1485,Andre Russell,Right,0,0,0,0,Caught,Short,Wide,Caught,TopEdge,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,1899.0,False,False,False,False,False,False,0,0,0,0,0,False,True,118.0,56.0,First Slip,
1601257,18,9.94,11,0,0,179,6,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522845,2026-06-21T22:04:44Z,1,105,False,,,,13892,Harmeet Singh,1485,Andre Russell,3066,Saif Badar,Right,0,0,0,0,,BackOfALength,MiddleStump,,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,0,0,0,0,0,False,False,,,Bowler,
1601257,18,9.94,11,0,0,179,6,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522846,2026-06-21T22:05:03Z,2,106,False,,,,13892,Harmeet Singh,1485,Andre Russell,3066,Saif Badar,Right,2,0,2,2,,BackOfALength,OutsideOff,,None,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,2,0,0,0,0,False,False,193.0,145.0,Deep Cover,
1601257,18,9.94,11,0,0,179,6,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522847,2026-06-21T22:05:35Z,3,107,False,,,,13892,Harmeet Singh,1485,Andre Russell,3066,Saif Badar,Right,1,0,1,1,,LengthBall,MiddleStump,,MisTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,354.0,135.0,Deep Square Leg,
1601257,18,9.94,11,0,0,179,6,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522848,2026-06-21T22:06:09Z,4,108,False,,,,13892,Harmeet Singh,3066,Saif Badar,1485,Andre Russell,Right,1,0,1,1,,BackOfALength,OutsideOff,,MisTimed,FrontFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,True,295.0,143.0,Long On,
1601257,18,9.94,11,0,0,179,6,11,75192,40131,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1296,Seattle Orcas,8522849,2026-06-21T22:06:38Z,5,109,False,,,,13892,Harmeet Singh,1485,Andre Russell,3066,Saif Badar,Right,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,,False,False,False,False,False,False,1,0,0,0,0,False,False,221.0,66.0,Extra Cover,
