over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
49290,10,10,0,0,92,0,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:17:56Z,3,False,615.0,,195.0,Jonny Bairstow,1189.0,David Warner,204.0,147.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,OffStump,,None,BacksAway,Cut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49290,10,10,0,0,92,0,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:18:30Z,4,False,615.0,,1189.0,David Warner,195.0,Jonny Bairstow,333.0,98.0,Right,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,,None,BackFoot,Cut,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49290,10,10,0,0,92,0,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:18:52Z,5,False,615.0,,195.0,Jonny Bairstow,1189.0,David Warner,9.0,154.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,LengthBall,LegStump,,None,FrontFoot,SlogSweep,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49290,10,10,0,0,92,0,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:19:22Z,6,False,615.0,,1189.0,David Warner,195.0,Jonny Bairstow,259.0,191.0,Right,Long On,6.0,0,6,6.0,BackOfALength,OutsideOff,,WellTimed,FrontFoot,Drive,LeftArmLegspin,Over,Unorthodox,Right,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:20:52Z,1,False,281.0,Nitish Rana,195.0,Jonny Bairstow,1189.0,David Warner,162.0,166.0,Left,Deep Backward Point,4.0,0,4,4.0,LengthBall,OutsideOff,,WellTimed,BackFoot,Cut,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:21:21Z,2,False,281.0,Nitish Rana,195.0,Jonny Bairstow,1189.0,David Warner,303.0,144.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OutsideOff,,None,FrontFoot,Flick,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:21:58Z,3,False,281.0,Nitish Rana,1189.0,David Warner,195.0,Jonny Bairstow,293.0,147.0,Right,Long Off,1.0,0,1,1.0,LengthBall,OffStump,,None,BacksAway,Drive,OffBreak,Round,OffSpin,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:22:22Z,4,False,281.0,Nitish Rana,195.0,Jonny Bairstow,1189.0,David Warner,221.0,77.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,,WellTimed,BacksAway,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:22:49Z,5,False,281.0,Nitish Rana,1189.0,David Warner,195.0,Jonny Bairstow,288.0,145.0,Right,Long Off,1.0,0,1,1.0,FullToss,LegStump,,None,FrontFoot,Drive,QuickerBall,Round,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49293,11,9,0,0,101,0,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:23:23Z,6,False,281.0,Nitish Rana,195.0,Jonny Bairstow,1189.0,David Warner,281.0,40.0,Left,Silly Mid On,1.0,0,1,1.0,HalfVolley,OutsideOff,,MisTimed,DownTheTrack,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:25:15Z,1,False,65.0,Lockie Ferguson,195.0,Jonny Bairstow,1189.0,David Warner,54.0,93.0,Left,Short Fine Leg,1.0,0,1,1.0,LengthBall,OutsideOff,,InsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:26:02Z,2,False,65.0,Lockie Ferguson,1189.0,David Warner,195.0,Jonny Bairstow,350.0,136.0,Right,Deep Point,2.0,0,2,2.0,LengthBall,DownLeg,,None,BacksAway,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:26:49Z,3,False,65.0,Lockie Ferguson,1189.0,David Warner,195.0,Jonny Bairstow,172.0,144.0,Right,Deep Square Leg,2.0,0,2,2.0,FullToss,DownLeg,,None,BacksAway,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:27:36Z,4,False,65.0,Lockie Ferguson,1189.0,David Warner,195.0,Jonny Bairstow,105.0,42.0,Right,Wicketkeeper,1.0,0,1,1.0,BackOfALength,DownLeg,,Gloved,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:28:25Z,5,False,65.0,Lockie Ferguson,195.0,Jonny Bairstow,1189.0,David Warner,79.0,166.0,Left,Fine Leg,4.0,0,4,4.0,BackOfALength,OutsideOff,,BottomEdge,BacksAway,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,,6,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,
49295,12,10,0,1,112,0,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:29:06Z,6,False,65.0,Lockie Ferguson,195.0,Jonny Bairstow,1189.0,David Warner,164.0,76.0,Left,Backward Point,0.0,1,1,0.0,Short,Wide,,HitBody,BackFoot,Pull,OffCutter,Over,Fast,Left,Null,Null,False,False,False,True,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:30:37Z,1,False,1911.0,Piyush Chawla,195.0,Jonny Bairstow,1189.0,David Warner,188.0,95.0,Left,Point,1.0,0,1,1.0,LengthBall,OutsideOff,,None,BackFoot,Cut,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:31:12Z,2,False,1911.0,Piyush Chawla,1189.0,David Warner,195.0,Jonny Bairstow,335.0,185.0,Right,Deep Cover,4.0,0,4,4.0,LengthBall,DownLeg,,WellTimed,BacksAway,Drive,TopSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:31:43Z,3,False,1911.0,Piyush Chawla,1189.0,David Warner,195.0,Jonny Bairstow,167.0,147.0,Right,Deep Backward Square Leg,1.0,0,1,1.0,LengthBall,DownLeg,,None,FrontFoot,Sweep,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:32:07Z,4,False,1911.0,Piyush Chawla,195.0,Jonny Bairstow,1189.0,David Warner,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,MiddleStump,,MisTimed,BacksAway,Pushed,Slider,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:32:26Z,5,True,1911.0,Piyush Chawla,195.0,Jonny Bairstow,1189.0,David Warner,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,,Missed,BacksAway,Pull,Googly,Over,LegSpin,Left,Out2ndUmpire,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,195.0,Jonny Bairstow,Bowled,
49297,13,6,1,0,118,1,6,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:34:26Z,6,False,1911.0,Piyush Chawla,2123.0,,1189.0,David Warner,315.0,54.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,OutsideOff,,None,FrontFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:35:20Z,1,False,975.0,Sunil Narine,1189.0,David Warner,2123.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,LengthBall,OutsideOff,,Missed,FrontFoot,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:35:38Z,2,False,975.0,Sunil Narine,1189.0,David Warner,2123.0,,38.0,81.0,Right,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,,OutsideEdge,MovesInfront,Drive,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:36:34Z,3,False,975.0,Sunil Narine,2123.0,,1189.0,David Warner,221.0,133.0,Left,Deep Extra Cover,2.0,0,2,2.0,LengthBall,OutsideOff,,None,FrontFoot,Drive,CarromBall,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:37:02Z,4,False,975.0,Sunil Narine,2123.0,,1189.0,David Warner,350.0,181.0,Left,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,OutsideOff,,WellTimed,FrontFoot,SlogSweep,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:37:40Z,5,False,975.0,Sunil Narine,2123.0,,1189.0,David Warner,23.0,135.0,Left,Deep Backward Square Leg,2.0,0,2,2.0,LengthBall,OutsideOff,,None,BackFoot,Worked,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
49299,14,11,0,0,129,1,11,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:38:08Z,6,False,975.0,Sunil Narine,2123.0,,1189.0,David Warner,188.0,57.0,Left,Gully,0.0,0,0,0.0,LengthBall,OutsideOff,,None,FrontFoot,Dropped,OffBreak,Over,OffSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:39:38Z,1,False,304.0,Prasidh Krishna,1189.0,David Warner,2123.0,,11.0,84.0,Right,Backward Point,0.0,1,1,0.0,LengthBall,DownLeg,,HitPad,BacksAway,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,True,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:40:45Z,2,False,304.0,Prasidh Krishna,2123.0,,1189.0,David Warner,148.0,134.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:41:17Z,3,False,304.0,Prasidh Krishna,1189.0,David Warner,2123.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,BackOfALength,DownLeg,,Missed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:41:52Z,4,False,304.0,Prasidh Krishna,1189.0,David Warner,2123.0,,21.0,83.0,Right,Backward Point,1.0,0,1,1.0,BackOfALength,DownLeg,,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:42:45Z,5,False,304.0,Prasidh Krishna,2123.0,,1189.0,David Warner,311.0,123.0,Left,Mid On,1.0,0,1,1.0,HalfVolley,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49301,15,4,0,1,134,1,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:43:20Z,6,False,304.0,Prasidh Krishna,1189.0,David Warner,2123.0,,141.0,80.0,Right,Short Fine Leg,1.0,0,1,1.0,LengthBall,DownLeg,,None,BacksAway,Worked,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:44:54Z,1,False,1485.0,Andre Russell,1189.0,David Warner,2123.0,,295.0,92.0,Right,Mid Off,1.0,0,1,1.0,FullToss,LegStump,,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:45:49Z,2,False,1485.0,Andre Russell,2123.0,,1189.0,David Warner,125.0,139.0,Left,Third Man,1.0,0,1,1.0,BackOfALength,OutsideOff,,None,BackFoot,Steer,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:46:25Z,3,False,1485.0,Andre Russell,1189.0,David Warner,2123.0,,257.0,185.0,Right,Long On,6.0,0,6,6.0,BackOfALength,DownLeg,,WellTimed,FrontFoot,Drive,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:46:56Z,4,False,1485.0,Andre Russell,1189.0,David Warner,2123.0,,330.0,104.0,Right,Extra Cover,1.0,0,1,1.0,FullToss,OffStump,,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:47:31Z,5,False,1485.0,Andre Russell,2123.0,,1189.0,David Warner,226.0,76.0,Left,Extra Cover,1.0,0,1,1.0,FullToss,MiddleStump,,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49303,16,10,1,0,144,2,10,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:48:06Z,6,True,1485.0,Andre Russell,1189.0,David Warner,2123.0,,330.0,101.0,Right,Extra Cover,0.0,0,0,0.0,HalfVolley,OutsideOff,,WellTimed,BacksAway,Drive,NoMovement,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Caught,1189.0,David Warner,Caught,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:52:03Z,1,False,65.0,Lockie Ferguson,2123.0,,2475.0,Yusuf Pathan,193.0,150.0,Left,Deep Cover,1.0,0,1,1.0,HalfVolley,OutsideOff,,None,FrontFoot,Drive,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:52:40Z,2,False,65.0,Lockie Ferguson,2475.0,Yusuf Pathan,2123.0,,280.0,28.0,Left,Silly Mid On,0.0,0,0,0.0,Yorker,OffStump,,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:53:18Z,3,False,65.0,Lockie Ferguson,2475.0,Yusuf Pathan,2123.0,,107.0,128.0,Left,Third Man,0.0,1,1,0.0,Short,OutsideOff,,Missed,FrontFoot,Pull,SlowerBall,Over,Fast,Left,Null,Null,False,False,True,False,False,False,94.0,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,False,False,,,,,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:53:57Z,4,False,65.0,Lockie Ferguson,2123.0,,2475.0,Yusuf Pathan,120.0,151.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,,OutsideEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:54:35Z,5,False,65.0,Lockie Ferguson,2475.0,Yusuf Pathan,2123.0,,346.0,143.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,OutsideOff,,MisTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49305,17,4,0,1,149,2,5,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:55:11Z,6,False,65.0,Lockie Ferguson,2123.0,,2475.0,Yusuf Pathan,236.0,141.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:56:19Z,1,False,1485.0,Andre Russell,2123.0,,2475.0,Yusuf Pathan,144.0,143.0,Left,Third Man,2.0,0,2,2.0,FullToss,OutsideOff,,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:57:12Z,2,False,1485.0,Andre Russell,2123.0,,2475.0,Yusuf Pathan,293.0,152.0,Left,Long On,1.0,0,1,1.0,BackOfALength,OutsideOff,,None,DownTheTrack,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:57:47Z,3,True,1485.0,Andre Russell,2475.0,Yusuf Pathan,2123.0,,0.0,0.0,Left,,0.0,0,0,0.0,LengthBall,OutsideOff,,HitPad,FrontFoot,Flick,OffCutter,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,2475.0,Yusuf Pathan,Bowled,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:59:20Z,4,False,1485.0,Andre Russell,301.0,,2123.0,,114.0,147.0,Left,Third Man,1.0,0,1,1.0,Short,OutsideOff,,None,SwayedAway,UpperCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T11:59:59Z,5,False,1485.0,Andre Russell,2123.0,,301.0,,212.0,93.0,Left,Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,,MisTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,
49307,18,9,1,0,158,3,9,1103,,5079,IPL 2019,1,247,Sunrisers Hyderabad,243,Kolkata Knight Riders,2019-03-24T12:00:33Z,6,False,1485.0,Andre Russell,301.0,,2123.0,,223.0,192.0,Left,Deep Extra Cover,4.0,0,4,4.0,BackOfALength,OutsideOff,,WellTimed,BacksAway,Cut,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,
