over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount
309107,18,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309107,18,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309107,18,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309107,18,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309107,18,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309106,19,,,,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309105,20,7.5,150.0,9.0,,,,,10126,,1241,England Domestic T20 2018,2,50,Lancashire,40,Durham,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
