over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:10:19Z,1,False,110.0,,206.0,,320.0,Marcus Stoinis,204.0,156.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,Doosra,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:10:35Z,2,False,110.0,,320.0,Marcus Stoinis,206.0,,188.0,145.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Cut,Doosra,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:10:58Z,3,False,110.0,,206.0,,320.0,Marcus Stoinis,46.0,147.0,Left,Fine Leg,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:11:23Z,4,False,110.0,,320.0,Marcus Stoinis,206.0,,249.0,155.0,Left,Long Off,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:11:41Z,5,False,110.0,,206.0,,320.0,Marcus Stoinis,221.0,163.0,Left,Deep Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55905,9,6.0,0.0,0.0,53.0,2.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:11:59Z,6,False,110.0,,320.0,Marcus Stoinis,206.0,,294.0,157.0,Left,Long On,1.0,0,1,1.0,LengthBall,LegStump,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:15:52Z,1,False,498.0,Sandeep Lamichhane,320.0,Marcus Stoinis,206.0,,277.0,193.0,Left,Long On,6.0,0,6,6.0,LengthBall,MiddleStump,Middled,FrontFoot,Slog,LegSpinner,Round,LegSpin,Left,Null,Null,False,False,False,False,True,False,117.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:16:41Z,2,False,498.0,Sandeep Lamichhane,320.0,Marcus Stoinis,206.0,,196.0,90.0,Left,Cover,0.0,0,0,0.0,LengthBall,OffStump,None,BackFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:17:06Z,3,False,498.0,Sandeep Lamichhane,320.0,Marcus Stoinis,206.0,,229.0,150.0,Left,Deep Extra Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:17:31Z,4,False,498.0,Sandeep Lamichhane,206.0,,320.0,Marcus Stoinis,139.0,78.0,Left,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:18:12Z,5,False,498.0,Sandeep Lamichhane,320.0,Marcus Stoinis,206.0,,14.0,81.0,Left,Backward Square Leg,1.0,0,1,1.0,LengthBall,OutsideOff,MisTimed,FrontFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55921,10,10.0,0.0,0.0,63.0,2.0,10.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:18:37Z,6,False,498.0,Sandeep Lamichhane,206.0,,320.0,Marcus Stoinis,318.0,155.0,Left,Mid On,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:19:42Z,1,False,110.0,,206.0,,320.0,Marcus Stoinis,342.0,157.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,LegStump,None,BackFoot,Pull,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:20:26Z,2,False,110.0,,320.0,Marcus Stoinis,206.0,,205.0,140.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,NoMovement,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:20:48Z,3,False,110.0,,206.0,,320.0,Marcus Stoinis,296.0,137.0,Left,Long On,1.0,0,1,1.0,LengthBall,OutsideOff,None,BackFoot,Pull,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:21:10Z,4,True,110.0,,320.0,Marcus Stoinis,206.0,,292.0,162.0,Left,Long On,0.0,0,0,0.0,BackOfALength,OutsideOff,MisTimed,BackFoot,Pull,StockBall,Round,Orthodox,Right,Out1stUmpire,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,320.0,Marcus Stoinis,Caught,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:22:42Z,5,False,110.0,,175.0,Moeen Ali,206.0,,266.0,29.0,Right,Silly Mid On,0.0,0,0,0.0,LengthBall,LegStump,LeadingEdge,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55935,11,3.0,1.0,0.0,66.0,3.0,3.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:22:57Z,6,False,110.0,,175.0,Moeen Ali,206.0,,210.0,58.0,Right,Short Mid Wicket,0.0,0,0,0.0,HalfVolley,LegStump,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:23:48Z,1,False,498.0,Sandeep Lamichhane,206.0,,175.0,Moeen Ali,235.0,141.0,Left,Long Off,1.0,0,1,1.0,HalfVolley,DownLeg,None,FrontFoot,Pushed,LegSpinner,Round,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:24:41Z,2,False,498.0,Sandeep Lamichhane,175.0,Moeen Ali,206.0,,347.0,77.0,Right,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:25:09Z,3,False,498.0,Sandeep Lamichhane,206.0,,175.0,Moeen Ali,284.0,159.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OffStump,None,FrontFoot,Worked,LegSpinner,Round,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:25:45Z,4,False,498.0,Sandeep Lamichhane,175.0,Moeen Ali,206.0,,179.0,127.0,Right,Square Leg,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:26:04Z,5,False,498.0,Sandeep Lamichhane,206.0,,175.0,Moeen Ali,242.0,156.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,Drive,LegSpinner,Round,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55947,12,6.0,0.0,0.0,72.0,3.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:26:27Z,6,False,498.0,Sandeep Lamichhane,175.0,Moeen Ali,206.0,,312.0,154.0,Right,Deep Extra Cover,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:26:55Z,1,False,110.0,,175.0,Moeen Ali,206.0,,205.0,202.0,Right,Deep Mid Wicket,6.0,0,6,6.0,LengthBall,OutsideOff,Middled,DownTheTrack,Slog,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:27:26Z,2,False,110.0,,175.0,Moeen Ali,206.0,,334.0,165.0,Right,Deep Cover,2.0,0,2,2.0,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:27:54Z,3,False,110.0,,175.0,Moeen Ali,206.0,,347.0,158.0,Right,Deep Cover,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Cut,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:28:11Z,4,False,110.0,,206.0,,175.0,Moeen Ali,315.0,159.0,Left,Long On,1.0,0,1,1.0,LengthBall,MiddleStump,None,BackFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:28:39Z,5,False,110.0,,175.0,Moeen Ali,206.0,,249.0,48.0,Right,Silly Mid On,0.0,0,0,0.0,LengthBall,OutsideOff,MisTimed,BackFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55957,13,11.0,0.0,0.0,83.0,3.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:28:57Z,6,False,110.0,,175.0,Moeen Ali,206.0,,317.0,159.0,Right,Deep Extra Cover,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:32:21Z,1,False,212.0,,175.0,Moeen Ali,206.0,,200.0,201.0,Right,Deep Mid Wicket,6.0,0,6,6.0,BackOfALength,OffStump,Middled,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,,2,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:33:58Z,3,False,212.0,,175.0,Moeen Ali,206.0,,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,BackOfALength,DownLeg,PlayAndMissLegSide,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:34:33Z,3,False,212.0,,175.0,Moeen Ali,206.0,,0.0,0.0,Right,-,2.0,0,2,2.0,BackOfALength,MiddleStump,None,BackFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:35:32Z,4,False,212.0,,175.0,Moeen Ali,206.0,,18.0,182.0,Right,Deep Backward Point,4.0,0,4,4.0,HalfVolley,OutsideOff,WellTimed,DeepInCrease,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:36:06Z,5,False,212.0,,175.0,Moeen Ali,206.0,,6.0,154.0,Right,Deep Backward Point,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55970,14,14.0,0.0,1.0,97.0,3.0,14.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:37:55Z,6,False,212.0,,206.0,,175.0,Moeen Ali,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,BackOfALength,OffStump,Left,Ducked,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:39:00Z,1,False,498.0,Sandeep Lamichhane,175.0,Moeen Ali,206.0,,292.0,199.0,Right,Long Off,6.0,0,6,6.0,LengthBall,OutsideOff,Middled,DownTheTrack,Slog,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:39:32Z,2,False,498.0,Sandeep Lamichhane,175.0,Moeen Ali,206.0,,4.0,81.0,Right,Point,0.0,0,0,0.0,LengthBall,OutsideOff,None,BackFoot,Cut,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,,3,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:41:37Z,4,False,498.0,Sandeep Lamichhane,2580.0,Akshdeep Nath,206.0,,69.0,194.0,Left,Fine Leg,4.0,0,4,4.0,LengthBall,DownLeg,WellTimed,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:41:59Z,5,False,498.0,Sandeep Lamichhane,2580.0,Akshdeep Nath,206.0,,240.0,80.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
55990,15,11.0,1.0,0.0,108.0,4.0,11.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:42:15Z,6,False,498.0,Sandeep Lamichhane,2580.0,Akshdeep Nath,206.0,,127.0,73.0,Left,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,OutsideEdge,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:43:19Z,1,False,1108.0,Chris Morris,2580.0,Akshdeep Nath,206.0,,166.0,72.0,Left,Backward Point,0.0,0,0,0.0,BackOfALength,OutsideOff,None,BackFoot,Steer,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:43:56Z,2,False,1108.0,Chris Morris,2580.0,Akshdeep Nath,206.0,,330.0,56.0,Left,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:44:55Z,3,False,1108.0,Chris Morris,2580.0,Akshdeep Nath,206.0,,200.0,88.0,Left,Cover,0.0,0,0,0.0,BackOfALength,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:45:35Z,4,False,1108.0,Chris Morris,2580.0,Akshdeep Nath,206.0,,202.0,192.0,Left,Deep Cover,4.0,0,4,4.0,LengthBall,OffStump,WellTimed,DownTheTrack,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:46:01Z,5,False,1108.0,Chris Morris,2580.0,Akshdeep Nath,206.0,,305.0,159.0,Left,Long On,1.0,0,1,1.0,Yorker,LegStump,None,FrontFoot,Worked,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56002,16,6.0,0.0,0.0,114.0,4.0,6.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:46:39Z,6,False,1108.0,Chris Morris,206.0,,2580.0,Akshdeep Nath,185.0,158.0,Left,Deep Point,1.0,0,1,1.0,BackOfALength,OutsideOff,None,FrontFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56018,17,19.0,0.0,0.0,133.0,4.0,19.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:48:01Z,1,False,498.0,Sandeep Lamichhane,206.0,,2580.0,Akshdeep Nath,199.0,88.0,Left,Cover,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56018,17,19.0,0.0,0.0,133.0,4.0,19.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:48:25Z,2,False,498.0,Sandeep Lamichhane,2580.0,Akshdeep Nath,206.0,,210.0,189.0,Left,Deep Extra Cover,4.0,0,4,4.0,LengthBall,OutsideOff,MisTimed,DownTheTrack,Slog,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,38.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56018,17,19.0,0.0,0.0,133.0,4.0,19.0,1238,,5265,IPL 2019,1,246,Royal Challengers Bengaluru Men,241,Delhi Capitals Men,2019-04-07T12:49:09Z,3,False,498.0,Sandeep Lamichhane,2580.0,Akshdeep Nath,206.0,,167.0,58.0,Left,Gully,1.0,0,1,1.0,BackOfALength,OffStump,None,BackFoot,Steer,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,38.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
