over_id,over_overNumber,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,over_runsConceded,over_wickets,over_runsExtras,referralOutcomeId
10670,11,12.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:14:27Z,2,False,,,,399.0,Roelof van der Merwe,337.0,Luke Wright,51.0,David Wiese,216.0,50.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10670,11,12.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:14:50Z,3,False,,,,399.0,Roelof van der Merwe,337.0,Luke Wright,51.0,David Wiese,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10670,11,12.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:15:14Z,4,False,,,,399.0,Roelof van der Merwe,337.0,Luke Wright,51.0,David Wiese,186.0,66.0,Left,Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10670,11,12.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:15:44Z,5,False,,,,399.0,Roelof van der Merwe,51.0,David Wiese,337.0,Luke Wright,171.0,169.0,Left,Deep Backward Point,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10670,11,12.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:16:12Z,6,False,,,,399.0,Roelof van der Merwe,51.0,David Wiese,337.0,Luke Wright,302.0,221.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Round,Orthodox,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:17:12Z,1,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:17:37Z,1,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,FullToss,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:18:06Z,1,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,9.0,189.0,Left,Deep Square Leg,6.0,0,6,6.0,,LengthBall,Null,NotOut,HitHard,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:18:44Z,2,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,83.0,167.0,Left,Fine Leg,2.0,6,6,0.0,,FullToss,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,OverWaistHeight,False,True,True,False,False,True,18.0,False,False,False,False,False,False,0.0,4.0,0.0,0.0,2.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:19:29Z,2,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,290.0,189.0,Left,Long On,6.0,0,6,6.0,,LengthBall,Null,NotOut,HitHard,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,True,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:20:02Z,3,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,231.0,182.0,Left,Deep Extra Cover,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:20:37Z,4,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,171.0,170.0,Left,Deep Backward Point,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:21:29Z,5,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,243.0,158.0,Left,Long Off,2.0,0,2,2.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,
10672,12,31.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:22:09Z,6,False,,,,9.0,Jamie Overton,337.0,Luke Wright,51.0,David Wiese,185.0,128.0,Left,Deep Point,1.0,0,1,1.0,,FullToss,Null,NotOut,Played,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:23:11Z,1,False,,,,401.0,Max Waller,337.0,Luke Wright,51.0,David Wiese,331.0,85.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:23:55Z,3,False,,,,401.0,Max Waller,337.0,Luke Wright,51.0,David Wiese,258.0,131.0,Left,Long Off,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:24:13Z,4,False,,,,401.0,Max Waller,51.0,David Wiese,337.0,Luke Wright,6.0,137.0,Left,Deep Square Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:24:35Z,5,False,,,,401.0,Max Waller,337.0,Luke Wright,51.0,David Wiese,288.0,129.0,Left,Long On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10673,13,9.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:24:55Z,6,False,,,,401.0,Max Waller,51.0,David Wiese,337.0,Luke Wright,273.0,191.0,Left,Long On,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,LegSpin,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:25:58Z,1,False,,,,7.0,Lewis Gregory,337.0,Luke Wright,51.0,David Wiese,320.0,223.0,Left,Deep Mid Wicket,6.0,0,6,6.0,,Short,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:26:31Z,2,False,,,,7.0,Lewis Gregory,337.0,Luke Wright,51.0,David Wiese,4.0,194.0,Left,Deep Square Leg,6.0,0,6,6.0,,Short,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:27:02Z,3,False,,,,7.0,Lewis Gregory,337.0,Luke Wright,51.0,David Wiese,266.0,161.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:27:30Z,4,False,,,,7.0,Lewis Gregory,51.0,David Wiese,337.0,Luke Wright,149.0,164.0,Left,Third Man,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:28:04Z,5,False,,,,7.0,Lewis Gregory,51.0,David Wiese,337.0,Luke Wright,284.0,217.0,Left,Long On,6.0,0,6,6.0,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,
10676,14,27.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:28:47Z,6,False,,,,7.0,Lewis Gregory,51.0,David Wiese,337.0,Luke Wright,216.0,189.0,Left,Deep Extra Cover,4.0,0,4,4.0,,FullToss,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:30:09Z,1,False,,,,398.0,Corey Anderson,337.0,Luke Wright,51.0,David Wiese,349.0,148.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,BackOfALength,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:30:40Z,2,False,,,,398.0,Corey Anderson,51.0,David Wiese,337.0,Luke Wright,206.0,124.0,Left,Deep Cover,1.0,0,1,1.0,,FullToss,Null,NotOut,Played,0,Cut,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:31:05Z,3,False,,,,398.0,Corey Anderson,337.0,Luke Wright,51.0,David Wiese,278.0,188.0,Left,Long On,4.0,0,4,4.0,,HalfVolley,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:31:51Z,4,False,,,,398.0,Corey Anderson,337.0,Luke Wright,51.0,David Wiese,355.0,142.0,Left,Deep Square Leg,1.0,0,1,1.0,,BackOfALength,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:32:21Z,5,False,,,,398.0,Corey Anderson,51.0,David Wiese,337.0,Luke Wright,343.0,143.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,BackOfALength,Null,NotOut,Played,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10677,15,8.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:32:48Z,6,False,,,,398.0,Corey Anderson,337.0,Luke Wright,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Drive,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:33:53Z,1,False,,,,400.0,Jerome Taylor,51.0,David Wiese,337.0,Luke Wright,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Yorker,Null,NotOut,PlayAndMiss,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,,2,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:35:08Z,3,False,,,,400.0,Jerome Taylor,51.0,David Wiese,337.0,Luke Wright,247.0,140.0,Left,Long Off,1.0,0,1,1.0,,FullToss,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:35:52Z,4,False,,,,400.0,Jerome Taylor,337.0,Luke Wright,51.0,David Wiese,227.0,34.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,Null,NotOut,FalseShot,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:36:31Z,5,False,,,,400.0,Jerome Taylor,337.0,Luke Wright,51.0,David Wiese,351.0,146.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10680,16,7.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:37:16Z,6,False,,,,400.0,Jerome Taylor,51.0,David Wiese,337.0,Luke Wright,332.0,151.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,Short,Null,NotOut,Played,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:38:08Z,1,False,,,,398.0,Corey Anderson,51.0,David Wiese,337.0,Luke Wright,179.0,83.0,Left,Point,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:38:43Z,2,True,Caught,337.0,Luke Wright,398.0,Corey Anderson,337.0,Luke Wright,51.0,David Wiese,259.0,149.0,Left,Long Off,0.0,0,0,0.0,Caught,LengthBall,Null,NotOut,FalseShot,0,Drive,Null,Over,Fast,Right,Out2ndUmpire,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:39:58Z,3,False,,,,398.0,Corey Anderson,51.0,David Wiese,49.0,Michael Burgess,15.0,131.0,Left,Deep Backward Square Leg,1.0,0,1,1.0,,BackOfALength,Null,NotOut,HitHard,0,Pull,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,,4,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:41:05Z,5,False,,,,398.0,Corey Anderson,49.0,Michael Burgess,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Pushed,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10681,17,3.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:41:37Z,6,False,,,,398.0,Corey Anderson,49.0,Michael Burgess,51.0,David Wiese,358.0,145.0,Left,Deep Square Leg,1.0,0,1,1.0,,BackOfALength,Null,NotOut,Played,0,Flick,Null,Over,Fast,Right,Null,Null,False,False,False,False,False,True,31.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:42:47Z,1,False,,,,400.0,Jerome Taylor,49.0,Michael Burgess,51.0,David Wiese,322.0,162.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:43:24Z,2,False,,,,400.0,Jerome Taylor,51.0,David Wiese,49.0,Michael Burgess,294.0,136.0,Left,Long On,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:43:55Z,3,False,,,,400.0,Jerome Taylor,49.0,Michael Burgess,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Slog,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:44:32Z,4,False,,,,400.0,Jerome Taylor,49.0,Michael Burgess,51.0,David Wiese,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,BackOfALength,Null,NotOut,PlayAndMiss,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:45:07Z,5,True,Caught,49.0,Michael Burgess,400.0,Jerome Taylor,49.0,Michael Burgess,51.0,David Wiese,285.0,107.0,Left,Mid On,0.0,0,0,0.0,Caught,LengthBall,Null,NotOut,FalseShot,0,Slog,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10684,18,2.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:46:22Z,6,True,Caught,49.0,Michael Burgess,400.0,Jerome Taylor,51.0,David Wiese,53.0,Jofra Archer,139.0,91.0,Left,Short Third Man,0.0,0,0,0.0,Caught,LengthBall,Null,NotOut,FalseShot,0,Drive,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:49:34Z,1,False,,,,7.0,Lewis Gregory,52.0,Chris Jordan,53.0,Jofra Archer,324.0,56.0,Left,Short Mid Wicket,0.0,1,1,0.0,,LengthBall,Null,NotOut,PlayAndMiss,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:49:43Z,2,False,,,,7.0,Lewis Gregory,53.0,Jofra Archer,52.0,Chris Jordan,247.0,75.0,Left,Mid Off,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:49:50Z,3,True,Caught,52.0,Chris Jordan,7.0,Lewis Gregory,52.0,Chris Jordan,53.0,Jofra Archer,5.0,133.0,Left,Deep Square Leg,0.0,0,0,0.0,Caught,LengthBall,Null,NotOut,HitHard,0,Flick,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:50:13Z,4,False,,,,7.0,Lewis Gregory,53.0,Jofra Archer,340.0,Will Beer,358.0,122.0,Left,Square Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:51:27Z,5,False,,,,7.0,Lewis Gregory,340.0,Will Beer,53.0,Jofra Archer,46.0,121.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10685,19,5.0,185,Match 42,338,England Domestic T20 2018,1,35,Sussex,31,Somerset,2018-09-15T15:51:44Z,6,True,RunOut,53.0,Jofra Archer,7.0,Lewis Gregory,53.0,Jofra Archer,340.0,Will Beer,336.0,123.0,Left,Deep Mid Wicket,1.0,0,1,1.0,Run out,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,True,18.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,
10692,0,,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,,3,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
10692,0,,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:06:07Z,1,False,,,,341.0,Tymal Mills,396.0,Johann Myburgh,397.0,Peter Trego,216.0,196.0,Left,Deep Extra Cover,4.0,0,4,4.0,,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,
10691,1,9.0,186,Match 43,338,England Domestic T20 2018,2,31,Somerset,35,Sussex,2018-09-15T16:06:20Z,2,False,,,,341.0,Tymal Mills,396.0,Johann Myburgh,397.0,Peter Trego,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Short,Null,NotOut,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,True,31.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,
