over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,matchName
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530606,2026-06-26T02:43:34Z,2,100,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,281.0,180.0,Right,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530607,2026-06-26T02:44:15Z,3,101,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,257.0,180.0,Right,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530608,2026-06-26T02:44:57Z,4,102,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,226.0,177.0,Right,,6,0,6,6,,HalfVolley,Wide,,Middled,FrontFoot,Drive,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530609,2026-06-26T02:45:38Z,5,103,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,195.0,37.0,Right,Bowler,0,0,0,0,,Short,OutsideOff,,HitBody,BackFoot,Pull,SlowerBall,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602544,17,10.59,30,0,0,180,3,30,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530610,2026-06-26T02:46:18Z,6,104,False,,,,499,Ian Holland,320,Marcus Stoinis,698,Shimron Hetmyer,285.0,180.0,Right,,6,0,6,6,,Short,OutsideOff,,Middled,FrontFoot,Slog,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530611,2026-06-26T02:47:24Z,1,105,False,,,,2705,Marco Jansen,698,Shimron Hetmyer,320,Marcus Stoinis,331.0,69.0,Left,Cover,1,0,1,1,,Short,Wide,,MisTimed,FrontFoot,Cut,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530612,2026-06-26T02:48:02Z,2,106,False,,,,2705,Marco Jansen,320,Marcus Stoinis,698,Shimron Hetmyer,181.0,119.0,Right,Deep Cover,2,0,2,2,,BackOfALength,DownLeg,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530613,2026-06-26T02:48:43Z,3,107,False,,,,2705,Marco Jansen,320,Marcus Stoinis,698,Shimron Hetmyer,174.0,64.0,Right,Backward Point,0,0,0,0,,BackOfALength,DownLeg,,None,BackFoot,Pushed,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530614,2026-06-26T02:49:21Z,4,108,False,,,,2705,Marco Jansen,320,Marcus Stoinis,698,Shimron Hetmyer,331.0,175.0,Right,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,BackFoot,Pull,OffCutter,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530615,2026-06-26T02:50:07Z,5,109,True,Caught,320.0,Marcus Stoinis,2705,Marco Jansen,320,Marcus Stoinis,698,Shimron Hetmyer,193.0,137.0,Right,Deep Cover,0,0,0,0,Caught,LengthBall,OutsideOff,Caught,MisTimed,FrontFoot,Drive,OffCutter,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602545,18,10.5,9,2,0,189,5,9,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530616,2026-06-26T02:51:36Z,6,110,True,Caught,561.0,Dasun Shanaka,2705,Marco Jansen,561,Dasun Shanaka,698,Shimron Hetmyer,264.0,24.0,Right,Bowler,0,0,0,0,Caught,LengthBall,OutsideOff,Caught,LeadingEdge,BackFoot,Worked,OffCutter,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530617,2026-06-26T02:52:57Z,1,111,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,8498,Ali Sheikh,254.0,180.0,Left,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530618,2026-06-26T02:53:38Z,2,112,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,8498,Ali Sheikh,290.0,142.0,Left,Long Off,1,0,1,1,,HalfVolley,Wide,,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530619,2026-06-26T02:54:26Z,3,113,False,,,,3479,Saurabh Netravalkar,8498,Ali Sheikh,698,Shimron Hetmyer,324.0,176.0,Left,,4,0,4,4,,BackOfALength,OutsideOff,,WellTimed,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530620,2026-06-26T02:55:01Z,4,114,False,,,,3479,Saurabh Netravalkar,8498,Ali Sheikh,698,Shimron Hetmyer,349.0,26.0,Left,Cover,1,0,1,1,,Yorker,OffStump,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530621,2026-06-26T02:55:38Z,5,115,False,,,,3479,Saurabh Netravalkar,698,Shimron Hetmyer,8498,Ali Sheikh,244.0,58.0,Left,Bowler,1,0,1,1,,Short,Wide,,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,
1602546,19,10.95,19,0,0,208,5,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530622,2026-06-26T02:56:14Z,6,116,False,,,,3479,Saurabh Netravalkar,8498,Ali Sheikh,698,Shimron Hetmyer,193.0,172.0,Left,,6,0,6,6,,FullToss,MiddleStump,,Middled,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530623,2026-06-26T02:57:34Z,1,117,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,8498,Ali Sheikh,310.0,178.0,Left,,6,0,6,6,,HalfVolley,OutsideOff,,Middled,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530624,2026-06-26T02:58:11Z,2,118,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,8498,Ali Sheikh,195.0,173.0,Left,,6,0,6,6,,HalfVolley,LegStump,,Middled,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530625,2026-06-26T02:58:54Z,3,119,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,8498,Ali Sheikh,199.0,173.0,Left,,6,0,6,6,,BackOfALength,MiddleStump,,Middled,BackFoot,Pull,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530626,2026-06-26T02:59:35Z,4,120,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,8498,Ali Sheikh,220.0,137.0,Left,Deep Mid Wicket,0,0,0,0,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Slog,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530627,2026-06-26T03:00:28Z,5,121,False,,,,1692,Jack Edwards,698,Shimron Hetmyer,8498,Ali Sheikh,250.0,154.0,Left,Long On,1,0,1,1,,HalfVolley,OutsideOff,,None,FrontFoot,Drive,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,
1602547,20,11.35,19,1,0,227,6,19,75230,40134,Major League Cricket 2026,1,1296,Seattle Orcas,1295,Washington Freedom,8530628,2026-06-26T03:01:06Z,6,122,True,Caught,8498.0,Ali Sheikh,1692,Jack Edwards,8498,Ali Sheikh,698,Shimron Hetmyer,200.0,114.0,Left,Deep Square Leg,0,0,0,0,Caught,LengthBall,OffStump,Caught,MisTimed,FrontFoot,Slog,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530635,2026-06-26T03:21:24Z,1,7,False,,,,3482,Jessy Singh,3960,Mitchell Owen,1075,Steve Smith,318.0,70.0,Right,Mid Wicket,1,0,1,1,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530636,2026-06-26T03:22:05Z,2,8,True,Caught,1075.0,Steve Smith,3482,Jessy Singh,1075,Steve Smith,3960,Mitchell Owen,348.0,136.0,Right,Deep Square Leg,0,0,0,0,Caught,LengthBall,OutsideOff,Caught,MisTimed,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530637,2026-06-26T03:23:45Z,3,9,False,,,,3482,Jessy Singh,2628,Andries Gous,3960,Mitchell Owen,315.0,44.0,Right,Mid Wicket,0,0,0,0,,HalfVolley,MiddleStump,,HitPad,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530638,2026-06-26T03:24:17Z,4,10,False,,,,3482,Jessy Singh,2628,Andries Gous,3960,Mitchell Owen,193.0,140.0,Right,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530639,2026-06-26T03:25:02Z,5,11,False,,,,3482,Jessy Singh,3960,Mitchell Owen,2628,Andries Gous,326.0,46.0,Right,Mid Wicket,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602549,2,4.5,4,1,0,9,1,4,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530640,2026-06-26T03:25:41Z,6,12,False,,,,3482,Jessy Singh,2628,Andries Gous,3960,Mitchell Owen,214.0,62.0,Right,Extra Cover,1,0,1,1,,LengthBall,OutsideOff,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,True,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530641,2026-06-26T03:26:48Z,1,13,False,,,,2661,Ottneil Baartman,2628,Andries Gous,3960,Mitchell Owen,122.0,104.0,Right,Third Man,2,0,2,2,,LengthBall,OutsideOff,,ThickEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,False,False,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530642,2026-06-26T03:27:27Z,2,14,False,,,,2661,Ottneil Baartman,2628,Andries Gous,3960,Mitchell Owen,317.0,177.0,Right,,6,0,6,6,,LengthBall,OutsideOff,,Middled,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530643,2026-06-26T03:28:02Z,3,15,False,,,,2661,Ottneil Baartman,2628,Andries Gous,3960,Mitchell Owen,0.0,0.0,Right,Bowler,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530644,2026-06-26T03:28:32Z,4,16,False,,,,2661,Ottneil Baartman,2628,Andries Gous,3960,Mitchell Owen,336.0,128.0,Right,Deep Square Leg,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530645,2026-06-26T03:29:10Z,5,17,True,Caught,3960.0,Mitchell Owen,2661,Ottneil Baartman,3960,Mitchell Owen,2628,Andries Gous,291.0,159.0,Right,Long On,0,0,0,0,Caught,BackOfALength,OutsideOff,Caught,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,
1602550,3,6.33,10,1,0,19,2,10,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530646,2026-06-26T03:30:50Z,6,18,False,,,,2661,Ottneil Baartman,985,Mark Chapman,2628,Andries Gous,250.0,21.0,Left,Bowler,1,0,1,1,,LengthBall,OutsideOff,,BatPad,FrontFoot,ForwardDefensive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530647,2026-06-26T03:31:57Z,1,19,False,,,,320,Marcus Stoinis,985,Mark Chapman,2628,Andries Gous,188.0,127.0,Left,Deep Square Leg,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Flick,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530648,2026-06-26T03:32:34Z,2,20,False,,,,320,Marcus Stoinis,2628,Andries Gous,985,Mark Chapman,152.0,48.0,Right,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Steer,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530649,2026-06-26T03:33:08Z,3,21,False,,,,320,Marcus Stoinis,2628,Andries Gous,985,Mark Chapman,355.0,171.0,Right,,6,0,6,6,,BackOfALength,OutsideOff,,Middled,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,6,0,0,0,0,True,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530650,2026-06-26T03:33:50Z,4,22,False,,,,320,Marcus Stoinis,2628,Andries Gous,985,Mark Chapman,294.0,123.0,Right,Long On,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530651,2026-06-26T03:34:24Z,5,23,False,,,,320,Marcus Stoinis,985,Mark Chapman,2628,Andries Gous,0.0,0.0,Left,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,HitBody,BackFoot,Pull,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602551,4,7.75,12,0,0,31,2,12,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530652,2026-06-26T03:34:58Z,6,24,False,,,,320,Marcus Stoinis,985,Mark Chapman,2628,Andries Gous,164.0,167.0,Left,,4,0,4,4,,LengthBall,OffStump,,WellTimed,FrontFoot,Flick,NoMovement,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,True,False,False,False,4,0,0,0,0,True,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530653,2026-06-26T03:35:57Z,1,25,True,Bowled,2628.0,Andries Gous,3482,Jessy Singh,2628,Andries Gous,985,Mark Chapman,0.0,0.0,Right,Wicketkeeper,0,0,0,0,Bowled,LengthBall,OutsideOff,Bowled,Missed,FrontFoot,Drive,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530654,2026-06-26T03:38:06Z,2,26,True,Bowled,591.0,Glenn Maxwell,3482,Jessy Singh,591,Glenn Maxwell,985,Mark Chapman,0.0,0.0,Right,Wicketkeeper,0,0,0,0,Bowled,LengthBall,OutsideOff,Bowled,Missed,BackFoot,BackwardDefensive,SeamIn,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530655,2026-06-26T03:39:43Z,3,27,False,,,,3482,Jessy Singh,1692,Jack Edwards,985,Mark Chapman,0.0,0.0,Right,Bowler,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530656,2026-06-26T03:40:26Z,4,28,False,,,,3482,Jessy Singh,1692,Jack Edwards,985,Mark Chapman,347.0,172.0,Right,,4,0,4,4,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530657,2026-06-26T03:41:16Z,5,29,False,,,,3482,Jessy Singh,1692,Jack Edwards,985,Mark Chapman,0.0,0.0,Right,Wicketkeeper,1,1,1,0,,LengthBall,LegStump,,PlayAndMissLegSide,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,False,False,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530658,2026-06-26T03:41:54Z,5,30,True,Caught,1692.0,Jack Edwards,3482,Jessy Singh,1692,Jack Edwards,985,Mark Chapman,284.0,164.0,Right,Long On,0,0,0,0,Caught,HalfVolley,OutsideOff,Caught,MisTimed,FrontFoot,Slog,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,True,
1602552,5,8.0,9,3,0,40,5,9,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530659,2026-06-26T03:43:31Z,6,31,False,,,,3482,Jessy Singh,3729,Obus Pienaar,985,Mark Chapman,111.0,161.0,Right,,4,0,4,4,,HalfVolley,OutsideOff,,OutsideEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0,0,True,False,
1602553,6,7.0,2,0,0,42,5,2,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530660,2026-06-26T03:44:32Z,1,32,False,,,,2661,Ottneil Baartman,985,Mark Chapman,3729,Obus Pienaar,230.0,69.0,Left,Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,,None,DownTheTrack,Flick,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602553,6,7.0,2,0,0,42,5,2,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530661,2026-06-26T03:45:00Z,2,33,False,,,,2661,Ottneil Baartman,985,Mark Chapman,3729,Obus Pienaar,209.0,61.0,Left,Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,False,False,
1602553,6,7.0,2,0,0,42,5,2,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530662,2026-06-26T03:45:38Z,3,34,False,,,,2661,Ottneil Baartman,3729,Obus Pienaar,985,Mark Chapman,325.0,50.0,Right,Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
1602553,6,7.0,2,0,0,42,5,2,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530663,2026-06-26T03:46:13Z,4,35,False,,,,2661,Ottneil Baartman,3729,Obus Pienaar,985,Mark Chapman,61.0,27.0,Right,Wicketkeeper,0,1,1,0,,LengthBall,MiddleStump,,HitPad,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,True,False,False,False,1,0,0,1,0,False,False,
1602553,6,7.0,2,0,0,42,5,2,75231,40134,Major League Cricket 2026,2,1295,Washington Freedom,1296,Seattle Orcas,8530664,2026-06-26T03:46:49Z,5,36,False,,,,2661,Ottneil Baartman,985,Mark Chapman,3729,Obus Pienaar,334.0,50.0,Left,Cover,0,0,0,0,,BackOfALength,OutsideOff,,WellTimed,BacksAway,Drive,NoMovement,Round,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,False,False,
