over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:15:11Z,3,False,12218,Josh Hull,178,Joe Clarke,10625,Ben Martindale,184,194,Deep Point,6,0,6,6,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,348,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:15:53Z,4,False,12218,Josh Hull,178,Joe Clarke,10625,Ben Martindale,40,76,Short Fine Leg,1,0,1,1,LengthBall,Null,NotOut,MisTimed,0,Pull,SlowerBall,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:16:27Z,5,True,12218,Josh Hull,10625,Ben Martindale,178,Joe Clarke,211,152,Deep Mid Wicket,0,0,0,0,LengthBall,Null,NotOut,MisTimed,0,Slog,Null,Over,Fast,Left,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,0,0,0,0,0,False,False,Caught,10625.0,Ben Martindale,Caught
940470,4,15.0,1.0,0.0,15.0,9.0,36.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:18:26Z,6,False,12218,Josh Hull,67,Ben Duckett,178,Joe Clarke,353,61,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:19:14Z,1,False,2727,Roman Walker,178,Joe Clarke,67,Ben Duckett,347,163,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Flick,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:19:46Z,2,False,2727,Roman Walker,67,Ben Duckett,178,Joe Clarke,340,192,Deep Cover,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:20:19Z,3,False,2727,Roman Walker,67,Ben Duckett,178,Joe Clarke,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,HitBody,0,Glance,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:20:59Z,4,False,2727,Roman Walker,67,Ben Duckett,178,Joe Clarke,244,87,Mid On,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:21:33Z,5,False,2727,Roman Walker,178,Joe Clarke,67,Ben Duckett,172,190,Deep Backward Point,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
940474,5,10.0,0.0,0.0,10.0,9.2,46.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:22:03Z,6,False,2727,Roman Walker,178,Joe Clarke,67,Ben Duckett,184,76,Point,0,0,0,0,LengthBall,Null,NotOut,Played,0,Cut,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:23:08Z,1,False,1578,James Neesham,67,Ben Duckett,178,Joe Clarke,314,109,Mid Off,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:23:42Z,2,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,287,208,Long On,6,0,6,6,LengthBall,Null,NotOut,HitHard,0,Slog,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,348,False,False,True,False,False,False,6,0,0,0,0,False,True,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:24:44Z,3,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,5,150,Deep Square Leg,1,0,1,1,LengthBall,Null,NotOut,Played,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:25:22Z,4,False,1578,James Neesham,67,Ben Duckett,178,Joe Clarke,313,105,Mid Off,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,1,0,0,0,0,False,False,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:25:54Z,5,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Slog,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,True,False,False,False,0,0,0,0,0,False,False,,,,
940476,6,13.0,0.0,0.0,13.0,9.83,59.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:26:24Z,6,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,40,192,Fine Leg,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Pull,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,348,False,False,True,False,False,False,4,0,0,0,0,False,True,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:27:34Z,1,False,2952,Lewis Goldsworthy,67,Ben Duckett,178,Joe Clarke,211,139,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:28:08Z,2,False,2952,Lewis Goldsworthy,178,Joe Clarke,67,Ben Duckett,252,156,Long Off,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:28:39Z,3,False,2952,Lewis Goldsworthy,67,Ben Duckett,178,Joe Clarke,182,184,Deep Square Leg,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Sweep,Null,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:29:16Z,4,False,2952,Lewis Goldsworthy,67,Ben Duckett,178,Joe Clarke,182,162,Deep Square Leg,1,0,1,1,LengthBall,Null,NotOut,Played,0,SlogSweep,Null,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,25,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:29:40Z,5,False,2952,Lewis Goldsworthy,178,Joe Clarke,67,Ben Duckett,333,203,Deep Mid Wicket,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Worked,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,
940480,7,12.0,0.0,0.0,12.0,10.14,71.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:30:08Z,6,False,2952,Lewis Goldsworthy,178,Joe Clarke,67,Ben Duckett,252,160,Long Off,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:31:05Z,1,False,2528,Louis Kimber,178,Joe Clarke,67,Ben Duckett,267,132,Long Off,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:31:36Z,2,False,2528,Louis Kimber,67,Ben Duckett,178,Joe Clarke,322,224,Deep Extra Cover,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:32:05Z,3,False,2528,Louis Kimber,67,Ben Duckett,178,Joe Clarke,221,154,Mid On,2,0,2,2,HalfVolley,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,2,0,0,0,0,False,False,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:32:32Z,4,False,2528,Louis Kimber,67,Ben Duckett,178,Joe Clarke,266,197,Long On,4,0,4,4,LengthBall,Null,NotOut,HitHard,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,4,0,0,0,0,False,True,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:32:59Z,5,False,2528,Louis Kimber,67,Ben Duckett,178,Joe Clarke,355,153,Deep Point,1,0,1,1,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940484,8,13.0,0.0,0.0,13.0,10.5,84.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:33:28Z,6,False,2528,Louis Kimber,178,Joe Clarke,67,Ben Duckett,341,158,Deep Mid Wicket,1,0,1,1,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,348,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
940487,9,11.0,0.0,0.0,11.0,10.56,95.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:34:28Z,1,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,33,191,Fine Leg,6,0,6,6,LengthBall,Null,NotOut,HitHard,0,Slog,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,6,0,0,0,0,False,True,,,,
940487,9,11.0,0.0,0.0,11.0,10.56,95.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:35:12Z,2,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,90,48,Wicketkeeper,0,0,0,0,LengthBall,Null,NotOut,Missed,0,Steer,Null,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,
940487,9,11.0,0.0,0.0,11.0,10.56,95.0,1.0,34068,,19102,T20 Blast 2024,1,44,Nottinghamshire,42,Leicestershire,2024-07-05T23:35:43Z,3,False,1578,James Neesham,178,Joe Clarke,67,Ben Duckett,209,39,Short Extra Cover,1,0,1,1,LengthBall,Null,NotOut,MisTimed,0,Worked,Null,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,25,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,
