over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,over_runrate,appealDismissalTypeId
52125,6,8.0,0.0,0.0,59.0,0.0,8.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T11:55:01Z,3,False,282.0,,195.0,Jonny Bairstow,1189.0,David Warner,173.0,168.0,Left,Deep Backward Point,4.0,0,4,4.0,BackOfALength,OutsideOff,WellTimed,BackFoot,Cut,OffCutter,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
52125,6,8.0,0.0,0.0,59.0,0.0,8.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T11:55:47Z,4,False,282.0,,195.0,Jonny Bairstow,1189.0,David Warner,194.0,88.0,Left,Cover,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52125,6,8.0,0.0,0.0,59.0,0.0,8.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T11:56:20Z,5,False,282.0,,195.0,Jonny Bairstow,1189.0,David Warner,333.0,102.0,Left,Mid Wicket,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52125,6,8.0,0.0,0.0,59.0,0.0,8.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T11:56:46Z,6,False,282.0,,195.0,Jonny Bairstow,1189.0,David Warner,270.0,40.0,Left,Bowler,0.0,0,0,0.0,HalfVolley,OffStump,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:00:24Z,1,False,2579.0,Prayas Ray Barman,1189.0,David Warner,195.0,Jonny Bairstow,144.0,76.0,Right,Short Fine Leg,1.0,0,1,1.0,LengthBall,MiddleStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:01:19Z,2,False,2579.0,Prayas Ray Barman,195.0,Jonny Bairstow,1189.0,David Warner,0.0,0.0,Left,-,0.0,0,0,0.0,LengthBall,LegStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:01:56Z,3,False,2579.0,Prayas Ray Barman,195.0,Jonny Bairstow,1189.0,David Warner,0.0,0.0,Left,-,1.0,0,1,1.0,LengthBall,MiddleStump,None,DownTheTrack,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:02:30Z,4,False,2579.0,Prayas Ray Barman,1189.0,David Warner,195.0,Jonny Bairstow,213.0,56.0,Right,Short Mid Wicket,1.0,0,1,1.0,LengthBall,MiddleStump,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:02:57Z,5,False,2579.0,Prayas Ray Barman,195.0,Jonny Bairstow,1189.0,David Warner,280.0,156.0,Left,Long On,1.0,0,1,1.0,HalfVolley,OffStump,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52136,7,6.0,0.0,0.0,65.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:03:24Z,6,False,2579.0,Prayas Ray Barman,1189.0,David Warner,195.0,Jonny Bairstow,215.0,138.0,Right,Deep Mid Wicket,2.0,0,2,2.0,BackOfALength,MiddleStump,None,BackFoot,Pull,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:04:41Z,1,False,613.0,,195.0,Jonny Bairstow,1189.0,David Warner,327.0,163.0,Left,Deep Mid Wicket,1.0,0,1,1.0,LengthBall,OutsideOff,None,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:05:19Z,2,False,613.0,,1189.0,David Warner,195.0,Jonny Bairstow,25.0,72.0,Right,Backward Point,1.0,0,1,1.0,LengthBall,LegStump,None,FrontFoot,Steer,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:05:54Z,3,False,613.0,,195.0,Jonny Bairstow,1189.0,David Warner,327.0,170.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BackFoot,Pull,Slider,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,42.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:06:38Z,4,False,613.0,,1189.0,David Warner,195.0,Jonny Bairstow,214.0,137.0,Right,Deep Mid Wicket,2.0,0,2,2.0,Null,Null,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,,5,False,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,
52145,8,6.0,0.0,0.0,71.0,0.0,6.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:07:39Z,6,False,613.0,,1189.0,David Warner,195.0,Jonny Bairstow,175.0,136.0,Right,Deep Square Leg,1.0,0,1,1.0,LengthBall,DownLeg,None,BackFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,42.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
52152,9,18.0,0.0,0.0,89.0,0.0,18.0,1173,,5088,IPL 2019,1,247,Sunrisers Hyderabad,246,Royal Challengers Bengaluru Men,2019-03-31T12:08:39Z,1,False,2579.0,Prayas Ray Barman,1189.0,David Warner,195.0,Jonny Bairstow,54.0,71.0,Right,Short Third Man,1.0,0,1,1.0,LengthBall,OutsideOff,None,MovesInfront,ReverseSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,117.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
