over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount
252734,12,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252734,12,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252733,13,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,Wicketkeeper,0,0,False,False,2018-08-17T20:50:05Z,124.0,Dieter Klein,528.0,Charlie Thurston,529.0,Josh Cobb,90.0,48.0,Left,0.0,0.0,LengthBall,Null,Caught,MissedLegSide,0,Pull,Null,Round,Fast,Right,NotOut1stUmpire,NotReferred,Null,False,False,False,False,False,True,24.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
252732,14,,,,0.0,0.0,0.0,0.0,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252731,15,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252730,16,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252729,17,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252728,18,,,,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,6,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252727,19,8.37,154.0,6.0,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,1,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252727,19,8.37,154.0,6.0,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252727,19,8.37,154.0,6.0,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252727,19,8.37,154.0,6.0,,,,,9908,,1246,England Domestic T20 2018,2,37,Northamptonshire,42,Leicestershire,4,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
