over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,over_runrate,appealDismissalTypeId
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:37:22Z,1,False,,,,676.0,Imran Tahir,590.0,Chris Lynn,607.0,,90.0,48.0,Left,Wicketkeeper,1.0,1,1,0.0,,LengthBall,Wide,Left,MovesInfront,Leave,LegSpinner,Over,LegSpin,Left,Null,Null,True,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:37:48Z,1,True,Caught,590.0,Chris Lynn,676.0,Imran Tahir,590.0,Chris Lynn,607.0,,22.0,137.0,Left,Deep Backward Square Leg,0.0,0,0,0.0,Caught,LengthBall,OffStump,MisTimed,MovesInfront,SlogSweep,Slider,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:39:41Z,2,False,,,,676.0,Imran Tahir,1485.0,Andre Russell,607.0,,325.0,211.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,HalfVolley,LegStump,WellTimed,FrontFoot,Flick,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:40:07Z,3,False,,,,676.0,Imran Tahir,1485.0,Andre Russell,607.0,,242.0,49.0,Left,Silly Mid Off,0.0,0,0,0.0,,LengthBall,OffStump,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:40:25Z,4,False,,,,676.0,Imran Tahir,1485.0,Andre Russell,607.0,,312.0,212.0,Left,Long On,6.0,0,6,6.0,,LengthBall,OutsideOff,WellTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:41:01Z,5,True,CaughtSub,1485.0,Andre Russell,676.0,Imran Tahir,1485.0,Andre Russell,607.0,,296.0,141.0,Left,Long On,0.0,0,0,0.0,Caught (sub),LengthBall,OutsideOff,MisTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60035,15,12.0,2.0,1.0,133.0,5.0,12.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:42:43Z,6,False,,,,676.0,Imran Tahir,299.0,,607.0,,230.0,140.0,Left,Deep Extra Cover,1.0,0,1,1.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60052,16,1.0,0.0,0.0,142.0,5.0,1.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:44:08Z,1,False,,,,1027.0,Mitchell Santner,299.0,,607.0,,237.0,143.0,Left,Long Off,1.0,0,1,1.0,,LengthBall,OffStump,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60051,16,8.0,0.0,0.0,142.0,5.0,8.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:44:37Z,2,False,,,,1027.0,Mitchell Santner,607.0,,299.0,,31.0,131.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,MiddleStump,None,FrontFoot,Sweep,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60051,16,8.0,0.0,0.0,142.0,5.0,8.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:45:01Z,3,False,,,,1027.0,Mitchell Santner,299.0,,607.0,,131.0,74.0,Left,Short Third Man,1.0,0,1,1.0,,LengthBall,OutsideOff,MisTimed,NoMovement,Pushed,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60051,16,8.0,0.0,0.0,142.0,5.0,8.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:45:26Z,4,False,,,,1027.0,Mitchell Santner,607.0,,299.0,,322.0,217.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,FullToss,OffStump,WellTimed,FrontFoot,Flick,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,True,False,87.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60051,16,8.0,0.0,0.0,142.0,5.0,8.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:45:55Z,5,False,,,,1027.0,Mitchell Santner,607.0,,299.0,,43.0,119.0,Left,Fine Leg,1.0,0,1,1.0,,LengthBall,MiddleStump,None,FrontFoot,Worked,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60051,16,8.0,0.0,0.0,142.0,5.0,8.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:46:20Z,6,False,,,,1027.0,Mitchell Santner,299.0,,607.0,,193.0,127.0,Left,Deep Cover,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,StockBall,Round,Orthodox,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:49:59Z,1,False,,,,676.0,Imran Tahir,299.0,,607.0,,163.0,142.0,Left,Deep Backward Point,2.0,0,2,2.0,,BackOfALength,OutsideOff,None,BackFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:50:26Z,2,False,,,,676.0,Imran Tahir,299.0,,607.0,,180.0,34.0,Left,Point,0.0,0,0,0.0,,LengthBall,MiddleStump,None,FrontFoot,Dropped,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:50:44Z,3,False,,,,676.0,Imran Tahir,299.0,,607.0,,311.0,147.0,Left,Long On,1.0,0,1,1.0,,LengthBall,MiddleStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:51:14Z,4,False,,,,676.0,Imran Tahir,607.0,,299.0,,358.0,125.0,Left,Square Leg,2.0,0,2,2.0,,HalfVolley,OffStump,None,FrontFoot,Worked,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:52:00Z,5,False,,,,676.0,Imran Tahir,607.0,,299.0,,192.0,154.0,Left,Deep Cover,1.0,0,1,1.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60066,17,7.0,0.0,0.0,149.0,5.0,7.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:52:27Z,6,False,,,,676.0,Imran Tahir,299.0,,607.0,,238.0,148.0,Left,Long Off,1.0,0,1,1.0,,HalfVolley,MiddleStump,None,FrontFoot,Drive,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:54:17Z,1,False,,,,611.0,,299.0,,607.0,,301.0,123.0,Left,Mid On,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:55:03Z,2,True,Caught,607.0,,611.0,,607.0,,299.0,,254.0,122.0,Left,Mid Off,0.0,0,0,0.0,Caught,LengthBall,OutsideOff,MisTimed,DeepInCrease,Drive,SlowerBall,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:57:12Z,3,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,331.0,134.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,LengthBall,OutsideOff,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:57:57Z,4,False,,,,611.0,,1911.0,Piyush Chawla,299.0,,153.0,101.0,Right,Backward Square Leg,1.0,0,1,1.0,,BackOfALength,DownLeg,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:58:49Z,5,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Short,OutsideOff,Left,BackFoot,Leave,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60074,18,4.0,1.0,0.0,153.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T12:59:21Z,6,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,174.0,140.0,Left,Deep Point,1.0,0,1,1.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:00:57Z,1,False,,,,283.0,,299.0,,1911.0,Piyush Chawla,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,Short,OutsideOff,Left,BackFoot,Leave,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:01:31Z,2,False,,,,283.0,,299.0,,1911.0,Piyush Chawla,6.0,140.0,Left,Deep Square Leg,1.0,0,1,1.0,,HalfVolley,MiddleStump,None,FrontFoot,Flick,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:02:25Z,3,False,,,,283.0,,1911.0,Piyush Chawla,299.0,,40.0,139.0,Right,Third Man,1.0,0,1,1.0,,Short,OutsideOff,None,BackFoot,UpperCut,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:03:06Z,4,False,,,,283.0,,299.0,,1911.0,Piyush Chawla,70.0,36.0,Left,Leg Slip,0.0,0,0,0.0,,Yorker,OffStump,BottomEdge,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:03:42Z,5,False,,,,283.0,,299.0,,1911.0,Piyush Chawla,349.0,132.0,Left,Deep Mid Wicket,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,FrontFoot,Pull,SlowerBall,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60087,19,4.0,0.0,0.0,157.0,6.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:04:55Z,6,False,,,,283.0,,1911.0,Piyush Chawla,299.0,,156.0,123.0,Right,Backward Square Leg,1.0,0,1,1.0,,Short,OutsideOff,None,BackFoot,Pull,SlowerBall,Round,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:06:30Z,1,False,,,,611.0,,1911.0,Piyush Chawla,299.0,,90.0,48.0,Right,Wicketkeeper,1.0,1,1,0.0,,BackOfALength,OutsideOff,Missed,BackFoot,Cut,NoMovement,Over,Fast,Left,Null,Null,True,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:07:02Z,1,False,,,,611.0,,1911.0,Piyush Chawla,299.0,,185.0,103.0,Right,Square Leg,1.0,0,1,1.0,,BackOfALength,DownLeg,MisTimed,FrontFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:07:40Z,2,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:08:15Z,3,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,206.0,156.0,Left,Deep Cover,2.0,0,2,2.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,87.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:08:51Z,4,False,,,,611.0,,299.0,,1911.0,Piyush Chawla,227.0,98.0,Left,Mid Off,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:09:20Z,5,True,Caught,299.0,,611.0,,299.0,,1911.0,Piyush Chawla,333.0,156.0,Left,Deep Mid Wicket,0.0,0,0,0.0,Caught,Short,OutsideOff,MisTimed,FrontFoot,Pull,SlowerBall,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60089,20,4.0,2.0,1.0,161.0,8.0,4.0,1302,,5274,IPL 2019,1,243,Kolkata Knight Riders,240,Chennai Super Kings,2019-04-14T13:10:39Z,6,True,RunOut,615.0,,611.0,,1911.0,Piyush Chawla,615.0,,90.0,48.0,Right,Wicketkeeper,0.0,0,0,0.0,Run out,Yorker,DownLeg,Missed,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Out2ndUmpire,Null,False,False,False,False,False,False,87.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:26:55Z,1,False,,,,304.0,Prasidh Krishna,2368.0,Shane Watson,715.0,Faf du Plessis,284.0,204.0,Left,Long On,4.0,0,4,4.0,,LengthBall,OffStump,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,True,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:27:30Z,2,False,,,,304.0,Prasidh Krishna,2368.0,Shane Watson,715.0,Faf du Plessis,352.0,71.0,Left,Mid Wicket,1.0,0,1,1.0,,LengthBall,OutsideOff,InsideEdge,FrontFoot,ForwardDefensive,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:28:55Z,3,False,,,,304.0,Prasidh Krishna,715.0,Faf du Plessis,2368.0,Shane Watson,8.0,172.0,Left,Deep Square Leg,4.0,0,4,4.0,,Yorker,MiddleStump,WellTimed,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:29:36Z,4,False,,,,304.0,Prasidh Krishna,715.0,Faf du Plessis,2368.0,Shane Watson,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,,LengthBall,OutsideOff,Left,FrontFoot,Leave,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,,5,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,
60094,1,10.0,0.0,0.0,10.0,0.0,10.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:30:49Z,6,False,,,,304.0,Prasidh Krishna,2368.0,Shane Watson,715.0,Faf du Plessis,209.0,47.0,Left,Short Extra Cover,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:32:09Z,1,False,,,,406.0,Harry Gurney,715.0,Faf du Plessis,2368.0,Shane Watson,227.0,105.0,Left,Mid Off,1.0,0,1,1.0,,HalfVolley,OutsideOff,None,FrontFoot,Drive,SlowerBall,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:32:55Z,2,False,,,,406.0,Harry Gurney,2368.0,Shane Watson,715.0,Faf du Plessis,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,LengthBall,OutsideOff,None,FrontFoot,ForwardDefensive,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:33:22Z,3,False,,,,406.0,Harry Gurney,2368.0,Shane Watson,715.0,Faf du Plessis,212.0,29.0,Left,Silly Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,HitPad,BackFoot,Drive,SeamIn,Round,Fast,Right,NotOut2ndUmpire,Null,False,False,False,False,False,True,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,Lbw
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:33:59Z,4,False,,,,406.0,Harry Gurney,2368.0,Shane Watson,715.0,Faf du Plessis,183.0,117.0,Left,Deep Point,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:34:26Z,5,False,,,,406.0,Harry Gurney,715.0,Faf du Plessis,2368.0,Shane Watson,197.0,9.0,Left,Silly Point,0.0,0,0,0.0,,BackOfALength,OutsideOff,HitPad,BackFoot,Worked,SeamIn,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60096,2,3.0,0.0,0.0,13.0,0.0,3.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:34:56Z,6,False,,,,406.0,Harry Gurney,715.0,Faf du Plessis,2368.0,Shane Watson,9.0,118.0,Left,Backward Square Leg,1.0,0,1,1.0,,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Round,Fast,Right,Null,Null,False,False,False,False,False,False,87.0,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,False,False,,
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:36:18Z,1,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,270.0,40.0,Left,Bowler,0.0,0,0,0.0,,BackOfALength,OutsideOff,InsideEdge,BackFoot,Pushed,SeamIn,Over,Fast,Left,Null,Null,False,False,False,False,False,False,124.0,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,,
60097,3,16.0,0.0,0.0,29.0,0.0,16.0,1304,,5274,IPL 2019,2,240,Chennai Super Kings,243,Kolkata Knight Riders,2019-04-14T13:36:53Z,2,False,,,,1485.0,Andre Russell,715.0,Faf du Plessis,2368.0,Shane Watson,340.0,197.0,Left,Deep Mid Wicket,4.0,0,4,4.0,,BackOfALength,OutsideOff,WellTimed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,True,False,124.0,False,False,True,False,True,False,4.0,0.0,0.0,0.0,0.0,False,True,,
