over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,decisionOfficialId,matchName
1612068,10,10.1,26,0,0,101,2,26,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588416,2026-07-19T00:16:06Z,2,58,False,,,,14435,Nikhil Chaudhary,781,Colin Munro,13786,Matthew Tromp,207.0,175.0,Left,,6,0,6,6,,Short,MiddleStump,,WellTimed,BackFoot,Pull,QuickerBall,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,
1612068,10,10.1,26,0,0,101,2,26,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588417,2026-07-19T00:16:43Z,3,59,False,,,,14435,Nikhil Chaudhary,781,Colin Munro,13786,Matthew Tromp,206.0,174.0,Left,,6,0,6,6,,LengthBall,MiddleStump,,WellTimed,FrontFoot,Slog,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,
1612068,10,10.1,26,0,0,101,2,26,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588418,2026-07-19T00:17:35Z,4,60,False,,,,14435,Nikhil Chaudhary,781,Colin Munro,13786,Matthew Tromp,332.0,71.0,Left,Cover,1,0,1,1,,BackOfALength,MiddleStump,,None,BackFoot,Pushed,Googly,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612068,10,10.1,26,0,0,101,2,26,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588419,2026-07-19T00:18:03Z,5,61,False,,,,14435,Nikhil Chaudhary,13786,Matthew Tromp,781,Colin Munro,278.0,180.0,Right,,6,0,6,6,,LengthBall,OutsideOff,,WellTimed,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,
1612068,10,10.1,26,0,0,101,2,26,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588420,2026-07-19T00:18:47Z,6,62,False,,,,14435,Nikhil Chaudhary,13786,Matthew Tromp,781,Colin Munro,198.0,40.0,Right,Cover,1,0,1,1,,FullToss,OutsideOff,,WellTimed,FrontFoot,Drive,LegSpinner,Over,LegSpin,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588421,2026-07-19T00:21:45Z,1,63,False,,,,499,Ian Holland,13786,Matthew Tromp,781,Colin Munro,314.0,73.0,Right,Mid Wicket,1,0,1,1,,LengthBall,OffStump,,None,BackFoot,Worked,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588422,2026-07-19T00:22:22Z,2,64,False,,,,499,Ian Holland,781,Colin Munro,13786,Matthew Tromp,351.0,144.0,Left,Deep Cover,1,0,1,1,,HalfVolley,OffStump,,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588423,2026-07-19T00:22:49Z,3,65,False,,,,499,Ian Holland,13786,Matthew Tromp,781,Colin Munro,0.0,0.0,Right,Bowler,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,ForwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588424,2026-07-19T00:23:13Z,4,66,False,,,,499,Ian Holland,13786,Matthew Tromp,781,Colin Munro,328.0,140.0,Right,Deep Mid Wicket,1,0,1,1,,LengthBall,OffStump,,None,FrontFoot,Slog,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588425,2026-07-19T00:23:43Z,5,67,False,,,,499,Ian Holland,781,Colin Munro,13786,Matthew Tromp,249.0,145.0,Left,Long On,1,0,1,1,,Short,DownLeg,,MisTimed,BackFoot,Pull,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612069,11,9.91,8,0,0,109,2,8,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588426,2026-07-19T00:24:15Z,6,68,False,,,,499,Ian Holland,13786,Matthew Tromp,781,Colin Munro,301.0,179.0,Right,,4,0,4,4,,LengthBall,OutsideOff,,WellTimed,FrontFoot,Slog,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588427,2026-07-19T00:25:16Z,1,69,False,,,,3154,Rachin Ravindra,781,Colin Munro,13786,Matthew Tromp,0.0,0.0,Left,Bowler,0,0,0,0,,BackOfALength,OutsideOff,,MisTimed,FrontFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588428,2026-07-19T00:25:34Z,2,70,False,,,,3154,Rachin Ravindra,781,Colin Munro,13786,Matthew Tromp,0.0,0.0,Left,Wicketkeeper,0,0,0,0,,BackOfALength,Wide,,Missed,FrontFoot,SwitchHit,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588429,2026-07-19T00:25:53Z,3,71,True,Caught,781.0,Colin Munro,3154,Rachin Ravindra,781,Colin Munro,13786,Matthew Tromp,282.0,154.0,Left,Long Off,0,0,0,0,Caught,BackOfALength,Wide,Caught,MisTimed,MovesInfront,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588430,2026-07-19T00:27:32Z,4,72,False,,,,3154,Rachin Ravindra,975,Sunil Narine,13786,Matthew Tromp,0.0,0.0,Left,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Left,FrontFoot,Leave,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588431,2026-07-19T00:27:50Z,5,73,False,,,,3154,Rachin Ravindra,975,Sunil Narine,13786,Matthew Tromp,0.0,0.0,Left,Wicketkeeper,1,1,1,0,,BackOfALength,Wide,,Left,FrontFoot,Leave,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588432,2026-07-19T00:28:08Z,5,74,False,,,,3154,Rachin Ravindra,975,Sunil Narine,13786,Matthew Tromp,0.0,0.0,Left,Wicketkeeper,1,1,1,0,,LengthBall,Wide,,Left,FrontFoot,Leave,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588433,2026-07-19T00:28:32Z,5,75,True,Bowled,975.0,Sunil Narine,3154,Rachin Ravindra,975,Sunil Narine,13786,Matthew Tromp,,,Left,,0,0,0,0,Bowled,BackOfALength,OutsideOff,Bowled,BottomEdge,FrontFoot,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612070,12,9.33,3,2,0,112,4,3,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588434,2026-07-19T00:30:17Z,6,76,False,,,,3154,Rachin Ravindra,1812,Rovman Powell,13786,Matthew Tromp,350.0,111.0,Right,Deep Square Leg,1,0,1,1,,BackOfALength,MiddleStump,,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588435,2026-07-19T00:31:39Z,1,77,False,,,,65,Lockie Ferguson,1812,Rovman Powell,13786,Matthew Tromp,330.0,29.0,Right,Wicketkeeper,0,1,1,0,,BackOfALength,OutsideOff,,HitBody,BackFoot,Glance,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,True,False,True,False,False,False,False,False,False,1,0,0,1,0,False,False,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588436,2026-07-19T00:32:20Z,2,78,False,,,,65,Lockie Ferguson,13786,Matthew Tromp,1812,Rovman Powell,174.0,48.0,Right,Backward Point,0,0,0,0,,LengthBall,OutsideOff,,ThickEdge,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588437,2026-07-19T00:32:51Z,3,79,False,,,,65,Lockie Ferguson,13786,Matthew Tromp,1812,Rovman Powell,265.0,124.0,Right,Mid Off,1,0,1,1,,HalfVolley,OutsideOff,,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,True,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588438,2026-07-19T00:33:27Z,4,80,False,,,,65,Lockie Ferguson,1812,Rovman Powell,13786,Matthew Tromp,141.0,142.0,Right,Third Man,1,0,1,1,,BackOfALength,OutsideOff,,None,FrontFoot,LateCut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588439,2026-07-19T00:34:00Z,5,81,False,,,,65,Lockie Ferguson,13786,Matthew Tromp,1812,Rovman Powell,182.0,48.0,Right,Cover,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612071,13,9.0,5,0,0,117,4,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588440,2026-07-19T00:34:33Z,6,82,False,,,,65,Lockie Ferguson,1812,Rovman Powell,13786,Matthew Tromp,301.0,114.0,Right,Deep Mid Wicket,1,0,1,1,,LengthBall,OffStump,,None,FrontFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588441,2026-07-19T00:35:37Z,1,83,False,,,,3154,Rachin Ravindra,1812,Rovman Powell,13786,Matthew Tromp,346.0,116.0,Right,Deep Square Leg,1,0,1,1,,BackOfALength,MiddleStump,,None,BackFoot,Flick,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588442,2026-07-19T00:36:01Z,2,84,False,,,,3154,Rachin Ravindra,13786,Matthew Tromp,1812,Rovman Powell,204.0,65.0,Right,Cover,0,0,0,0,,LengthBall,Wide,,None,FrontFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588443,2026-07-19T00:36:18Z,3,85,False,,,,3154,Rachin Ravindra,13786,Matthew Tromp,1812,Rovman Powell,335.0,174.0,Right,,6,0,6,6,,Short,OutsideOff,,WellTimed,BackFoot,Pull,QuickerBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588444,2026-07-19T00:37:01Z,4,86,False,,,,3154,Rachin Ravindra,13786,Matthew Tromp,1812,Rovman Powell,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,BackOfALength,OutsideOff,,Missed,BackFoot,Drive,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588445,2026-07-19T00:37:21Z,5,87,False,,,,3154,Rachin Ravindra,13786,Matthew Tromp,1812,Rovman Powell,299.0,179.0,Right,,4,0,4,4,,BackOfALength,Wide,,WellTimed,FrontFoot,SlogSweep,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,
1612072,14,9.21,12,0,0,129,4,12,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588446,2026-07-19T00:38:03Z,6,88,False,,,,3154,Rachin Ravindra,13786,Matthew Tromp,1812,Rovman Powell,207.0,40.0,Right,Bowler,1,0,1,1,,BackOfALength,Wide,,MisTimed,FrontFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588447,2026-07-19T00:39:02Z,1,89,False,,,,770,Ben Dwarshuis,13786,Matthew Tromp,1812,Rovman Powell,256.0,180.0,Right,,6,0,6,6,,HalfVolley,OffStump,,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588448,2026-07-19T00:39:36Z,2,90,True,Caught,13786.0,Matthew Tromp,770,Ben Dwarshuis,13786,Matthew Tromp,1812,Rovman Powell,1.0,158.0,Right,Deep Backward Square Leg,0,0,0,0,Caught,BackOfALength,DownLeg,Caught,MisTimed,FrontFoot,Slog,OffCutter,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,1896.0,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588449,2026-07-19T00:41:27Z,3,91,False,,,,770,Ben Dwarshuis,628,Jason Holder,1812,Rovman Powell,314.0,46.0,Right,Mid Wicket,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,Worked,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588450,2026-07-19T00:41:55Z,4,92,False,,,,770,Ben Dwarshuis,628,Jason Holder,1812,Rovman Powell,169.0,41.0,Right,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,,None,FrontFoot,Steer,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588451,2026-07-19T00:42:37Z,5,93,False,,,,770,Ben Dwarshuis,628,Jason Holder,1812,Rovman Powell,251.0,134.0,Right,Long Off,1,0,1,1,,LengthBall,OutsideOff,,None,FrontFoot,Pushed,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612073,15,9.07,7,2,0,136,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588452,2026-07-19T00:43:12Z,6,94,True,Lbw,1812.0,Rovman Powell,770,Ben Dwarshuis,1812,Rovman Powell,628,Jason Holder,,,Right,,0,0,0,0,LBW,BackOfALength,OutsideOff,Lbw,HitPad,FrontFoot,Worked,NoMovement,Round,FastSeam,Left,Null,OutReviewLost,Null,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,False,False,1896.0,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588453,2026-07-19T00:45:52Z,1,95,False,,,,65,Lockie Ferguson,628,Jason Holder,3417,Jahmar Hamilton,109.0,161.0,Right,,4,0,4,4,,HalfVolley,OutsideOff,,WellTimed,BackFoot,LateCut,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588454,2026-07-19T00:46:30Z,2,96,False,,,,65,Lockie Ferguson,628,Jason Holder,3417,Jahmar Hamilton,112.0,149.0,Right,Third Man,1,0,1,1,,LengthBall,OutsideOff,,ThickEdge,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588455,2026-07-19T00:47:10Z,3,97,False,,,,65,Lockie Ferguson,3417,Jahmar Hamilton,628,Jason Holder,174.0,43.0,Right,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,BackwardDefensive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588456,2026-07-19T00:47:48Z,4,98,False,,,,65,Lockie Ferguson,3417,Jahmar Hamilton,628,Jason Holder,330.0,41.0,Right,Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588457,2026-07-19T00:48:33Z,5,99,False,,,,65,Lockie Ferguson,628,Jason Holder,3417,Jahmar Hamilton,14.0,125.0,Right,Deep Backward Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612074,16,8.94,7,0,0,143,6,7,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588458,2026-07-19T00:49:19Z,6,100,False,,,,65,Lockie Ferguson,3417,Jahmar Hamilton,628,Jason Holder,204.0,48.0,Right,Cover,0,0,0,0,,BackOfALength,OutsideOff,,None,BackFoot,Dropped,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588459,2026-07-19T00:50:34Z,1,101,False,,,,3479,Saurabh Netravalkar,628,Jason Holder,3417,Jahmar Hamilton,202.0,51.0,Right,Cover,1,0,1,1,,BackOfALength,OffStump,,None,FrontFoot,Drive,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588460,2026-07-19T00:51:21Z,2,102,False,,,,3479,Saurabh Netravalkar,3417,Jahmar Hamilton,628,Jason Holder,195.0,50.0,Right,Cover,0,0,0,0,,LengthBall,OutsideOff,,None,FrontFoot,Drive,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588461,2026-07-19T00:52:05Z,3,103,False,,,,3479,Saurabh Netravalkar,3417,Jahmar Hamilton,628,Jason Holder,155.0,166.0,Right,,4,0,4,4,,LengthBall,OutsideOff,,TopEdge,FrontFoot,Cut,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,True,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588462,2026-07-19T00:52:46Z,4,104,False,,,,3479,Saurabh Netravalkar,3417,Jahmar Hamilton,628,Jason Holder,235.0,66.0,Right,Extra Cover,1,0,1,1,,BackOfALength,OffStump,,None,DownTheTrack,Drive,OffCutter,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588463,2026-07-19T00:53:24Z,5,105,False,,,,3479,Saurabh Netravalkar,628,Jason Holder,3417,Jahmar Hamilton,0.0,0.0,Right,Bowler,0,0,0,0,,HalfVolley,DownLeg,,HitPad,DeepInCrease,Flick,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612075,17,8.76,6,0,0,149,6,6,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588464,2026-07-19T00:54:06Z,6,106,False,,,,3479,Saurabh Netravalkar,628,Jason Holder,3417,Jahmar Hamilton,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,HalfVolley,LegStump,,BatPad,FrontFoot,Slog,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
1612076,18,8.56,5,1,0,154,7,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588465,2026-07-19T00:55:24Z,1,107,False,,,,770,Ben Dwarshuis,3417,Jahmar Hamilton,628,Jason Holder,179.0,139.0,Right,Deep Backward Point,2,0,2,2,,LengthBall,Wide,,None,FrontFoot,Drive,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,2,0,0,0,0,False,False,,
1612076,18,8.56,5,1,0,154,7,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588466,2026-07-19T00:55:58Z,2,108,False,,,,770,Ben Dwarshuis,3417,Jahmar Hamilton,628,Jason Holder,9.0,133.0,Right,Deep Backward Square Leg,1,0,1,1,,BackOfALength,OutsideOff,,None,BackFoot,Worked,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,
1612076,18,8.56,5,1,0,154,7,5,75595,40159,Major League Cricket 2026,1,1292,Los Angeles Knight Riders,1295,Washington Freedom,8588467,2026-07-19T00:56:32Z,3,109,False,,,,770,Ben Dwarshuis,628,Jason Holder,3417,Jahmar Hamilton,0.0,0.0,Right,Wicketkeeper,0,0,0,0,,Short,OutsideOff,,Missed,FrontFoot,Slog,NoMovement,Round,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,
