over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,fieldingPosition,runsConceded,extras,runs,runsScored,dismissalType,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled
946937,8,4.0,0.0,0.0,4.0,6.62,53.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:40:45Z,2,False,,,,591,Glenn Maxwell,2005,Sherfane Rutherford,3070,Hassan Khan,348,147,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946937,8,4.0,0.0,0.0,4.0,6.62,53.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:41:14Z,3,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,168,144,Deep Backward Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946937,8,4.0,0.0,0.0,4.0,6.62,53.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:41:38Z,4,False,,,,591,Glenn Maxwell,2005,Sherfane Rutherford,3070,Hassan Khan,90,48,Wicketkeeper,0,0,0,0,,LengthBall,OutsideOff,NotOut,Missed,FrontFoot,Cut,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946937,8,4.0,0.0,0.0,4.0,6.62,53.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:41:56Z,5,False,,,,591,Glenn Maxwell,2005,Sherfane Rutherford,3070,Hassan Khan,148,136,Fine Leg,1,0,1,1,,LengthBall,OutsideOff,NotOut,MisTimed,BackFoot,Pull,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946937,8,4.0,0.0,0.0,4.0,6.62,53.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:42:19Z,6,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,293,148,Long On,1,0,1,1,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:43:11Z,1,False,,,,3154,Rachin Ravindra,3070,Hassan Khan,2005,Sherfane Rutherford,194,144,Deep Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Cut,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:43:47Z,2,False,,,,3154,Rachin Ravindra,2005,Sherfane Rutherford,3070,Hassan Khan,2,150,Deep Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:44:11Z,3,False,,,,3154,Rachin Ravindra,3070,Hassan Khan,2005,Sherfane Rutherford,326,66,Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:44:28Z,4,False,,,,3154,Rachin Ravindra,3070,Hassan Khan,2005,Sherfane Rutherford,261,208,Long Off,6,0,6,6,,LengthBall,Wide,NotOut,Middled,DownTheTrack,Slog,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,True,False,84,False,False,False,False,False,False,6,0,0,0,0,False,True
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:45:40Z,5,False,,,,3154,Rachin Ravindra,3070,Hassan Khan,2005,Sherfane Rutherford,36,134,Fine Leg,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,StockBall,Round,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946938,9,10.0,0.0,0.0,10.0,7.0,63.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:46:05Z,6,False,,,,3154,Rachin Ravindra,2005,Sherfane Rutherford,3070,Hassan Khan,354,153,Deep Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Drive,StockBall,Over,Orthodox,Left,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:49:42Z,1,False,,,,591,Glenn Maxwell,2005,Sherfane Rutherford,3070,Hassan Khan,166,144,Deep Backward Square Leg,1,0,1,1,,LengthBall,OffStump,NotOut,MisTimed,BackFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:50:10Z,2,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,205,59,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:50:27Z,3,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,182,133,Deep Point,1,0,1,1,,LengthBall,Wide,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:50:56Z,4,False,,,,591,Glenn Maxwell,2005,Sherfane Rutherford,3070,Hassan Khan,341,99,Cover,1,0,1,1,,LengthBall,OutsideOff,NotOut,TopEdge,BackFoot,Slog,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:51:28Z,5,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,319,53,Short Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,BackFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946939,10,3.0,0.0,0.0,3.0,6.6,66.0,4.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:51:47Z,6,False,,,,591,Glenn Maxwell,3070,Hassan Khan,2005,Sherfane Rutherford,141,73,Short Third Man,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:52:50Z,1,True,Caught,2005.0,Sherfane Rutherford,65,Lockie Ferguson,2005,Sherfane Rutherford,3070,Hassan Khan,333,57,Short Extra Cover,0,0,0,0,Caught,BackOfALength,LegStump,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:54:46Z,2,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,24,86,Backward Point,0,0,0,0,,BackOfALength,OutsideOff,NotOut,None,BackFoot,Steer,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:55:21Z,3,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,68,140,Third Man,1,0,1,1,,LengthBall,OutsideOff,NotOut,OutsideEdge,BackFoot,Steer,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:56:14Z,4,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,290,36,Silly Mid On,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:56:43Z,5,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,217,48,Short Extra Cover,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946940,11,1.0,1.0,0.0,1.0,6.09,67.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:57:13Z,6,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,319,49,Short Mid Wicket,0,0,0,0,,LengthBall,OutsideOff,NotOut,MisTimed,FrontFoot,Flick,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:58:24Z,1,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,347,59,Point,0,0,0,0,,LengthBall,OutsideOff,Lbw,HitPad,FrontFoot,Sweep,OffBreak,Round,OffSpin,Right,NotOut2ndUmpire,NotReferred,Null,False,False,False,False,False,True,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:58:55Z,2,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,27,25,Silly Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:59:11Z,3,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,270,40,Bowler,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:59:22Z,4,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,247,145,Long On,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,DownTheTrack,Flick,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T06:59:46Z,5,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,330,194,Deep Mid Wicket,6,0,6,6,,LengthBall,OutsideOff,NotOut,WellTimed,DownTheTrack,Slog,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,436,False,False,False,False,False,False,6,0,0,0,0,False,True
946941,12,8.0,0.0,0.0,8.0,6.25,75.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:00:15Z,6,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,280,153,Long On,1,0,1,1,,LengthBall,OutsideOff,NotOut,MisTimed,DownTheTrack,Slog,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:01:23Z,1,False,,,,499,Ian Holland,3070,Hassan Khan,398,Corey Anderson,251,146,Long Off,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:02:09Z,2,False,,,,499,Ian Holland,398,Corey Anderson,3070,Hassan Khan,324,50,Short Extra Cover,0,0,0,0,,LengthBall,LegStump,NotOut,None,FrontFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,0,0,0,0,0,False,False
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:02:35Z,3,False,,,,499,Ian Holland,398,Corey Anderson,3070,Hassan Khan,297,144,Long Off,1,0,1,1,,HalfVolley,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:03:06Z,4,False,,,,499,Ian Holland,3070,Hassan Khan,398,Corey Anderson,249,197,Long Off,6,0,6,6,,LengthBall,Wide,NotOut,WellTimed,DownTheTrack,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,84,False,False,False,False,False,False,6,0,0,0,0,False,True
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:04:20Z,5,False,,,,499,Ian Holland,3070,Hassan Khan,398,Corey Anderson,237,149,Long Off,1,0,1,1,,FullToss,OutsideOff,NotOut,None,FrontFoot,Drive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946942,13,15.0,0.0,0.0,15.0,6.92,90.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:04:51Z,6,False,,,,499,Ian Holland,398,Corey Anderson,3070,Hassan Khan,251,204,Long On,6,0,6,6,,BackOfALength,LegStump,NotOut,WellTimed,DownTheTrack,Slog,OffCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,True,False,84,False,False,False,False,False,False,6,0,0,0,0,False,True
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:06:08Z,1,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,293,142,Long On,0,0,0,0,,LengthBall,OutsideOff,Caught,MisTimed,BackFoot,Pull,OffBreak,Over,OffSpin,Right,NotOut3rdUmpire,NotReferred,Null,False,False,False,False,False,True,123,False,False,False,False,False,False,0,0,0,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:08:03Z,2,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,344,129,Deep Mid Wicket,2,0,2,2,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Worked,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,2,0,0,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:08:31Z,3,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,177,139,Deep Point,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,BackFoot,Cut,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:09:04Z,4,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,90,48,Wicketkeeper,1,1,1,0,,LengthBall,Wide,NotOut,Missed,FrontFoot,Scoop,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,True,False,False,False,False,False,436,False,False,False,False,False,False,0,0,1,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:09:36Z,4,False,,,,591,Glenn Maxwell,398,Corey Anderson,3070,Hassan Khan,294,156,Long Off,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Drive,OffBreak,Round,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,436,False,False,False,False,False,False,1,0,0,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:10:00Z,5,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,298,209,Long On,6,0,6,6,,LengthBall,OutsideOff,NotOut,WellTimed,BackFoot,Pull,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,True,False,436,False,False,False,False,False,False,6,0,0,0,0,False,False
946943,14,11.0,0.0,1.0,11.0,7.29,102.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:10:24Z,6,False,,,,591,Glenn Maxwell,3070,Hassan Khan,398,Corey Anderson,156,78,Backward Point,0,0,0,0,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Pushed,OffBreak,Over,OffSpin,Right,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:11:44Z,1,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,90,48,Wicketkeeper,1,1,1,0,,LengthBall,MiddleStump,NotOut,PlayAndMissLegSide,FrontFoot,Glance,NoMovement,Round,Fast,Right,Null,NotReferred,Null,True,False,False,False,False,False,84,False,False,False,False,False,False,0,0,1,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:12:27Z,1,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,60,142,Third Man,1,0,1,1,,LengthBall,OutsideOff,NotOut,None,FrontFoot,Steer,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:12:53Z,2,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,246,84,Mid Off,1,0,1,1,,FullToss,OutsideOff,NotOut,MisTimed,FrontFoot,Drive,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:13:34Z,3,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,143,126,Fine Leg,2,0,2,2,,BackOfALength,OutsideOff,NotOut,Gloved,BackFoot,Worked,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,2,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:14:04Z,4,False,,,,65,Lockie Ferguson,398,Corey Anderson,3070,Hassan Khan,46,139,Third Man,1,0,1,1,,Short,OutsideOff,NotOut,ThickEdge,BackFoot,BackwardDefensive,NoMovement,Round,Fast,Right,Null,NotReferred,Null,False,False,False,False,False,False,84,False,False,False,False,False,False,1,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:14:40Z,5,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,133,141,Third Man,2,0,2,2,,BackOfALength,Wide,NotOut,WellTimed,BackFoot,UpperCut,NoMovement,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,84,False,False,False,False,False,False,2,0,0,0,0,False,False
946944,15,14.0,0.0,1.0,14.0,7.67,115.0,5.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:15:19Z,6,False,,,,65,Lockie Ferguson,3070,Hassan Khan,398,Corey Anderson,253,192,Long Off,6,0,6,6,,LengthBall,OutsideOff,NotOut,Middled,FrontFoot,Drive,SlowerBall,Over,Fast,Right,Null,NotReferred,Null,False,False,False,False,True,False,84,False,False,False,False,False,False,6,0,0,0,0,False,False
946945,16,12.0,1.0,0.0,12.0,7.94,127.0,6.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:16:44Z,1,False,,,,2705,Marco Jansen,398,Corey Anderson,3070,Hassan Khan,90,48,Wicketkeeper,0,0,0,0,,BackOfALength,Wide,NotOut,Missed,BackFoot,Pull,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,0,0,0,0,0,False,False
946945,16,12.0,1.0,0.0,12.0,7.94,127.0,6.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:17:27Z,2,False,,,,2705,Marco Jansen,398,Corey Anderson,3070,Hassan Khan,220,199,Deep Mid Wicket,6,0,6,6,,LengthBall,OutsideOff,NotOut,WellTimed,FrontFoot,Slog,OffCutter,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,True,False,436,False,False,False,False,False,False,6,0,0,0,0,False,True
946945,16,12.0,1.0,0.0,12.0,7.94,127.0,6.0,34366,,20181,Major League Cricket 2024,1,1294,San Francisco Unicorns,1295,Washington Freedom,2024-07-26T07:18:10Z,3,False,,,,2705,Marco Jansen,398,Corey Anderson,3070,Hassan Khan,256,201,Long On,4,0,4,4,,HalfVolley,OutsideOff,NotOut,WellTimed,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,NotReferred,Null,False,False,False,False,False,False,436,False,False,False,False,False,False,4,0,0,0,0,False,True
