over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,appealDismissalTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,dismissalTypeId,dismissalType
348951,17,4.29,1.0,0.0,0.0,73.0,2.0,1.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:13:27Z,3,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,219.0,42.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,MisTimed,0,ForwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348951,17,4.29,1.0,0.0,0.0,73.0,2.0,1.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:13:51Z,4,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,223.0,61.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348951,17,4.29,1.0,0.0,0.0,73.0,2.0,1.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:14:05Z,5,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,326.0,81.0,Right,Extra Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348951,17,4.29,1.0,0.0,0.0,73.0,2.0,1.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:14:30Z,6,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,323.0,14.0,Right,Silly Point,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:15:34Z,1,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,212.0,82.0,Left,Extra Cover,0.0,0,0,0.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:15:47Z,2,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,323.0,62.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:16:01Z,3,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,57.0,41.0,Left,Leg Slip,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:16:48Z,4,False,,,3748.0,Nashra Sandhu,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,246.0,138.0,Right,Long On,1.0,0,1,1.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:17:10Z,5,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,198.0,79.0,Left,Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348953,18,4.17,2.0,0.0,0.0,75.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:17:39Z,6,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,180.0,75.0,Left,Point,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:18:18Z,1,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,56.0,44.0,Right,Second Slip,0.0,0,0,0.0,LengthBall,Null,NotOut,Edged,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:18:48Z,2,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,216.0,72.0,Right,Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:19:13Z,3,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,234.0,158.0,Right,Long On,2.0,0,2,2.0,LengthBall,Null,NotOut,Played,0,Slog,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,2.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:19:40Z,4,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,270.0,40.0,Right,Bowler,0.0,0,0,0.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:20:07Z,5,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348955,19,4.05,2.0,0.0,0.0,77.0,2.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:20:25Z,6,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,217.0,42.0,Right,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:21:03Z,1,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,319.0,55.0,Left,Short Mid Wicket,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:21:23Z,2,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,340.0,106.0,Left,Mid Wicket,1.0,0,1,1.0,BackOfALength,Null,NotOut,Played,0,Worked,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:21:52Z,3,False,,,3748.0,Nashra Sandhu,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,247.0,141.0,Right,Long On,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:22:17Z,4,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,245.0,89.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:22:32Z,5,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,218.0,47.0,Left,Short Extra Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Pushed,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348956,20,4.0,3.0,0.0,0.0,80.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:22:58Z,6,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,205.0,114.0,Left,Cover,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:23:57Z,1,False,,,1148.0,Nida Dar,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,0.0,85.0,Left,Square Leg,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Worked,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:24:27Z,2,False,,,1148.0,Nida Dar,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,318.0,59.0,Left,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,Null,NotOut,Played,0,BackwardDefensive,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:24:41Z,3,False,,,1148.0,Nida Dar,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,149.0,38.0,Left,Fourth Slip,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Steer,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:24:57Z,4,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,205.0,119.0,Right,Mid Wicket,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Sweep,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:25:31Z,5,False,,,1148.0,Nida Dar,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,292.0,145.0,Left,Long On,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Over,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348958,21,3.95,3.0,0.0,0.0,83.0,2.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:25:49Z,6,False,,,1148.0,Nida Dar,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,270.0,40.0,Right,Bowler,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,BackwardDefensive,Null,Round,OffSpin,Left,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:26:51Z,1,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,3536.0,Lara Goodall,205.0,117.0,Left,Cover,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:27:35Z,2,True,3536.0,Lara Goodall,3748.0,Nashra Sandhu,3536.0,Lara Goodall,1731.0,Laura Wolvaardt,0.0,0.0,Right,,0.0,0,0,0.0,LengthBall,Null,NotOut,Missed,0,Sweep,Null,Round,Orthodox,Right,Out2ndUmpire,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,Bowled,Bowled
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:29:19Z,3,False,,,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,194.0,88.0,Left,Cover,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:29:32Z,4,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,231.0,43.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,Null,NotOut,MissedLegSide,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:29:49Z,5,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,214.0,84.0,Left,Extra Cover,0.0,0,0,0.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348959,22,3.91,3.0,1.0,0.0,86.0,3.0,3.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:30:04Z,6,False,,,3748.0,Nashra Sandhu,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,221.0,138.0,Left,Deep Extra Cover,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:31:18Z,1,False,,,3716.0,Sadia Iqbal,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,201.0,77.0,Left,Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:31:36Z,2,False,,,3716.0,Sadia Iqbal,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,192.0,113.0,Left,Cover,1.0,0,1,1.0,BackOfALength,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:32:02Z,3,False,,,3716.0,Sadia Iqbal,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,217.0,75.0,Left,Extra Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:32:17Z,4,False,,,3716.0,Sadia Iqbal,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,242.0,85.0,Left,Mid Off,0.0,0,0,0.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:32:35Z,5,False,,,3716.0,Sadia Iqbal,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,206.0,140.0,Left,Deep Cover,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
348962,23,3.83,2.0,0.0,0.0,88.0,3.0,2.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:33:01Z,6,False,,,3716.0,Sadia Iqbal,1731.0,Laura Wolvaardt,434.0,Mignon du Preez,90.0,48.0,Left,Wicketkeeper,0.0,0,0,0.0,LengthBall,Null,NotOut,Missed,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:33:47Z,1,False,,,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,270.0,40.0,Left,Bowler,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,ForwardDefensive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:34:05Z,2,False,,,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,168.0,44.0,Left,Gully,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:34:20Z,3,False,,,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,169.0,42.0,Left,Gully,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Cut,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:34:38Z,4,False,,,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,248.0,83.0,Left,Mid Off,0.0,0,0,0.0,HalfVolley,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:34:58Z,5,True,1731.0,Laura Wolvaardt,3748.0,Nashra Sandhu,434.0,Mignon du Preez,1731.0,Laura Wolvaardt,195.0,81.0,Left,Cover,0.0,0,0,0.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Out1stUmpire,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,RunOut,Run out
348964,24,3.67,0.0,1.0,0.0,88.0,4.0,0.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:37:22Z,6,False,,,3748.0,Nashra Sandhu,391.0,Marizanne Kapp,434.0,Mignon du Preez,270.0,40.0,Left,Bowler,0.0,0,0,0.0,FullToss,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,248.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,
348967,25,3.56,1.0,0.0,0.0,89.0,4.0,1.0,10964,3rd Test,10101,South Africa v Pakistan ODIs - Women's,1,69,South Africa Women,70,Pakistan Women,2021-01-20T11:37:56Z,1,False,,,3716.0,Sadia Iqbal,434.0,Mignon du Preez,391.0,Marizanne Kapp,192.0,125.0,Left,Deep Point,1.0,0,1,1.0,LengthBall,Null,NotOut,Played,0,Drive,Null,Round,Orthodox,Right,Null,NotReferred,Null,False,False,False,False,False,False,292.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,
