over_id,over_overNumber,over_runsConceded,over_wickets,over_runsExtras,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled,ballDateTime,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,runsScored,dismissalType,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,over_totalInningRuns,over_totalInningWickets,appealDismissalTypeId
48172,4,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Wicketkeeper,0,0,False,False,2019-03-14T09:37:59Z,,,,1000.0,Annabel Sutherland,2446.0,Saachi Shahri,2291.0,Lauren Down,90.0,48.0,Left,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,27.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Short Leg,0,0,False,False,2019-03-14T09:38:45Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,331.0,34.0,Left,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Wicketkeeper,0,0,False,False,2019-03-14T09:39:15Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,90.0,48.0,Left,0.0,0.0,,BackOfALength,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Bowler,0,0,False,False,2019-03-14T09:39:49Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,270.0,40.0,Left,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Short Extra Cover,0,0,False,False,2019-03-14T09:40:12Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,219.0,46.0,Left,0.0,0.0,,Yorker,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Deep Cover,0,3,False,False,2019-03-14T09:40:40Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,195.0,159.0,Left,3.0,3.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,3.0,0.0,0.0,0.0,0.0,30.0,0.0,
48173,5,3.0,0.0,0.0,3.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Short Mid Wicket,0,0,False,False,2019-03-14T09:41:31Z,,,,1877.0,Stella Campbell,2446.0,Saachi Shahri,2291.0,Lauren Down,330.0,52.0,Left,0.0,0.0,,BackOfALength,Null,Played,0,Fended,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Deep Extra Cover,0,4,False,True,2019-03-14T09:42:24Z,,,,1000.0,Annabel Sutherland,2291.0,Lauren Down,2446.0,Saachi Shahri,225.0,202.0,Left,4.0,4.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,44.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Long Off,0,4,False,True,2019-03-14T09:43:01Z,,,,1000.0,Annabel Sutherland,2291.0,Lauren Down,2446.0,Saachi Shahri,241.0,181.0,Left,4.0,4.0,,HalfVolley,Null,HitHard,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,44.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Fine Leg,0,1,False,False,2019-03-14T09:43:43Z,,,,1000.0,Annabel Sutherland,2291.0,Lauren Down,2446.0,Saachi Shahri,53.0,133.0,Left,1.0,1.0,,LengthBall,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,44.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Third Man,0,1,False,False,2019-03-14T09:44:02Z,,,,1000.0,Annabel Sutherland,2446.0,Saachi Shahri,2291.0,Lauren Down,120.0,143.0,Left,1.0,1.0,,Short,Null,FalseShot,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,44.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Short Extra Cover,0,0,False,False,2019-03-14T09:44:38Z,,,,1000.0,Annabel Sutherland,2291.0,Lauren Down,2446.0,Saachi Shahri,215.0,51.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,44.0,0.0,
48174,6,14.0,0.0,0.0,14.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Deep Mid Wicket,0,4,False,True,2019-03-14T09:45:02Z,,,,1000.0,Annabel Sutherland,2291.0,Lauren Down,2446.0,Saachi Shahri,349.0,180.0,Left,4.0,4.0,,Short,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,44.0,0.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Extra Cover,0,0,False,False,2019-03-14T09:46:12Z,,,,1877.0,Stella Campbell,2446.0,Saachi Shahri,2291.0,Lauren Down,213.0,74.0,Left,0.0,0.0,,BackOfALength,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Wicketkeeper,0,0,False,False,2019-03-14T09:46:27Z,,,,1877.0,Stella Campbell,2446.0,Saachi Shahri,2291.0,Lauren Down,90.0,48.0,Left,0.0,0.0,,LengthBall,Null,PlayAndMiss,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Fine Leg,0,1,False,False,2019-03-14T09:46:57Z,,,,1877.0,Stella Campbell,2446.0,Saachi Shahri,2291.0,Lauren Down,32.0,132.0,Left,1.0,1.0,,LengthBall,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Square Leg,1,1,False,False,2019-03-14T09:47:30Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,2446.0,Saachi Shahri,356.0,88.0,Left,0.0,0.0,,HalfVolley,Null,PlayAndMiss,0,Flick,Null,Over,Fast,Left,Null,Null,False,False,False,True,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,True,Wicketkeeper,0,0,False,False,2019-03-14T09:48:00Z,Caught,2446.0,Saachi Shahri,1877.0,Stella Campbell,2446.0,Saachi Shahri,2291.0,Lauren Down,90.0,48.0,Left,0.0,0.0,Caught,Short,Null,FalseShot,0,Pull,Null,Over,Fast,Left,Out1stUmpire,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Wicketkeeper,1,1,False,False,2019-03-14T09:49:48Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,90.0,48.0,Left,1.0,0.0,,LengthBall,Null,MissedLegSide,0,Glance,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Wicketkeeper,1,1,False,False,2019-03-14T09:50:12Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,90.0,48.0,Left,1.0,0.0,,HalfVolley,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,49.0,1.0,
48175,7,4.0,1.0,3.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Third Man,0,1,False,False,2019-03-14T09:50:40Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,147.0,124.0,Left,1.0,1.0,,BackOfALength,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,49.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Extra Cover,0,0,False,False,2019-03-14T09:51:58Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,219.0,78.0,Left,0.0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Backward Point,0,0,False,False,2019-03-14T09:52:23Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,165.0,79.0,Left,0.0,0.0,,BackOfALength,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Short Extra Cover,0,0,False,False,2019-03-14T09:52:47Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,220.0,48.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Mid Off,0,0,False,False,2019-03-14T09:53:12Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,242.0,82.0,Left,0.0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Deep Backward Point,0,1,False,False,2019-03-14T09:53:37Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,162.0,127.0,Left,1.0,1.0,,BackOfALength,Null,Played,0,Steer,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,50.0,1.0,
48176,8,1.0,0.0,0.0,1.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Extra Cover,0,0,False,False,2019-03-14T09:54:13Z,,,,1878.0,Hayley Silver-Holmes,2291.0,Lauren Down,662.0,Jess Watkin,215.0,74.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Bowler,0,0,False,False,2019-03-14T09:55:00Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,270.0,40.0,Left,0.0,0.0,,HalfVolley,Null,PlayAndMiss,0,Flick,Null,Over,Fast,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,59.0,1.0,Lbw
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Wicketkeeper,1,1,False,False,2019-03-14T09:55:31Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,90.0,48.0,Left,1.0,0.0,,LengthBall,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Extra Cover,0,0,False,False,2019-03-14T09:55:56Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,217.0,81.0,Left,0.0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Wicketkeeper,1,1,False,False,2019-03-14T09:56:25Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,90.0,48.0,Left,1.0,0.0,,HalfVolley,Null,NoShot,0,NoShot,Null,Over,Fast,Left,Null,Null,True,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,1.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Deep Square Leg,0,6,False,False,2019-03-14T09:56:55Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,6.0,172.0,Left,6.0,6.0,,Short,Null,HitHard,0,Pull,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,6.0,0.0,0.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Third Man,0,1,False,False,2019-03-14T09:57:39Z,,,,1877.0,Stella Campbell,662.0,Jess Watkin,2291.0,Lauren Down,134.0,140.0,Left,1.0,1.0,,LengthBall,Null,FalseShot,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Mid Wicket,0,0,False,False,2019-03-14T09:58:13Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,662.0,Jess Watkin,344.0,82.0,Left,0.0,0.0,,BackOfALength,Null,Played,0,Worked,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,59.0,1.0,
48177,9,9.0,0.0,2.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Mid On,0,0,False,False,2019-03-14T09:58:46Z,,,,1877.0,Stella Campbell,2291.0,Lauren Down,662.0,Jess Watkin,298.0,86.0,Left,0.0,0.0,,FullToss,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,59.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Mid Off,0,0,False,False,2019-03-14T09:59:37Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,243.0,90.0,Left,0.0,0.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Mid Off,0,0,False,False,2019-03-14T10:00:02Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,236.0,79.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Extra Cover,0,0,False,False,2019-03-14T10:00:26Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,216.0,71.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Deep Backward Point,0,4,False,True,2019-03-14T10:00:56Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,155.0,162.0,Left,4.0,4.0,,BackOfALength,Null,HitHard,0,Cut,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,4.0,0.0,0.0,0.0,0.0,63.0,1.0,
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Short Extra Cover,0,0,False,False,2019-03-14T10:01:29Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,212.0,58.0,Left,0.0,0.0,,HalfVolley,Null,PlayAndMiss,0,Flick,Null,Over,Fast,Left,NotOut1stUmpire,Null,False,False,False,False,False,True,266.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,63.0,1.0,Lbw
48178,10,4.0,0.0,0.0,4.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Mid Off,0,0,False,False,2019-03-14T10:01:57Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,245.0,83.0,Left,0.0,0.0,,LengthBall,Null,Played,0,Pushed,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,63.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Fine Leg,0,1,False,False,2019-03-14T10:03:48Z,,,,1875.0,Courtney Sippel,2291.0,Lauren Down,662.0,Jess Watkin,49.0,142.0,Left,1.0,1.0,,BackOfALength,Null,Played,0,Glance,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Wicketkeeper,1,1,False,False,2019-03-14T10:04:18Z,,,,1875.0,Courtney Sippel,662.0,Jess Watkin,2291.0,Lauren Down,90.0,48.0,Left,1.0,0.0,,Short,Null,NoShot,0,NoShot,Null,Over,Medium,Left,Null,Null,True,False,False,False,False,False,266.0,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,2,False,Third Man,0,1,False,False,2019-03-14T10:04:45Z,,,,1875.0,Courtney Sippel,662.0,Jess Watkin,2291.0,Lauren Down,138.0,130.0,Left,1.0,1.0,,LengthBall,Null,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,3,False,Point,0,0,False,False,2019-03-14T10:05:21Z,,,,1875.0,Courtney Sippel,2291.0,Lauren Down,662.0,Jess Watkin,177.0,71.0,Left,0.0,0.0,,LengthBall,Null,Played,0,BackwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,4,False,Bowler,0,0,False,False,2019-03-14T10:05:48Z,,,,1875.0,Courtney Sippel,2291.0,Lauren Down,662.0,Jess Watkin,270.0,40.0,Left,0.0,0.0,,LengthBall,Null,Played,0,ForwardDefensive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,5,False,Deep Cover,0,1,False,False,2019-03-14T10:06:15Z,,,,1875.0,Courtney Sippel,2291.0,Lauren Down,662.0,Jess Watkin,202.0,131.0,Left,1.0,1.0,,HalfVolley,Null,Played,0,Drive,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,68.0,1.0,
48179,11,5.0,0.0,1.0,5.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,6,False,Third Man,0,1,False,False,2019-03-14T10:06:45Z,,,,1875.0,Courtney Sippel,662.0,Jess Watkin,2291.0,Lauren Down,146.0,118.0,Left,1.0,1.0,,LengthBall,Null,Played,0,Steer,Null,Over,Medium,Left,Null,Null,False,False,False,False,False,False,266.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,68.0,1.0,
48180,12,9.0,0.0,0.0,9.0,1071,,5244,Australia U19 Tour of NZ One-Day - Women's,2,686,New Zealand Development Women,685,,1,False,Fine Leg,0,1,False,False,2019-03-14T10:07:33Z,,,,1878.0,Hayley Silver-Holmes,662.0,Jess Watkin,2291.0,Lauren Down,33.0,131.0,Left,1.0,1.0,,BackOfALength,Null,Played,0,Glance,Null,Over,Fast,Left,Null,Null,False,False,False,False,False,False,267.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,74.0,1.0,
